날짜,제목,내용
2023.08.23.,다시 셀트리온?…합병 이슈에 쏟아지는 공매도,2차전지 관련주의 공매도 잔고가 줄어든 새 셀트리온으로 공매도가 다시 몰리고 있다. 거래가 활발해지며 잔고가 연일 상승 추세다. 계열사 간 합병 공식화로 셀트리온에 대한 시장 주목도 높아진 가운데 공매도가 주가 향방에 변수가 될지 이목이 집중된다. 23일 한국거래소에 따르면 전날 기준...
2023.08.23.,"셀트리온헬스 ""美사보험사 처방집 10여곳에 베그젤마 등재 완료""","셀트리온헬스케어는 미국 사보험사 10여곳의 처방집에 전이성 직결장암·유방암 치료제 '베그젤마'(성분명 베바시주맙)가 등재됐다고 23일 밝혔다. 베그젤마는 다국적 제약사 제넨테크가 개발한 치료제인 '아바스틴'의 바이오시밀러(바이오의약품 복제약)로, 셀트리온헬스케어가 현지 법인을 통해 직접..."
2023.08.23.,[23일 제약바이오 소식] 휴젤·셀트리온헬스케어·광동제약,"셀트리온헬스케어가 미국에서 다수의 사보험사 처방집에 베그젤마 등재를 완료하며 미국 시장 공략을 본격화한다. 광동제약이 제주지역 청년 지원... 셀트리온헬스케어 '베그젤마', 美 다수 사보험사 처방집 등재 성공 셀트리온헬스케어는 지난 4월 베그젤마를 미국 시장에 출시하며 공보험 처방집 등재를..."
2023.08.23.,"[마켓줌인] 셀트리온-헬스케어, 왜 먼저 합병할까?","셀트리온-헬스케어, 왜 먼저 합병할까? Q. 셀트리온-헬스케어 합병시 시너지 효과는? Q. 셀트리온, 주식매수 청구권 벽 넘을까? Q. 램시마SC, 美 허가 시점 및 향후 전망은? Q. 유플라이마 사업 현황과 전망은? Q. 셀트리온-헬스케어 합병 이후 대규모 투자 나설까? Q. 셀트리온-헬스케어 합병 따른 실적 전망은? Q...."
2023.08.23.,"""셀트리온, 합병 법인의 시가총액은 약 33조원""","키움증권은 23일 셀트리온에 대해 합병 이슈로 인한 주가 변동성이 확대될 수 있다고 전했다. 허혜민 키움증권 연구원은 ""셀트리온 그룹의 합병은 경쟁이 강화된 바이오시밀러 환경에 맞서 공격적인 침투와 경영 투명성을 확보하기 필요한 과정이라고 판단된다""며 ""그룹 합병과 램시마SC가 미국 신약..."
2023.08.23.,[Invest]겨우 시동걸린 셀트리온 합병…왜 하필 '지금'인가,"셀트리온 3사의 합병이 첫 발표 이후 3년 만에 가시화했다. 우선 셀트리온과 셀트리온헬스케어의 합병을 추진하고, 해당 작업이 완료되면 6개월 내로 '통합 셀트리온'과 셀트리온제약의 합병을 추진한다는 계획이다. 투자자들의 가장 큰 관심은 '왜 굳이 이 시점에 합병이 추진되고 있느냐'는 것이다...."
2023.08.23.,"셀트리온헬스케어, 美 다수 보험사 처방집 아바스틴 바이오시밀러 '베그젤마’...",셀트리온헬스케어는 세계 최대 제약시장인 미국에서 다수의 주요 사보험사들과 아바스틴 바이오시밀러 ‘베그젤마’(성분명 : 베바시주맙) 계약 체결에 성공하면서 처방집(formulary) 등재를 완료했다고 23일 밝혔다. 앞서 올해 4월 셀트리온헬스케어는 베그젤마를 미국 시장에 출시하며 공보험 처방집 등재를...
2023.08.23.,"셀트리온헬스케어, 아바스틴 바이오시밀러 '베그젤마' 美 사보험사 10곳 처방...","셀트리온헬스케어, 아바스틴 바이오시밀러 '베그젤마'. [사진 셀트리온헬스케어] 셀트리온헬스케어가 미국에서 10여곳 사보험사들과 아바스틴 바이오시밀러 '베그젤마'(성분명 베바시주맙) 계약 체결에 성공하며 처방집(formulary) 등재를 완료했다고 23일 밝혔다. 셀트리온헬스케어는 지난 4월 베그젤마를..."
2023.08.23.,"셀트리온헬스케어 ""미국 사보험사 처방집 10여곳에 베그젤마 등재""","셀트리온헬스케어는 미국 사보험사 10여곳의 처방집에 전이성 직결장암·유방암 치료제 '베그젤마'(성분명 베바시주맙)가 등재됐다고 오늘(23일) 밝혔습니다. 베그젤마는 다국적 제약사 제넨테크가 개발한 치료제인 '아바스틴'의 바이오시밀러(바이오의약품 복제약)로, 셀트리온헬스케어가 현지 법인을 통해..."
2023.08.24.,"서정진 회장 ""셀트리온 3사, 합병 이후 홀딩스 상장 검토""","셀트리온 서정진 회장이 셀트리온과 셀트리온헬스케어, 셀트리온제약 합병 후 셀트리온홀딩스 상장을 검토한다고 밝혔다. 서 회장은 24일 셀트리온그룹 투자자를 대상으로 열린 온라인 간담회에서 “셀트리온홀딩스도 필요하면 상장을 검토할 것”이라며 “셀트리온 제약까지 (모두)합병을 추진한 뒤..."
2023.08.24.,"삼바, 셀트리온 출신 '품질운영센터장' 영입","워드 부사장은 1984년 미국 레드리 프락시스 바이오로직스(Lederle-Praxis Biologics)에서 QA(Quality Assurance) 직무를 시작으로 글로벌 제약사인 바이오젠(Biogen·미국), 다이오신스(Diosynth·네덜란드)를 거쳐 2005년부터 2014년까지 셀트리온에서 근무했습니다. 이중 2010년부터 2014년까지는 품질 담당..."
2023.08.24.,"삼바, 품질관리 전문가 영입… 셀트리온 거친 게일 워드 부사장",이후 바이오젠과 다이오신스를 거쳤고 2005년부터 셀트리온에서 일했다. 당시 2010년부터 2014년까지 품질 담당 부사장을 맡았다. 2016년부터 환자 세포를 활용해 만성 신장질환 치료법을 연구하는 프로키드니에서 의약품 품질관리를 총괄했다. 삼성바이오로직스는 최근 규제기관 인허가 전문가도 영입했다....
2023.08.24.,"셀트리온 '유플라이마' 美 3대 PBM 입성…""이달 중 19% 커버율 확보""","셀트리온헬스케어의 휴미라(성분명 아달리무맙) 바이오시밀러(바이오의약품 복제약) '유플라이마'가 미국 3대 처방약급여관리업체(PBM)의 처방집... 하지만 앞서 지난 1일 셀트리온헬스케어가 ""지난달 말 유플라이마를 미국 주요 PBM 가운데 한 곳의 공보험 시장에 선호 의약품으로 등재하기 위한 리베이트..."
2023.08.24.,합병 셀트리온 2024년 3조5000억원 매출 자신감 이유는?,셀트리온그룹 서정진 회장. 셀트리온그룹 서정진 회장은 24일 온라인을 통해 소액주주들을 포함한 국내 투자자 대상으로 그룹사 합병 계획과 향후 시너지 및 비전을 설명하는 자리를 가졌다. 이는 앞서 지난 17일 진행된 언론간담회에 이어 서정진 회장이 국내 투자자들과의 소통을 확대하는 차원에서...
2023.08.24.,"[속보] 서정진 ""셀트리온제약에서 비만·당뇨치료제 개발 중""",서정진 셀트리온(068270)그룹 회장이 24일 “셀트리온제약(068760)에서 펩타이드 기반 비만과 당뇨치료제를 개발하고 있다”며 “바이오 의약품 말고 케미칼 의약품도 개발할 것”이라고 밝혔다.
2023.08.24.,"[속보] 서정진 ""셀트리온 홀딩스도 필요하면 상장""",
2023.08.24.,"[2023년 상반기 법인세 분석] ② 제약·바이오 삼성바이오, 상반기 법인세 12...","전체 세전순이익률은 17.7%를 나타냈으나, 삼성바이오로직스 40.6%, 셀트리온 40.8%, 종근당 9.8%, 한미약품 11.9% 등 상위 4개사를 제외하면 10% 미만의... 셀트리온은 올 상반기 매출로 9585억 원을 달성해 전년도의 1조 366억 원에서 7.53% 감소했다. 매출 감소에도 불구하고 수익성 위주의 영업활동을..."
2023.08.25.,"셀트리온, 존슨앤드존슨과 스텔라라 시밀러 美 특허 합의",셀트리온은 자가면역치료제 '스텔라라(성분명 우스테키누맙)' 개발사인 얀센의 모회사 존슨앤드존슨(J&J)과 스텔라라 바이오시밀러 'CT-P43'의 미국 내 특허 합의를 최종 완료했다고 밝혔다. 이번 합의에 따라 셀트리온이 개발한 CT-P43은 미국 허가 획득 시 2025년 3월7일부터 미국 스텔라라 바이오시밀러...
2023.08.25.,"셀트리온, 관절염 등 자가면역질환 복제약 특허 합의…美 진출 임박","진출 셀트리온이 건선성 관절염과 크론병, 궤양성 대장염 등 치료에 활용하는 자가면역질환 치료제에 대한 바이오시밀러(복제약) 특허 관련 최종 합의를 했다고 25일 밝혔다. 다국적 제약사 얀센은 자가면역질환 치료제 '스텔라라'를 개발했는데, 셀트리온은 얀센의 모회사인 존슨앤드존슨과 최종..."
2023.08.25.,"셀트리온 ""다발성경화증 유럽 임상3상 파트2 계획 신청""","바이오의약품 개발 기업 셀트리온은 유럽의약품청(EMA)에 다발성경화증 치료제 'CT-P53'의 유럽 임상 3상의 파트2 부문에 대한 시험계획을... 앞서 셀트리온은 최근 3상 연구의 파트1 연구에 대한 시험 계획을 승인받은 바 있다. 셀트리온은 ""유럽 임상 규정 개정으로 유럽 임상 시험계획 절차가 CTIS..."
2023.08.25.,"셀트리온 3사 합병 후 잘될까...한투 “매출 추정치 공격적, 단기 수익성 고민...","“셀트리온 3사 합병, 중장기 성장에는 필수적” 한국투자증권은 셀트리온 3사 합병에 대해 중장기 성장을 위해 필수적이지만 단기 수익성은 고민해야 한다는 진단을 내놨다. 투자의견 매수, 목표주가 21만5000원을 유지했다. 위해주 애널리스트는 8월 25일 보고서를 통해 “셀트리온은 시밀러 원가 경쟁력..."
2023.08.25.,[앗e슈] 셀트리온의 숙원 '3사 합병' 성공 가능성은?,셀트리온-헬스케어 우선 합병…이후 제약과 합병 진행 은퇴 이후 2년 만에 '소방수' 자처하며 경영일선 복귀 소액주주 주식매수청구권 행사 규모가 합병 성사 가를듯 [아시아타임즈=정상명 기자] 셀트리온그룹의 숙원 사업이었던 3사 합병이 진행되면서 바이오 공룡이 탄생할지 관심이 쏠린다. 다만...
2023.08.25.,"셀트리온, 스텔라라 바이오시밀러 CT-P43 美특허 합의",셀트리온은 25일 자가면역치료제 스텔라라(성분명 우스테키누맙) 개발사인 얀센의 모회사 존슨앤존슨社와 스텔라라 바이오시밀러 'CT-P43'의 미국 내 특허 합의를 최종 완료했다고 밝혔다. 이번 합의에 따라 셀트리온이 개발한 'CT-P43'은 미국 허가 획득 시 2025년 3월 7일부터 미국 스텔라라 바이오시밀러...
2023.08.25.,"셀트리온, 스텔라라 바이오시밀러 美 특허 합의...17조원 시장 공략 가시화",셀트리온은 25일 자가면역치료제 스텔라라(성분명 우스테키누맙) 개발사인 얀센의 모회사 존슨앤존슨(J&J)과 스텔라라 바이오시밀러 'CT-P43'의 미국 내 특허 합의를 최종 완료했다고 밝혔다. 이번 합의에 따라 셀트리온이 개발한 'CT-P43'은 미국 허가 획득 시 2025년 3월 7일부터 미국 스텔라라...
2023.08.25.,"셀트리온, 얀센과 스텔라라 바이오시밀러 美 특허 합의 완료","셀트리온은 25일 자가면역치료제 스텔라라(STELARA, 성분명: 우스테키누맙) 개발사인 얀센의 모회사 존슨앤존슨(Johnson&Johnson, J&J)社와 스텔라라 바이오시밀러 'CT-P43'의 미국 내 특허 합의를 최종 완료했다고 밝혔다. 이번 합의에 따라 셀트리온이 개발한 'CT-P43'은 미국 허가 획득 시 2025년 3월 7일부터..."
2023.08.25.,"셀트리온, 스텔라라 바이오시밀러 CT-P43 美 특허 합의 완료","셀트리온은 자가면역치료제 스텔라라(STELARA, 성분명: 우스테키누맙) 개발사인 얀센의 모회사 존슨앤존슨(Johnson&Johnson, J&J)와 스텔라라 바이오시밀러 'CT-P43'의 미국 내 특허 합의를 최종 완료했다고 25일 밝혔다. 이번 합의에 따라 셀트리온이 개발한 'CT-P43'은 미국 허가 획득 시 오는 2025년 3월 7일부터..."
2023.08.25.,"셀트리온, 스텔라라 바이오시밀러 CT-P43 미국 특허 합의 완료",사진=셀트리온 매일일보 = 이용 기자 | 셀트리온은 자가면역치료제 스텔라라(성분명: 우스테키누맙) 개발사인 얀센의 모회사 존슨앤존슨과 스텔라라 바이오시밀러 'CT-P43'의 미국 내 특허 합의를 최종 완료했다고 25일 밝혔다. 이번 합의에 따라 셀트리온이 개발한 'CT-P43'은 미국 허가 획득 시 2025년 3월...
2023.08.26.,"[CEO포커스] '복귀 5개월' 서정진, 셀트리온 3년 7개월 묵힌 체증 풀었다","서정진 셀트리온 회장(66·사진)이 지난 17일 주사위를 던졌다. 2020년 1월 셀트리온이 셀트리온헬스케어, 셀트리온제약과의 3사 합병을 공식화한 지 3년 7개월 만에 합병안을 발표한 것이다. 셀트리온과 셀트리온헬스케어가 먼저 합병하기로 했고 셀트리온제약은 추후 합병할 계획이다. 합병안에 따르면..."
2023.08.26.,"[임상 업데이트] 셀트리온, 유럽서 오크레부스 바이오시밀러 임상 3상 본격화","셀트리온. (사진=셀트리온) 셀트리온, 유럽서 오크레부스 바이오시밀러 임상 3상 본격화 셀트리온은 지난 22일 유럽의약품청(EMA)으로부터 오크레부스 바이오시밀러 ‘CT-P53’의 임상 3상 시험계획(IND) 파트1을 승인받은데 이어 25일에는 파트2를 신청했다고 밝혔다. 유럽 임상시험규정 개정에 따라 올해..."
2023.08.26.,"주간 코스피, 기관 순매수도 상위 10 종목(25일)...포스코퓨처엠-LG에너지솔루...","반면, 넥스틸, 씨에스윈드, 셀트리온을 집중 매도했다.© 연합뉴스. 금주((2023-08-21~2023-08-25) 코스피 시장에서 기관은 포스코퓨처엠, LG에너지솔루션, NAVER를 집중 매수했다. 반면, 넥스틸, 씨에스윈드, 셀트리온을 집중 매도했다."
2023.08.26.,"시타글립틴G, 어여오라 9월... 루닛 상장 1년만 대규모 유상증자","(Diosynth), 셀트리온 등에서 근무한 바 있습니다. 또 삼성바이오로직스는 품질운영센터 산하 글로벌 규제기관 인허가 책임자(Regulatory Affairs)로 이소정... 관련 기사 삼성바이오로직스, 글로벌 바이오의약품 품질 전문가 영입 주간 브리핑 미니뉴스 서정진 셀트리온그룹 회장은 셀트리온과..."
2023.08.26.,[바이오 K-뉴딜] 에스디바이오센서 2.71% 올라 상승률 상위권,"에스디바이오센서 뒤를 이어 셀트리온제약, 한미약품 종목도 각각 0.87%, 0.84%씩 상승해 상승률 상위권에 이름을 올렸다. 한편... 1위 에스디바이오센서 1만1000원(2.71%)▲2위 셀트리온제약 6만9200원(0.87%)▲3위 한미약품 30만1000원(0.84%)▲4위 HLB 2만8850원(0.17%)▲5위 유한양행 7만5600원(0..."
2023.08.26.,"이번엔 ‘아스피린’, 늘어나는 오포장 주의",혼입된 제품은 셀트리온제약의 아스텍션장용정100mg으로 주성분과 함량은 동일하지만 다른 제품인만큼 회수조치가 내려졌다. 명문아스피린자용정은 현재 한국파비스제약과 테라젠이텍스제약에서 위탁생산되고 있으며 혼입된 아스텍션장용정 역시 테라젠이텍스제약에서 위탁생산되고 있다....
2023.08.26.,"[주간e종목] 포스코DX, 코스피 이전상장 결정에 주가↑","포스코DX가 코스피로 이전상장 한 이후 코스피200지수에 편입되기 전까지는 공매도가 불가능한 셈이다. /그래픽=정승아 디자이너 한편 이번주 코스닥에서는 에코프로비엠이 시가총액순위 1위를 유지한 가운데 에코프로, 셀트리온헬스케어, 엘앤에프, 포스코DX가 뒤를 이었다."
2023.08.26.,삼부토건 공매도 '1000건 이상 감소' 거래량 1652→453건... 주가 '꽃길만 걸...,"또 코스닥 공매도 종목 순위는 휴마시스 66만9030건, 포스코DX 48만2681건, 주성엔진니어링 27만3384건, SFA반도체 20만34건, 에코프로비엠 18만1523건, 삼천당제약 15만2673건, 포스코엠텍 15만2033건, 아난티 12만3145건, 셀트리온헬스케어 11만9491건, HLB 11만9138건, 서진시스템 11만8780건, 차바이오텍..."
2023.08.26.,"[마감] 테라사이언스 ""조만간 리튬 사업 시연회"" 이틀째 '상한가'...샘표식품...","시총 상위 종목 중에서는 셀트리온헬스케어(-0.61%), JYP엔터테인먼트(-0.36%), 펄어비스(-1.53%) 등이 하락한 반면 에코프로비엠(2.70%), 엘앤에프(6.78%) 등은 올랐다. 테라사이언스는 최근 홈페이지의 공지를 통해 ""현재 많은 추측과 오해에 당황하거나 걱정하시고 있다는 걸 잘 알고 있다""며 ""회사의 걱정과..."
2023.08.26.,'완치 불가능' 파킨슨병 치료제 개발 도전하는 국내 기업들,"26일 제약·바이오 업계에 따르면 메디헬프라인, 에이비엘바이오, 카이노스메드, 셀트리온·리스큐어바이오사이언시스 등의 국내 바이오 기업들이... 이 밖에도 셀트리온은 리스큐어바이오사이언시스와 파킨슨병 치료제 후보물질 ‘LB-PC01’과 ‘LB-PC02’를 공동 개발하기 위한 협약을 체결한 바..."
2023.08.27.,"셀트리온 합병, 반대매수 부담 극복할까",셀트리온그룹 상장사의 합병 작업이 시작된 가운데 반대매수 부담을 극복할지 주목된다. 앞서 지주회사 합병 과정에서 피합병법인 주주의 반대매수가 과도해 무산된 이력이 있다. 현재 합병을 추진 중인 셀트리온과 셀트리온헬스케어의 주가가 반대매수 행사가를 밑도는 가운데 두 곳은 합병에 따른...
2023.08.27.,"셀트리온, 자가면역질환 치료제 시장 공략 초읽기","스텔라라 바이오시밀러 美 특허 합의 완료 2025년 3월 7일 출시 앞두고 FDA 허가 신청 17조 7천억원 규모 우스테키누맙 시장 공략 가시화 ［충북일보］ 셀트리온이 자가면역치료제 스텔라라(STELARA, 성분명: 우스테키누맙) 바이오시밀러 'CT-P43'의 시장 진입을 예고했다. 셀트리온은 스텔라라 개발사인..."
2023.08.27.,연매출 1조 황금알될 K-신약은?,"제약바이오업계에 따르면 국내사가 개발한 의약품 중 연매출 1조원을 올린 약물은 셀트리온 '램시마(램시마SC 포함)'가 최초이자 유일하다. 실제로 램시마 시리즈는 1조 980억원을 기록했고, 셀트리온의 또다른 품목인 트룩시마와 허쥬마는 각각 4450억원, 1941억원의 매출을 달성했다. 이어 △SK바이오팜..."
2023.08.27.,[바이오 K-뉴딜 주간동향] 유한양행 한주간 3.14% 올라 상승률 상위권,"한편, 셀트리온제약은 -5.59%를 기록해 KRX 바이오 K-뉴딜지수 구성종목 중 가장 부진한 흐름을 나타냈다. 지난 25일 KRX 바이오 K-뉴딜지수... 51%)▲7위 셀트리온 14만3500원(-4.59%)▲8위 에스디바이오센서 1만1000원(-5.17%)▲9위 셀트리온헬스케어 6만5000원(-5.25%)▲10위 셀트리온제약..."
2023.08.27.,"[데이터로 보는 증시]포스코퓨처엠· 삼성전자, 기관·외국인 주간 코스피 순...","순매도 상위 종목은 넥스틸(395억원)를 비롯해 씨에스윈드(301억원), 셀트리온(068270)(292억원), POSCO홀딩스(005490)(268억원), LX인터내셔널... 한미반도체(366억원), 셀트리온(361억원), 카카오(357억원), KT&G(351억원), 코스모신소재(291억원), 이수페타시스(007660)(266억원)등을 팔았다."
2023.08.27.,올해도 R&D 집중... 제약바이오기업 상반기에 투자 늘렸다,"셀트리온이 전년 동기 대비 18.3% 증가한 1,812억원으로 업게에서 가장 많은 비용을 투자했다. 전년 동기 대비 4% 감소한 수치지만 가장 큰 규모다. 셀트리온은 휴미라, 레미케이드 등 바이오시밀러 제품 개발을 완료하고 현재 미국과 유럽 등에서 판매하고 있다. 또 프롤리아 바이오시밀러 'CT-P41'과..."
2023.08.27.,“터지면 잭팟” 너도나도 뛰어드는 ‘비만약’ 시장,셀트리온 역시 지난 24일 주주 간담회를 통해 셀트리온제약이 비만 치료제를 개발 중이라고 밝힌 바 있다. 제약바이오 업계 관계자는 “수입산 비만약은 매우 고가인데다 최근 전 세계적 공급 부족 사태로 인해 국내 수급 역시 쉽지 않은 상황”이라며 “국산 비만약이 상용화될 경우 국내 비만 인구들...
2023.08.27.,[8월28일자] 비즈니스포스트 아침의 주요기사,"서정진 셀트리온 합병 성공 드라이브, 국내 이어 해외 주주와 소통 '발로 뛴다' ● 탈마스크 시대 MZ 그루밍족 돌아왔다, 뷰티패션업계 맨즈케어 재정비 분주 ● 5대 은행 하반기 리스크 관리 중요, 고금리 지속에 은행 순이익 순위도 바뀔 판 ● 기온상승에 전염병과 해충 작물 피해 급증, 연간 2900억 달러..."
2023.08.27.,"KLPGA 투어 2023시즌 우승자 명단…김수지, '메이저' 한화 클래식 우승",9~11일--셀트리온 퀸즈 마스터즈---박민지 13--2023년 6월 15~18일--DB그룹 제37회 한국여자오픈 골프선수권대회---홍지원 14--2023년 6월 23~25일--BC카드·한경 레이디스컵---박민지(2승) 15--2023년 6월 30~7월 2일--맥콜·모나 용평오픈---고지우 16--2023년 7월 7~9일--대유위니아·MBN 여자오픈...
2023.08.28.,"셀트리온·셀트리온헬스케어 ""1450억규모 자사주 매입""","바이오 기업 셀트리온과 셀트리온헬스케어는 28일 이사회를 열고 주가 안정 및 주주가치 제고를 위해 자사주 매입을 결정했다고 이날 밝혔다. 셀트리온이 이번에 매입할 자사주는 총 69만6865주, 취득 예정 금액은 약 1000억원 규모다. 셀트리온헬스케어는 총 69만주, 취득 예정 금액 약 450억원 규모다...."
2023.08.28.,"셀트리온, 셀트리온헬스케어 1450억원 규모 자사주 매입","연내 합병에 나서는 셀트리온과 셀트리온헬스케어가 주주가치 제고와 주가 안정을 위해 28일 이사회를 열고 자사주 매입을 결정했다. 이번에 매입하는 자사주는 셀트리온이 총 69만 6865주, 취득 예정 금액 약 1000억원, 셀트리온헬스케어는 총 69만주, 취득 예정 금액 약 450억원 규모다. 양사는 29일부터 11월..."
2023.08.28.,"셀트리온·셀트리온헬스케어 자사주 매입…""주주가치 제고""","셀트리온과 셀트리온헬스케어는 주가 안정과 주주가치 제고를 위해 28일 이사회를 열어 자사주 매입을 결정했다고 밝혔다. 셀트리온은 자사주 총 69만6천865주를 약 1천억원에, 셀트리온헬스케어는 총 69만주를 약 450억원에 취득할 예정이다. 양사는 29일부터 11월 28일까지 장내 매수를 통해 자사주를..."
2023.08.28.,"셀트리온·셀트리온헬스케어, 자사주 매입 결정","셀트리온과 셀트리온헬스케어는 주가 안정 및 주주가치 제고를 위해 28일 이사회를 개최하고 자사주 매입을 결정했다. 셀트리온이 이번에 매입할 자사주는 총 69만 6,865주, 취득 예정 금액 약 1,000억원규모이며, 셀트리온헬스케어는 총 69만 주, 취득 예정 금액 약 450억원 규모다. 양사는 2023년 8월 29일부터..."
2023.08.28.,"셀트리온·셀트리온헬스케어, 자사주 1450억 매입","셀트리온 셀트리온과 셀트리온헬스케어는 28일 이사회를 열고 주가 안정 및 주주가치 제고를 위해 자사주 매입을 결정했다고 밝혔다. 셀트리온이 이번에 매입할 자사주는 총 69만 6865주이며 취득 예정 금액은 약 1000억원 규모다. 셀트리온헬스케어는 총 69만주, 취득 예정 금액 약 450억원 규모다...."
2023.08.28.,"셀트리온·셀트리온헬스케어, 주주가치 제고 위해 자사주 매입 결정","셀트리온 CI. 사진=셀트리온 셀트리온과 셀트리온헬스케어는 주가 안정·주주가치 제고를 위해 28일 이사회를 개최하고 자사주 매입을 결정했다고 28일 밝혔다. 셀트리온이 이번에 매입할 자사주는 총 69만6865주, 취득 예정 금액 약 1000억원 규모이며, 셀트리온헬스케어는 총 69만 주, 취득 예정 금액 약..."
2023.08.28.,"셀트리온-셀트리온헬스케어, 주가 안정 위해 자사주 매입 결정","셀트리온과 셀트리온헬스케어는 주가 안정 및 주주가치 제고를 위해 28일 이사회를 개최하고 자사주 매입을 결정했다고 28일 밝혔다. 셀트리온이 이번에 매입할 자사주는 총 69만 6,865주, 취득 예정 금액 약 1,000억원 규모이며 셀트리온헬스케어는 총 69만 주, 취득 예정 금액 약 450억원 규모다. 양사는..."
2023.08.28.,"셀트리온·헬케, ""또"" 1450억 규모 ""자사주 매입결정""","바이오스펙테이터=서윤석 기자 | 셀트리온 1000억원, 셀트리온헬스케어 450억원 규모 장내매수 결정 셀트리온(Celltrion)과 셀트리온헬스케어(Celltrion Healthcare)는 28일 이사회를 열고 1450억원 규모의 자사주 매입을 결정했다고 밝혔다. 주가안정 및 주주가치 제고가 목적이다. 셀트리온이 이번에 매입할..."
2023.08.28.,'비만약' 글로벌 승승장구…셀트리온도 후발주자로 참전,셀트리온 서정진 회장은 지난 24일 셀트리온그룹 투자자를 대상으로 열린 온라인 간담회에서 “셀트리온제약을 주축으로 펩타이드 기반 당뇨·비만 치료제를 개발하고 있다”고 밝혔다. 2030년까지 매출의 40%를 신약으로 채우겠다는 목표를 세운만큼 글로벌 대세로 자리 잡은 당뇨·비만 치료제를...
2023.08.28.,"'통합 셀트리온' 닻 올린 서정진, 글로벌 영업 직접 뛴다","그룹 내 상장 3사(셀트리온, 셀트리온헬스케어, 셀트리온제약) 합병 행보를 본격화 한 서정진 셀트리온그룹 회장이 전면에 나서 해외 영업에 박차를 가한다. 서 회장은 지난 17일 통합 셀트리온 출범 발표 이후 연달아 두 차례의 국내 간담회를 통해 합병 기대 효과를 설명하며 시장 우려 잠재우기에 총력을..."
2023.08.29.,‘빅셀트리온’ 약속 3년 만에…서정진의 DREAM [스페셜리포트],"셀트리온그룹은 셀트리온·셀트리온헬스케어·셀트리온제약 3사 합병 계획을 공시했다. 당시 셀트리온그룹은 “경영 투명성 확보, 효율화 제고를 위해 합병을 ‘신속히’ 추진하겠다”고 설명했다. 하지만 합병 절차는 셀트리온의 분식회계 논란으로 무기한 중단됐다. 2022년 3월 증권선물위원회가 셀트리온의..."
2023.08.29.,"셀트리온, 2023년 상반기 매출 1조1215억...전년比 0.5%↓","셀트리온은 상반기 매출은 감소했으나 영업이익, 순이익은 증가했다. 약업닷컴이 2023년 8월 반기보고서(연결기준) 분석 결과 셀트리온의 상반기 매출은 1조1215억원은 전년동기 0.5% 감소했다. 그러나 영업이익은 3654억원, 순이익은 3180억원으로 전년동기 대비 9.8%, 4.2% 각각 증가했다. 2분기의..."
2023.08.29.,셀트리온·삼바에피스… ‘스텔라라’ 바이오시밀러 출시 예고,한국얀센 제공 얀센의 자가면역질환 치료제 ‘스텔라라’의 특허 만료를 앞두고 국내 셀트리온과 삼성바이오에피스(삼바에피스)가 약 18조 원으로... 셀트리온과 삼성바이오에피스가 스텔라라(성분명 우스테키누맙) 개발사인 얀센의 모회사 존슨애존슨(J&J)과 바이오시밀러의 미국 내 특허 합의를...
2023.08.29.,[업앤다운]제약주 상승…비엘헬스케어·셀트리온↑,이 밖에 JW중외제약(+2.37%) 셀트리온(+2.15%) 한미약품(+2.04%) 유나이티드제약(+1.87%) 일동제약(+1.82%) 한미사이언스(+1.61%) 일양약품(+1.50%) 보령(+1.43%) 이연제약(+1.19%) SK바이오팜(+1.18%) 현대약품(+0.99%) 유한양행(+0.97%) JW홀딩스(+0.84%) 경보제약(+0.80%) 하나제약(+0.75%) 부광약품(+0.74...
2023.08.29.,"코스닥, 외인과 기관 매수에 상승 마감…셀트리온제약, 셀트리온헬스케어 상승...","시가총액 상위 10개 종목의 희비는 엇갈렸다. 셀트리온제약(3.36%), 셀트리온헬스케어(2.62%), JYP Ent.(2.37%), HLB(2.24%), 포스코DX(0.11%), 에스엠(0.07%)은 상승 마감했다. 이에 반해 에코프로비엠(-4.06%), 에코프로(-2.71%), 엘앤에프(-0.42%)는 하락 마감했다. 펄어비스는 보합 마감했다."
2023.08.29.,"셀트리온제약, 2023년 상반기 매출 2003억...전년比 3.1%↑","셀트리온제약은 상반기 매출, 영업이익, 순이익 모두 증가했다. 약업닷컴이 2023년 8월 반기보고서(연결기준) 분석 결과 셀트리온제약의 상반기 매출 2003억원, 영업이익 243억원으로 전년동기 대비 3.1%, 30.7% 각각 증가했다. 순이익도 173억원으로 전년동기 대비 40.6% 증가했다. 2분기의 경우..."
2023.08.29.,명문제약 아스피린 용기에 셀트리온 의약품이…오포장 사례 또 발생,"해당 제품 용기에 셀트리온제약의 ‘아스텍션장용정100mg’이 담겨 회수 대상에 올랐다. ‘아스텍션장용정100mg’은 ‘명문아스피린장용정100mg’과 주성분 및 함량이 동일한 제품으로 제조번호 22004, 사용기한은 2025년 5월 26일까지인 제품이다. 의약품 오포장 사례는 처음이 아니다. 지난 7월..."
2023.08.29.,"보령 손잡은 삼성바이오에피스 '온베브지', 오리지널 벽 넘어설까?","K바이오시밀러 양대산맥 셀트리온과 삼성바이오에피스가 국내 시장에서도 괄목할 만한 성과를 도출해 냈다. 삼성바이오에피스는 항암 바이오시밀러 '온베브지(아바스틴 시밀러, 성분 베바시주맙)'를, 셀트리온은 간판 바이오시밀러 '램시마(레미케이드 시밀러, 성분 인플릭시맙)'를 통해서다. 29일..."
