날짜,제목,내용
2023.10.10.,"한국전력, 현장중심 안전문화 정착으로 공공기관 안전경영 선도","한국전력이 회사 내 안전경영체계를 정립하고 현장 중심의 안전문화를 정착시켜 공공기관 안전경영을 선도키 위해 '안전과 생명을 최우선'으로 한 현장 중심의 안전경영컨설팅에 나섰다고 10일 밝혔다. 한전은 안전과 생명이 최우선인 감사원칙을 세우고 일선중심, 현장중심의 감사활동을 전개키 위해 감사실..."
2023.10.10.,"“한국전력, 국제 유가 변동에 요금 인상 초 읽기”",이투데이=정성욱 기자 | 메리츠증권은 10일 한국전력에 대해 ‘요금 인상 초 읽기에 진입했다’며 ‘매수’를 추천했다. 목표주가는 2만8000원을 유지했다. 문경원 메리츠증권 연구원은 “3분기 한국전력의 실적은 기대대로 2조1000억 원으로 10개 분기만에 흑자전환을 기록하며 컨센서스 1조6000억 원을...
2023.10.10.,V리그 한국전력이 ‘창단 첫 우승’을 말하기 시작했다!,"“예년과 달리 올 시즌엔 당당히 우승을 목표로 말할 수 있다.” V리그 남자부 한국전력에게 지난 시즌은 희망을 보여준 한 해였다. 사령탑 데뷔시즌을 치른 권영민 감독(43)의 지도 하에 박철우(38), 신영석(37), 서재덕(34) 등 베테랑과 임성진(24) 등 영건들이 신구조화를 이루며 정규시즌 4위에 올랐다. 특히..."
2023.10.10.,'한국전력 김동철號'에 우려만큼 기대도 큰 이유,더피알은 '한국전력 김동철號'에 대해 우려 만큼 기대도 큰 이유를 짚어봤다. [편집자주] 김동철 한국전력 신임 사장. 뉴시스 더피알=한민철 기자 ｜ 한국전력공사(이하 한전)은 9월 18일 오전 임시 주주총회를 열어 김동철 전 국회의원을 제22대 사장으로 선임하는 안건을 의결했다. 이튿날인 19일 윤석열...
2023.10.10.,"""막내, 열심히 해주길"" vs ""지는 해는 쳐다보지 않는다""…한국전력 베테랑의 ...",남자 프로배구 한국전력을 지탱하는 두 기둥 박철우(38)와 신영석(37)이 유쾌한 설전을 벌였다. 신영석이 올 시즌을 앞두고 미들 블로커로 전향한 선배 박철우를 '포지션 막내'로 칭하며 분발을 촉구하자 박철우가 재치 있는 입담으로 이를 받아쳐 선수단을 웃음바다로 만들었다. 한국전력은 10일 경기도 의왕시에...
2023.10.10.,"한전 경남본부, 전력 기술인 양성 교육센터 준공","한국전력 경남본부(본부장 조남기)는 지난 6일 창원시 의창구 북면 소재 경남 지역 전력 기술인 양성 교육센터에서 창원시 등 관계기관 및 대학 등과 차세대 전력기술인 양성을 위한 플랫폼 구축 상생협약식(MOU)과 함께 준공식을 가졌다. 이날 행사에는 장금용 창원시 제1부시장, 서민호 도의원, 이상태..."
2023.10.10.,"원광전력, 케냐 신재생에너지 전시회 참가 시장공략",최근 영산도 등 9개 국내 소형도서에 에너지저장장치(ESS)를 설치하는 하이브리드 발전시스템 구축사업을 한국전력공사로부터 수주해 진행중이며 내년 신재생에너지 발전시스템과 메가와트급 규모 ESS 구축이 예정돼 있으며 독립형 발전시스템 보급에 박차를 가하고 있다. 원광전력 기술력은 이번...
2023.10.10.,"한국전력, 데이터센터 특별감사 시행...""허수신청 대다수""","한국전력공사는 최근 전기사용 신청 급증으로 사회적 걱정거리가 되고 있는 데이터센터와 관련해 '데이터센터 전기공급실태 자체 특별감사'를 지난 7월 착수했습니다. 감사 결과, 2020년 1월부터 2023년 2월까지 한전에 접수된 데이터센터 전기사용예정통지 1001건 중 678건(67.7%)이 실수요 고객이 아닌 것으로..."
2023.10.10.,한국전력 ‘과거 국대 3인방’ 서재덕-박철우-신영석 “비시즌간 대표팀 경기...,"10일 경기도 의왕의 한국전력 체육관 강당에서 열린 한국전력 빅스톰 2023~2024 V리그 기자간담회에서도 대표팀에 대한 얘기가 나왔다. 한국전력 팀 내에서 대표팀 경험이 가장 많은 서재덕과 박철우, 신영석에게 ‘대표팀의 국제대회 경기를 어떻게 봤는지, 그리고 부진한 성적에도 팬들이 V리그와 한국전력..."
2023.10.11.,발언하는 한국전력 료헤이,11일 오후 서울 강남구 리베라호텔에서 열린 2023-2024 프로배구 V리그 남자부 미디어데이에서 한국전력 료헤이가 발언하고 있다. 2023.10.11
2023.10.11.,한국전력 타이스의 목표는? '챔피언 제가 쓴 거 아니에요',= 한국전력 타이스가 11일 서울 강남구 리베라호텔에서 열린 프로배구 도드람 2023-2024 V리그 남자부 미디어데이에서 발언하고 있다. 2023.10.11/뉴스1
2023.10.11.,각오 밝히는 한국전력 빅스톰 권영민 감독,11일 서울 호텔 리베라 청담에서 열린 도드람 2023-2024 V-리그 남자부 미디어데이에서 한국전력 빅스톰 권영민 감독이 각오를 밝히고 있다. 2023.10.11. photocdj@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스...
2023.10.11.,[포토]‘최대 강적은 한국전력’ 김지한,우리카드 김지한이 11일 청담동 리베라호텔에서 열린 2023-2024 도드람 V리그 미디어데이에서 ‘올시즌 강적’에 대한 질문에 답하고 있다. V리그는 14일 토요일 남자부 현대캐피탈-대한항공 경기와 여자부 한국도로공사- 흥국생명 개막경기를 시작으로 대장정에 돌입한다. 2023.10.11.
2023.10.11.,"사상 첫 4연패 노리는 대한항공, 대항마는 료헤이 품은 한국전력 [미디어데이...","'1강'의 대항마로는 한국전력과 OK금융그룹이 꼽혔다. 대한항공의 4연패를 저지할 유력 후보를 묻는 질문에 대한항공을 제외한 6개 팀 중 4팀이 한국전력과 OK금융그룹를 지목했다. 한국전력을 지목한 신영철 우리카드 감독은 ""구성원들 변화가 없는 데다 좋은 리베로(이가 료헤이)가 들어와 더 안정된 팀이 됐다..."
2023.10.11.,"4연속 통합우승 도전 역사? ""전력 평준화"" 이구동성, AG 참사는 잊어라…""반성...","허수봉(현대캐피탈) 역시 ""최근 국제대회를 치르면서 많은 걸 느끼고 경험했다. 좋은 성적을 내지 못해 죄송하다. 돌아오는 시즌에는 재미있는 경기를 보여드리겠다""고 다짐했다. 서재덕(한국전력)도 ""국제대회에서 부족한 모습을 보인 만큼, 반성하고 채워나가면서 좋은 모습을 보여드리겠다""고 강조했다."
2023.10.11.,"韓 대표 아포짓→한국전력 MB 라인 막내…38세 박철우의 변신, 배구 대통령과...","“신영석 선수, 이선규 코치님에게 많이 배우고 있다.” 한국전력 박철우는 V-리그 통산 528경기에 나서 6583점 공격 성공률 52.17%를 기록하며 한국을 대표하는 아포짓 스파이커로 이름을 날렸다. 2018-19시즌에는 V-리그 남자부 최초 5000점을 돌파했으며, 2008-09시즌에는 정규리그 MVP를 수상하기도 했다...."
2023.10.11.,"한국전력공사, ‘현장 중심의 안전 문화 정착’ 공공기관 안전 경영 선도",▲ 한국전력공사 나주 본사 전력(사진: 한국전력공사 제공) 한국전력공사가 현장의 안전과 생명을 최우선으로 하는 현장 중심의 안전 경영 컨설팅에 나섰다. 한국전력공사는 회사 내 안전 경영 체계를 정립하고 현장 중심의 안전 문화를 정착시켜 공공기관의 안전 경영을 선도하기 위해 현장 중심의 안전 경영...
2023.10.12.,"장현우 전기공사協 회장 ""전력 설비 노후화, 국민이 피해""","하지만 예산 부족을 이유로 노후된 시설이 늘어난다면 정전 등 국민으로 하여금 엄청난 피해를 초래할 수 있습니다."" 장현우 한국전기공사협회 회장은 최근 한국전력공사의 적자가 200조원 가까이 누적된 영향으로 전력 시설 설비투자에도 악영향을 입고 있다며 이같이 호소했다. 12일 제31회 전국 전기공사..."
2023.10.12.,전력판매 입찰물량 '풍력 늘고 태양광 제자리',RPS 고정가격계약이란 한국전력공사와 신재생에너지 전력을 필요로 하는 한전 발전자회사들이 20년 동안 고정된 가격으로 신재생에너지 발전사업자와 전력구매 계약을 맺는 제도를 말한다. 올해 풍력 RPS 고정가격계약 공고물량은 총 1900메가와트(MW)로 지난해 550MW보다 3.4배 늘었다. 반면 하반기...
2023.10.12.,V리그 남자부 미디어데이를 통해 본 판도…대한항공의 대항마는 한국전력과 O...,"2023~2024시즌 V리그가 14일 개막하는 가운데 남자부에선 최강 대한항공의 대항마로 한국전력과 OK금융그룹이 지목됐다. 한국배구연맹(KOVO)은 11일 서울 청담동 리베라호텔에서 ‘도드람 2023~2024 V리그 남자부 미디어데이’를 열었다. 토미 틸리카이넨 대한항공 감독(핀란드), 최태웅 현대캐피탈 감독, 권영민..."
2023.10.12.,"한국전력공사 여주지사, 여주시에 이웃돕기 물품 기탁","경기 여주시는 한국전력공사 여주지사가 지난 11일 여주시를 방문해 지역 내 저소득층을 위한 이웃돕기 라면 118박스(300만원 상당)을 기탁했다고 12일 밝혔다. 박보곤 지사장은 ""앞으로 지역사회를 위한 나눔활동을 지속해서 펼칠 수 있도록 힘쓰겠다. 한국전력공사는 IOT, AI 기반 스마트 에너지 사업을 추진..."
2023.10.12.,"일본 리베로 경계? 한국전력 이가 ""1위만 노린다"" [프로배구]",아시아쿼터 선수 중 대박 날 것 같은 선수를 꼽아달라는 사회자의 요청에 7개 구단 감독 중 5명이 이가 료헤이(29·한국전력·일본)를 꼽았다. 자기 팀을 제외하고 뽑아야 했기 때문에 권영민(43) 수원 한국전력 빅스톰 감독은 에디 자르가차(삼성화재·몽골)을 선택했다. V리그 팀들은 올 시즌부터 팀 당...
2023.10.12.,"전력거래소-농어촌공사, 육지계통 수요증대 시범사업 협약",한국전력거래소와 한국농어촌공사는 지난 11일 전력거래소 본사에서 양 기관 관계자 10명이 참석한 가운데 육지계통 수요증대 시범사업 협력을 위한 업무협약을 체결했다. 최근 태양광 확대·보급으로 인해 전력수요가 낮은 봄·가을철 공급과잉으로 전력계통의 안정적 운영에 어려움을 겪고 있다. 지난 추석...
2023.10.12.,"전력거래소, 복합재난 대비 '2023 안전한국훈련' 추진",한국전력거래소(이사장 정동희)는 10월 11일 계통운영을 책임지는 기관으로서 복합재난 대응역량을 점검하고 강화하기 위해 ｢2023 안전한국훈련｣을 10월 31일에 나주 본사에서 시행한다고 말했다. 안전한국훈련은 행정안전부 주관으로 매년 범정부차원의 재난대응체계 종합점검을 위해 시행하는 실전훈련으로...
2023.10.12.,"전기요금 인상 어렵고, 법안은 계류…한국전력 ‘제2의 창사’ 과제 산적","◀ 앵 커 ▶ 한국전력공사 김동철 사장은 취임 당시 ‘제2의 창사’라는 각오를 밝혔습니다. 한전이 부채 200조 원을 기록한 데다, 에너지 시장이 다변화하는 등 사상 초유의 위기라고 판단한 건데요. 해상풍력 등 신재생에너지 사업과 전기료 인상 등을 해결 방안으로 내놓았지만, 정부와 엇박자를 보이는가..."
2023.10.12.,"방문규 ""한전·가스공사, 강도 높은 자구노력 추진해야""","이에 산업통상자원부가 한국전력·한국가스공사 등 산하 공기업 경영혁신 상황 점검에 나섰다. 산업부는 방문규 장관이 12일 한전, 가스공사 등 14개 공공기관과 '에너지 공기업 경영혁신 점검 회의'를 개최했다고 밝혔다. 이번 점검 회의는 에너지 공기업 경영정상화 및 방만경영 사례 재발 방지, 최근 이스라엘..."
2023.10.13.,한국전력 자구책 마련에 고심,"13일 서울 중구 한국전력공사 서울본부 앞으로 시민들이 지나가고 있다. 한국전력공사가 추가 자구책 마련에 고심하고 있다. 이미 25조원 이상의 자구책을 발표하고, 추진하고 있지만 전기요금 인상 조건으로 정부와 정치권 모두 추가 자구책 마련을 요구하고 나섰기 때문이다. 한전은 지난 6월말..."
2023.10.13.,"전력연구원, 영상 데이터 수집기술 'TTA NVR 보안 인증' 획득","e-View 실시간 뷰어 한국전력 전력연구원(원장 이중호)이 개발한 'e-View-NVR'이 공공기관 최초로 한국정보통신기술협회(TTA, Telecommunications Technology Association)의 공공기관용 NVR(Network Video Recoder) 보안 성능 품질 인증을 획득했다. 13일 한전 전력연구원에 따르면, NVR은 네트워크 카메라의 영상을..."
2023.10.13.,"엔라이튼, 롯데글로벌로지스와 재생에너지 전력구매 계약 체결","제3자 PPA란 한국전력공사 중개를 거쳐 재생에너지 발전사업자가 전력수요자에게 생산한 전력을 판매하는 제도다. 기업들이 RE100 달성을 위해 주로 사용하는 제도 중 하나로 꼽힌다. 엔라이튼은 태양광 발전소 시공, 투자 직접 PPA, 제3자 PPA, 신재생에너지공급인증서(REC) 조달 등 RE100 관련 종합..."
2023.10.13.,한국전력 ‘제2의 창사’ 과제 산적,"◀ 앵 커 ▶ 한국전력공사 김동철 사장은 취임 당시 ‘제2의 창사’라는 각오를 밝혔습니다. 한전이 부채 200조 원을 기록한 데다,에너지 시장이 다변화하는 등사상 초유의 위기라고 판단한 건데요. 해상풍력 등 신재생에너지 사업과전기료 인상 등을 해결 방안으로 내놓았지만,정부와 엇박자를 보이는가..."
2023.10.13.,"한국전력공사 여주지사, 여주시에 이웃돕기 물품 기탁","한국전력공사 여주지사는 최근 여주시를 방문, 관내 저소득층을 위한 이웃돕기 라면 118박스(300만원 상당)을 기탁했습니다. 박보곤 한국전력공사 여주지사장은 ""앞으로 지역사회를 위한 나눔활동을 지속해서 펼칠 수 있도록 힘쓰겠다""며 ""한국전력공사는 IOT, AI 기반 스마트 에너지 사업을 추진 중인데 안부..."
2023.10.13.,"다양한 포지션의 외인 2명씩 뛴다, 기자·해설위원·전력분석관·심판이 예측...","한국전력, OK금융그룹, 삼성화재 등에서 뽑은 선수들이 팀에 큰 보탬이 되고 있다. 성해연: 다소 정체돼 있던 경기 내용과 국내 선수들의 플레이에 새로운 긴장감이 부여되면서 신선한 변화가 올 것 같다. 선의의 경쟁을 유발하는 자극제가 될 것으로 보인다. 김희수: 아시아쿼터 선수들이 어떤 활약을 펼치느냐에..."
2023.10.13.,"[단독] 전기요금 월 1만원 올려도…한전, 매년 11조 자금부족 ‘밑 빠진 독’","한전채 발행 한도 ‘한계’ ◆ 위기의 전력망 ◆ 적자의 늪에 빠진 한국전력이 향후 전기요금을 추가 인상하더라도 약 11조원의 자금 부족에 시달릴 것이란 전망이 나왔다. 부족 자금은 한전채 발행을 통해 메워왔는데, 적자 누적으로 한전채 발행 한도가 턱밑까지 찬 상황이라 한전은 자금조달 경로를..."
2023.10.13.,"발전량 4분의 1 못 쓴다… 빚더미 한전, ‘송배전망 구축’도 과제","12일 양금희 국민의힘 의원(국회 산업통상자원중소벤처기업위원회 소속)이 한국전력으로부터 받은 자료에 따르면, 올해 동해안 지역에 위치한 345㎸(킬로볼트) 이상 발전기의 전체 발전 용량 15.5GW(기가와트) 중 약 26%에 해당하는 3.9~4.1GW 용량에 대해 발전제약이 이뤄질 것으로 분석됐다. 또 서해안 지역 345..."
2023.10.13.,우주 발사체부터 AI가 만드는 자막까지…테크 스타트업에 쏠린 눈 [긱스],"그는 ""사람의 손이 닿는 모든 영역이 진출 가능한 시장""이라며 ""세계 최대 필름 생산업체인 도레이첨단소재를 고객사로 확보했고, 한국전력공사와 한국조폐공사 등과도 PoC를 진행 중에 있다""고 귀띔했다. 이 분야 비트 스타트업으로는 인도네시아향 미용 의료 플랫폼 마이비너스가 피칭에 나섰다. 성형수술..."
2023.10.13.,"[단독] ‘원전 5기 분량’ 전기, 보낼 방법 없어서 못써…電맥경화 걸린 한국",12일 국회 산업통상자원중소벤처기업위원회 소속 양금희 국민의힘 의원이 한국전력으로부터 받은 자료에 따르면 올해 동해안 지역 354㎸(킬로볼트) 이상 발전기의 전체 발전용량 15.5GW(기가와트) 중 3.9~4.1GW에 대해 발전제약이 이뤄질 전망이다. 발전제약은 전력시장에서 발전기의 운전여부를 제한하는 행위를...
2023.10.14.,한-UAE CEPA 타결…중동 첫 비관세 시장 열렸다,UAE 전력 공급의 25%를 차지하는 바라카 원전 1~4호기는 전력 공기업 한국전력공사를 비롯한 한국 기업이 지었다. 한국형 원전의 유일한 해외 수출 사례이기도 하다. 올 들어서도 이 같은 특수 관계는 이어져 왔다. 윤석열 대통령은 올 1월 UAE를 국빈 방문했고 이를 계기로 양국 정부·기업 간 총 81억달러...
2023.10.14.,전기요금 두고 산업장관‧한전사장 동상이몽?…신경전 고조,"핵심요약 4분기 전기요금 인상안 이견…한전 정상화 vs 물가안정 방문규 산업장관 ""자구책 우선""…김동철 한전 사장 ""적정수준 인상해야"" '200조' 부채 한전, 채권 발행도 난항…내년 총선 앞두고 인상 여부 주목 4분기 전기요금 인상 여부를 고 방문규 산업통상자원부 장관과 김동철 한국전력 사장이 미묘한 견해..."
2023.10.14.,부산 부산진구 연지·부암동 일대 순간 정전,"부암동 일대 주택, 상가, 아파트 등 635호에 일시적인 정전이 발생했다. 호는 전기공급 계약상의 단위로, 1000가구 규모의 아파트 단지 1곳이 1호가 될 수 있다. 한국전력 부산울산본부는 정전 발생 2분 만에 전기 공급을 재개했다고 전했다. 한전 관계자는 ""정확한 정전 원인은 파악 중이다""고 밝혔다."
2023.10.14.,"국제무대서 무너진 배구, 20주년 맞은 V리그는 팬들 사로잡을 수 있을까","이외에도 지난 시즌까지 일본 V.리그 파나소닉 팬더스에서 활약한 리베로 료헤이 이가(한국전력)도 주목받는 선수다. 파나소닉 팬더스에서 활약하며 두 차례 리그 우승과 준우승을 경험한 일본 국가대표 출신 아포짓 이쎄이 오타케(우리카드), 2015년 18세 나이로 필리핀 국가대표 선발된 이후 지금까지..."
2023.10.14.,"챔프전 패배 설욕? 개막전 앞둔 현대캐피탈, ""강팀을 꺾어야 재미있을 것"" [인...","봄배구를 했고, 플레이오프 무대에서 한국전력을 꺾고 챔피언결정전에서 대한항공과 맞붙었다. 1차전에서는 세트 스코어 1-3으로 졌고, 2차전에서는 세트 스코어 0-3으로 셧아웃 패배를 당했다. 3차전에서는 세트 스코어 2-3으로 패하며 봄배구가 끝났다. 시즌 막을 내렸던 현대캐피탈과 대한항공이 새 시즌..."
2023.10.14.,"배우러 오는 베트남 ""랭킹 70계단 위 한국을 상대하는 건 흔치 않은 기회""","한국과 전력 차이를 고려하면 3연패가 예상되는 상황이다. 그럼에도 트루시에 감독은 14일 베트남 언론 'CONG AN NHAN DAN'과 가진 인터뷰에서 ""베트남은 8월에 시즌이 끝나고 2개월 동안 뛰지 않았던 선수들이다. 앞으로 더 발전하려면 문제점을 확인해야 한다. 그래야만 바꿔나갈 수 있다""라고 한국전을 통해..."
2023.10.14.,"[민사] ""2,500만원 들여 태양광 발전 시공했으나 안전검사 통과 못해 전기 못...","태양광시설과 관련하여 원고가 한국전력공사와의 전력구입 계약(PPA) 체결과 한국에너지관리공단에의 설비확인 및 한국형 FIT제도(발전차액제도 Feed in Tariff) 계약 체결을 원고의 책임으로 이행하고, 이를 이행하지 못한 경우 설치한 태양광시설물을 철거하고 시공비 전액을 환불하기로 약정하였다""고..."
2023.10.14.,"한국전기공사협회, ""한전 적자에 공사대금 미지급 상당…전기요금 인상 불가피...","한국전력공사의 대규모 적자로 인한 전기설비 유지·보수가 제때 이뤄지지 못하고 있다는 지적이 나왔다. 장현우 한국전기공사협회장은 12일 오전 청주시 오송읍 협회 본사에서 기자들과 만나 ""전기 요금 인상이 불가피하다""며 ""지금 현재 적자는 전기요금 인상 없이는 한전이 적자에서 벗어나기 어렵다라는 그런..."
2023.10.14.,"포스코DX, AI/하이퍼오토메이션 통해 RPA 솔루션 고도화 추진","이번 공급을 통해 포스코DX는 기존 하나은행, 신협중앙회, JB금융그룹, 한국전력, 농림축산식품부, 국립강원대학교 등에 이어 소재 산업분야로 솔루션 공급처를 확대할 수 있게 됐다. 최근 RPA는 AI 기술과 결합되어 하이퍼오토메이션((Hyperautomation)을 구현하면서 고도화 되고 있다. 이러한 변화에..."
2023.10.15.,"한국전력 충북본부, 특별재난 지역 전기요금 감면 시행","한국전력 충북본부(본부장 김영관)의 수해 피해 지역 전기요금 감면 절차가 원활하게 진행하고 있다. 한전 충북본부에 따르면 지난 6월 폭우와 8월 태풍 카눈으로 피해가 발생한 청주시 일부· 충주·제천시, 단양군, 보은군 회인면, 증평군 증평읍·도안면, 괴산군, 음성군 음성읍·소이면·원남면 등이..."
2023.10.15.,[촉석루] 경남 전기 사용의 기원과 유적지- 조남기(한국전력 경남본부장),"자유로운 통상, 치외법권 지역)까지 생겼으며, 원도심과 구분하기 위해 ‘신마산’이라 불렀다고 한다. 경남은 가야문화의 터전이자 우리나라 전기사용 선구적 지역이라는 점을 인식하고 전력문화 유적지도 둘러보며 자랑스런 경남인의 자긍심을 가졌으면 하는 바람이다. 조남기(한국전력 경남본부장)"
2023.10.15.,"[인터뷰] 이중호 한전 전력연구원장 ""CF연합 만큼이나 한전·전기요금 정상화...","이 원장은 13일 에너지경제와의 인터뷰에서 ""한국전력공사의 적자 문제의 원인과 해결방안에 대해 말들이 많지만 결국은 정면돌파를 해야 한다. 한전은 일반적인 회사들과 달리 적자가 난다고 물건(전기)을 안 팔 수 있는 회사가 아니다. 한전이 전력시장에서 도매로 구입하는 원가에도 미치지 못하는 전기..."
2023.10.15.,무더웠던 8월 주택 전기사용량 역대 최대…요금 25%가량 올라,15일 한국전력이 발표한 전력 통계 월보에 따르면 지난 8월 주택용 전기 판매량은 9천377기가와트시(GWh)로 작년 같은 달보다 4.6% 늘었다. 8월 주택용 전기 판매량은 전력 사용량이 많은 여름과 겨울을 통틀어 역대 최대 기록이다. 올해 8월 가구당 평균 전기 사용량은 333kWh로 작년 8월의 325kWh보다 2.5...
2023.10.15.,내일부터 2주 차 국감...文정부 통계조작·전현희 감사 등 충돌 예고,"산업통상자원중소벤처기업위에서는 한국전력공사 등 에너지 공기업의 부실·방만 경영, 문재인 정부의 탈원전 정책과 현 정부의 원전 생태계 복원 방침을 놓고도 논쟁이 예상된다. 국민건강보험공단·국민연금공단 등에 대한 복지위 국감에서는 건강보험 재정 건전성, 연금 개혁 관련 보험료율 및 소득대체율..."
2023.10.15.,한전 역마진 구조 완화세…3분기 흑자 전환할듯,"국내 전기 공급을 도맡은 공기업 한국전력(015760)공사(이하 한전)가 원가 이하에 전기를 판매하는 역마진 구조에서 벗어나는 모습이다. 다만, 여전히 송·배전망 투자 등에 필요한 적정 마진에는 이르지 못하고 있어 지난 2년 반 동안 쌓인 47조원의 누적 적자를 해소하기는 역부족이다. 한전이 지난 13일..."
2023.10.15.,"""산업부 산하기관, 5년간 벌칙성 부과금 1300억원""…한수원 가장 많아","정부가 한국전력, 한국가스공사 등 부채가 많은 14개 재무 위험기관에 대해 대대적인 재무 구조 개선에 나선 가운데 한국수력원자력, 한전, 가스공사, 강원랜드 등이 고액 납부 기관에 이름을 올렸다. 15일 국회 산업통상자원중소벤처기업위원회 소속 국민의힘 양금희 의원이 확보한 자료에 따르면..."
2023.10.15.,"""ESG 의무공시, 2025년 시행 현실적으로 어려워""","2022년 기준 한국의 전력 생산량 중 신재생에너지 비율은 8.1%로, 40개국 중 35위에 불과하고, 경쟁국 대비 1/5~1/3 수준에 불과하다. 한경협은 보고서를 통해 ESG 공시 제도의 성공적 안착을 위한 3가지 방안을 제시했다. 우선 공시 신뢰성을 높이고 시장 혼란을 줄이기 위해, ESG 공시 의무화 일정을 연기하고 기업..."
2023.10.15.,"정청래 ""한전 부도위기라더니 작년 임원 기본급 1위""","15일 국회 산업통상자원중소벤처기업위원회 소속 정청래 더불어민주당 의원이 산업부 산하 17개 공기업 및 공공기관 경영정보를 분석한 자료에 따르면 지난해 기준 한국전력공사의 임원 평균 기본급이 1억3920만원으로 가장 높았다. 이어 강원랜드 1억3175만원, 한수원 1억3060만원, 한국가스공사..."
2023.10.16.,"빚 200조 한국전력, 임원 기본급 1억4천만원…산업부 산하 공기업 '최고'",누적 부채가 200조원이 넘어 재무 위기를 겪고 있는 한국전력 임원들의 평균 기본급이 사업통상자원부 산하 17개 공기업 중 가장 높은 것으로 나타났다. 16일 국회 산업통상자원중소벤처기업위원회 소속 정청래 더불어민주당 의원이 각 공기업 및 공공기관 경영정보 공개시스템을 통해 분석한...
2023.10.16.,"전력거래소, 발전설비 제어시스템 튜닝 기술개발 착수","착수회의에 참여한 한국전력거래소, 두산에너빌리티(주), 전기연구원, 아미텍(주) 관계자들이 기념촬영을 하고 있다. 동해안, 호남지역 등 발전제약 발생지역의 화력, 원자력 등 전통발전설비의 제어시스템을 안정도 향상 목적으로 정밀튜닝하는 기술개발 사업이 국내 최초로 추진된다. 전력거래소(이사장 정동희)..."
2023.10.16.,"한전김제전력지사, 김제사회복지관에 햅쌀 20kg 20포 기탁",뉴데일리 김성수 기자 = 한국전력공사 김제전력지사(지사장 김종선)는 16일 김제사회복지관(관장 정훈)을 찾아 후원품을 기탁했다. 이번 김제사회복지관 기탁은 지난 추석 명절 이웃나눔 봉사활동에 이은 두번째로 김제 지역 특산물인 햅쌀 20kg 20포를 구매해 지역경제 활성화와 취약계층 지원에 앞장서기 위한...
2023.10.16.,"""한국전력, 3분기 흑자전환 불구하고 불안한 마음…전기요금 인상 귀결""","한화투자증권은 16일 한국전력에 대해 3분기 영업이익은 9개 분기만에 흑자전환이 예상된다. 그럼에도 불구하고 최근 에너지 가격 변동, 전기요금 인상 난항 등 불확실성 가중으로 향후 실적에 대한 불안감은 더욱 커지는 상황이라고 전했다. 송유림 한화투자증권 연구원은 ""한국전력의 3분기 매출액은..."
2023.10.16.,"우진기전, '2023 전기산업대전' 전시회에 전력투구","이번 전기산업대전 주최기관 중 하나인 한국전력을 비롯하여 LS전선, 효성중공업, 현대일렉트릭, 대한전선 등 관련 대기업들이 20개 부스를 설치하는 것과 비교하면 거의 3배에 이르는 전시 규모다. 지금까지 축적한 제품 기술력에 대한 자신감을 바탕으로 2만7천여 명에 달하는 국내외 관람객들의 눈길을..."
2023.10.16.,"[더벨]['공룡' 공기업 재무점검]한국전력, 35조 유보금 전부 잃었다",한국전력공사가 지난 2년 6개월간 35조원이 넘는 유보금(이익잉여금)을 전부 잃었다. 이익잉여금이란 회사가 설립 때부터 현재까지 매년 사업으로 벌어들인 순이익의 누계 값이다. 한국전력은 올해 들어 이 수치가 음수(-)로 돌아서며 결손 상태로 바뀌었다. 재무제표를 확인할 수 있는 1996년부터...
2023.10.16.,[국감] 제주지역 전력구입 단가 368.2원..육지보다 2배 비싸,"국회 산업통상자원중소벤처기업위원회 소속 한무경 의원(국민의힘, 비례대표)은 16일 한국전력거래소로부터 제출받은 자료를 분석해 이런 내용을 발표했다. 한국전력거래소가 제주지역 발전원으로부터 구입한 제주지역 전력구입단가는 2018년 209.4원, 2019년 219.4원, 2020년 185.0원, 2021년 234...."
2023.10.16.,"현대건설, 美 원자력 선도기업 홀텍 CEO 특별 강연","현대건설 임직원 외에도 한국원전수출산업협회, 한국전력공사, 한전원자력연료 등 원자력 관련 기관 및 협회와 두산에너빌리티, 포스코E&C, 현대제철 등 산업계, 학계 인사 등 400여명 참석해 미국 원자력 석학의 이야기에 깊은 관심을 나타냈다. 펜실베니아 대학에서 기계공학 박사학위를 취득한 싱..."
2023.10.16.,"한전, 자구책에 ‘희망퇴직’ 고민… 창사 이래 두 번째","47조 원의 적자가 쌓인 한국전력이 창사 이후 두 번째 희망퇴직을 검토 중인 것으로 전해졌다. 16일 한국전력과 에너지 업계 등에 따르면, 한전은 오는 19일로 예정된 국회 국정감사를 전후로 추가 자구안을 발표한다는 계획이다. 자구안에는 인력 효율화 방안과 추가 자산 매각 등의 내용이 담길 전망이다...."
2023.10.17.,"한국전력 리시브 무너뜨린 KB손보…""범실 나와도 강하게 서브""","KB손해보험은 17일 경기도 수원체육관에서 한국전력에 세트 스코어 3-2(25-27 23-25 25-21 26-24 15-11)로 역전승했다. 1, 2세트 단단했던 한국전력의 리시브 라인이 3세트부터 무너진 탓이 컸다. 한국전력의 리시브 효율은 1세트 61.90％, 2세트 61.11％를 찍었으나 3세트 47.37％, 4세트 40.91％, 5세트 44.44％로..."
