날짜,제목,내용
2023.09.17.,대학생들 밥값 덜어 주는 핀테크사들,"카카오페이, 엔에이치엔 페이코(NHN PAYCO) 등 핀테크사들이 호주머니가 가벼운 대학생들의 밥값을 덜어 주기 위한 행사를 마련했다. 17일 금융업계에 따르면 카카오페이는 대학교 내 학생식당에서 카카오페이머니로 1000원 이상 결제한 사용자에게 500원을 할인해 주는 이벤트를 진행 중이다. 1인당 하루..."
2023.09.17.,"헝다그룹, '투자금 7조 미지급' 금융계열사 CEO 체포","17일 펑파이 등 중국 매체들에 따르면 광둥성 선전시 공안국은 전날 위챗(중국판 카카오톡) 계정을 통해 헝다금융재부관리(에버그란데 웰스)의 두모씨 등 관련자들을 체포했다고 밝혔다. 헝다재부는 체포된 두씨가 누구인지 아직 밝히지 않았지만, 경제매체 차이신은 ""공안 통보에 나온 '두모씨'는 회사..."
2023.09.17.,"굽네치킨, '카카오선물하기 추석선물세트' 선봬",지앤푸드의 오븐요리 프랜차이즈 굽네(대표 정태용)가 추석을 맞아 카카오 선물하기 추석선물세트를 출시하고 오는 10월 3일까지 판매한다. 굽네치킨은 추석 황금연휴를 맞아 거리 상관없이 소중한 이들에게 마음을 표현하고자 하는 소비자 니즈를 겨냥해 인기 메뉴로만 엄선한 모바일 선물세트를 출시하게...
2023.09.17.,"그 많던 '감귤 초콜릿' 줄도산…""우린 세계로"" 불황 뚫은 이 男子","92%, 56% 등 카카오 함량이 높은 초콜릿이 치매 예방 등 효과가 있다고 알려져 판매가 꾸준하다. 2012년 로이스 등 유명 브랜드가 있어 '초콜릿 강국'으로... 이전까지 감귤 초콜릿은 카카오 분말을 주 원료로 만드는 컴파운드 초콜릿이 대부분이었다. 제키스는 카카오빈에서 추출한 카카오버터로 초콜릿을..."
2023.09.18.,코인 논란의 중심에 선 카카오 [위클리 코인브리핑],"가상자산 시장이 박스권을 지속하는 가운데, 카카오와 김범수 전 의장이 코인 횡령과 배임 논란에 휩싸였다. 18일 업비트에 따르면 지난주(9월11일... 지난 주 가상자산 시장의 가장 뜨거운 이슈는 '카카오 코인'으로 알려진 클레이튼(Klay)의 횡령·배임 논란이었다. '김남국 저격수'로 유명해진 변창호..."
2023.09.18.,"카카오뱅크, 사내 기술 컨퍼런스 '코드러너 2023' 개최",카카오뱅크가 지난 15일 사내 기술 컨퍼런스 '코드러너 2023'을 진행했다고 18일 밝혔다. 코드러너는 카카오뱅크 기술 조직 구성원들이 한 자리에 모여 기술적 경험과 지식을 나누며 역량을 높이는 사내 기술 컨퍼런스다. 이번 코드러너 2023은 지난해에 이어 두 번째로 열린 행사다. 이번 컨퍼런스에는...
2023.09.18.,"금감원, 카카오 배재현 투자총괄대표 소환 조사",금융당국이 배재현 카카오 공동체투자총괄대표 조사에 나섰습니다. 오늘(18일) 업계에 따르면 SM엔터테인먼트 주가 시세조종 의혹을 수사 중인 금융감독원 자본시장특별사법경찰은 지난 14일 배 대표를 소환 조사했습니다. 배 대표는 카카오가 SM엔터를 인수하는 데 주도적인 역할을 한 것으로 알려졌습니다....
2023.09.18.,카카오톡 채널로 쇼핑몰 CS 처리 가능한 ‘챗봇나우’ 출시,"카카오의 자회사 케이앤웍스와 디케이테크인은 쇼핑 전용 고객 서비스 챗봇인 ‘챗봇나우’의 정식버전을 카페24 스토어에 오픈했다고 18일 밝혔다. ‘챗봇나우’는 온라인 쇼핑몰의 공식 카카오톡 채널 채팅방에서 취소, 교환, 반품 등 고객 문의를 손쉽게 접수하고, 문의사항에 답을 제공할 수 있게..."
2023.09.18.,"중저신용대출 늘린 인터넷은행, 연체율 출범 이래 최고치",중·저신용자 대출 공급을 늘린 인터넷전문은행 3곳(카카오뱅크·케이뱅크·토스뱅크)의 연체율이 급증하고 있다. 당분간 고금리가 이어질 것으로 보여 건전성 지표 관리가 녹록지 않을 전망이다. 17일 인터넷은행 3사(카카오뱅크·케이뱅크·토스뱅크)가 국회 기획재정위원회 소속 양경숙...
2023.09.18.,"“카카오뱅크, 3분기에도 원활한 성장…마진 개선도 긍정적”","대신증권은 18일 카카오뱅크에 대해 3분기에도 여신성장이 원활한 것으로 보인다며 투자의견 매수, 목표주가 3만6000원을 유지했다. 대신증권은 카카오뱅크의 3분기 순이익을 858억원으로 전망했다. 컨센서스인 872억원을 소폭 하회하는 수치다. 핵심지표 개선은 지속되고 있지만 보수적인 대손비용 적립에..."
2023.09.18.,"카카오게임즈, '우마무스메 프리티 더비' 신규 캐릭터 2종 공개",사진=카카오게임즈 카카오게임즈는 18일 사이게임즈가 개발한 모바일 게임 '우마무스메 프리티 더비'를 통해 신규 의상 육성 우마무스메 2명을 공개했다. 이번 업데이트를 통해 육성 우마무스메 '[삭월의 마・셰리] 카렌짱'과 '[Titania] 파인 모션'을 추가했다. 이들은 스토리 이벤트 '『정각』～Silks...
2023.09.18.,"기업용 채용 솔루션 '그리팅', 카카오·LG가 쓰는 코딩 테스트 연동","프로그래머스의 테스트는 △카카오 △라인 △LG △CJ 등 1000여곳의 기업이 사용하고 있다. 프로그래밍 테스트와 실무 역량 테스트 2가지로 구성돼 기본적인 코드 작성 능력뿐만 아니라 웹, 모바일, 머신러닝 등 직무에 대한 전문성도 확인할 수 있다. 그리팅과 프로그래머스의 연동을 통해 면접관은..."
2023.09.19.,30대 그룹 女임원 5년 새 2배…삼성·카카오多,"여성 임원 비중이 높은 그룹은 카카오, 네이버, CJ 등 순이다. 19일 기업분석연구소 리더스인덱스가 자산 상위 30대 그룹의 1676개 계열사 중... 여성 임원이 차지하는 비중을 보면 카카오(19.0%), 네이버(18.8%), CJ그룹(15.0%), 신세계(13.7%) 등 순으로 많았다. 여성 임원이 늘어나는 배경은 지난해 8월..."
2023.09.19.,"카카오 노조 ""법카로 1억원 결제한 전 CFO 고발""","카카오 노조가 법인카드로 1억원 규모의 게임 아이템을 결제한 전 재무그룹장(CFO)을 경찰에 고발했다. 이들은 중책을 맡고 있는 인물이 규정에 어긋나는 법인카드 사용으로 회사에 피해를 끼쳤다는 점을 지적하며, 경영진에 대한 전반적인 감사가 필요하다고 강조했다. 전국화학섬유식품산업노동조합 카카오지..."
2023.09.19.,"카카오 노조, 카카오 전 CFO 배임·횡령 혐의로 고발",법카로 게임 아이템 1억원 결제 전국화학섬유식품산업노동조합 카카오지회는 19일 법인카드로 게임 아이템 1억원을 결제한 카카오 전 재무그룹장을 배임·횡령 혐의로 경찰에 고발했다고 밝혔다. 해당 사건은 지난 9월 4일 보도를 통해 외부에 알려진 카카오 재무그룹장의 게임카드 1억원 결제건이다. 9월 1일...
2023.09.19.,"농인 ‘경계’ 없는 웹툰·웹소설…카카오엔터, 지원금 지속 확대",카카오엔터테인먼트(이하 카카오엔터)가 문화 소외 계층을 대상으로 자사 콘텐츠를 즐길 수 있는 지원을 이어가고 있다. 문화 향유권 증진을 목표로 지원금을 꾸준히 늘려가고 있다. 카카오엔터는 2022년부터 문화 취약 계층을 대상으로 추진한 지원 사업 규모가 현재까지 8500만원 수준이라고 19일 밝혔다....
2023.09.19.,시흥·광주 광역콜버스 개시…내일부터 카카오T 앱서 사전 예약,서비스를 이용하려면 카카오모빌리티가 제공하는 카카오T 앱의 '홈 화면-전체보기- 광역콜버스 아이콘'을 통해 정류장·좌석·시간 등을 예약하면 된다. 매달 16일 정오부터 20일 정오까지 사전 예약을 통해 출·퇴근 등 정기 탑승을 신청할 수 있다. 일반예약으로는 일회성 탑승이 가능하다. 내년 6월부터는...
2023.09.19.,'1학교 1변호사제'…학교 방문 전 카카오톡 '사전 예약',"내년 9월부터 학교를 방문할 때는 카카오톡 채널을 이용한 방문 사전 예약시스템을 도입되며, 학부모의 폭언과 폭행 등을 막기 위해 지능형 영상감시시스템을 설치할 전망입니다. 올해 말부터 시범 운영 후 확대 설치될 계획입니다. 서울 모든 학교에 변호사 배치 무고성 아동학대 등 법적 분쟁을 겪을 경우..."
2023.09.19.,"카카오게임즈, 추석 맞아 독거노인 100가구에 생필품 지원","카카오게임즈가 추석을 앞두고 홀로 명절을 보내는 성남 지역 저소득 독거노인 100가구에 식료품과 생필품을 기부했다. 카카오게임즈는 자사 임직원 참여형 나눔 프로젝트 '다가치 나눔파티' 기부 프로그램으로 모인 성금 1100만원을 밀알복지재단에 전달하고, 이를 통해 독거노인 가구를 지원한다고 19일..."
2023.09.19.,항저우 아시안게임 경기장·선수촌서 카카오·네이버페이 사용 가능,"오는 23일 중국에서 개막하는 ‘2023 항저우 아시안게임’ 참가 선수·관계자·관람객들은 알리페이 가맹점에서 카카오페이와 함께 네이버페이로도 결제를 할 수 있다. 알리페이는 항저우 아시안게임 공식 스폰서로, 경기장과 선수촌 등에서 간편결제 서비스를 독점 제공한다. 네이버페이는 알리페이와 손잡고..."
2023.09.19.,"카카오페이증권, 타사 주식 입고 이벤트 진행",사진|카카오페이증권 카카오페이증권이 국내외 주식을 카카오페이증권으로 옮기면 최대 150만 원을 주는 타사 주식 입고 이벤트를 진행한다고 19일 밝혔다. 카카오페이증권은 지난 8월 진행한 ‘미국주식 옮기기’ 이벤트 성원에 힘입어 국내 주식까지 혜택 범위를 확대했다. 카카오페이증권 사용자는 오는...
2023.09.20.,"카카오, '100개 전통시장 디지털 전환 지원' 목표 완수","전국 100개 시장과 함께하는 카카오의 대표 상생 프로그램 ‘우리동네 단골시장’이 하반기 사업을 시작한다. 카카오는 지난 19일 카카오임팩트, 중소벤처기업부, 소상공인시장진흥공단, MKYU와 함께 우리동네단골시장 프로그램 하반기 공모 사업에 참여하는 상인회를 초청해 ‘시장 대표 톡채널’ 사업..."
2023.09.20.,[서귀포소식] 시 카카오톡 채널친구추가 이벤트,"서귀포시는 10월 10일까지 카카오톡 채널 구독 인증 참여자를 대상으로 이벤트를 진행한다고 20일 밝혔다. 시는 참여자 가운데 100명을 추첨해 2023 서귀포글로컬페스타(SGF) 기간에 열리는 K-POP 콘서트 전야제 입장권(70명, 1인 2매)과 모바일 상품권(30명, 5천원 상당)을 제공한다. 이벤트 참여 방법은 카카오톡..."
2023.09.20.,"카카오엔터 표 '멀티 레이블' 효과, SM과도 시너지 낼까","카카오엔터테인먼트(이하 카카오엔터)의 멀티 레이블 체제가 본격적인 시너지 효과를 나타내고 있다. 뮤직 부문은 물론, 미디어 부문에서 제작 자회사들과 구축한 멀티 스튜디오 레이블 체제 또한 가시적인 성과를 나타내고 있다. 카카오엔터는 본사가 글로벌 네트워크·사업화 및 기획 개발 등 콘텐츠..."
2023.09.20.,"인터넷은행 3사 ""금융혁신 앞장…비대면 한계 규제 개선 필요""(종합)","윤호영 카카오뱅크 대표는 ""카카오뱅크는 소비자의 편리한 금융일상을 만들기 위해 끊임없이 고민하고 최선을 찾아가고자 노력했다""며 ""아들, 딸이 다니고 싶어 하는 은행을 만들자는 생각을 가지고 여러 임직원과 금융혁신을 위해 앞장서왔다""고 말했다. 그는 ""금융 재해석을 통해 모임통장, 기록통장, 26주 적금..."
2023.09.20.,"폴스타게임즈, 카카오벤처스 등서 30억 시드 투자 유치","PC·콘솔 플랫폼 기반 MMORPG ‘프로젝트N’을 개발하는 폴스타게임즈는 카카오벤처스, 라구나인베스트먼트, 대성창업투자 등으로부터 30억원 규모의... 김지웅 카카오벤처스 수석팀장은 “좋은 팀워크와 최고의 경력을 지닌 전문가가 모인 팀으로 기대가 크다”며 “국내는 물론 해외 게이머들도 손꼽아..."
2023.09.20.,"카카오헬스, 글로벌 바이오센서 기업과 혈당관리 협력",카카오헬스케어가 글로벌 바이오센서 전문기업 아이센스와 연속혈당측정기 공급 및 데이터 연동 기반 혈당관리 서비스 협력을 위한 본계약을... 이번 본계약을 통해 양사는 카카오헬스케어의 플랫폼 및 인공지능 역량과 아이센스의 연속혈당측정기 등 바이오센서 전문성을 결합하여 혁신적인 디지털 헬스케어...
2023.09.20.,"정부, 네이버 카카오 등 플랫폼 자율규제 법적 근거 마련한다","네이버, 카카오, 배달의민족, 쿠팡, 구글 등 부가통신사업자 등을 대상으로 자율규제 활동시 이해관계자, 전문가 의견 청취 노력을 해야 한다는 내용을... 앞서 오픈마켓의 거래 갑질 문제, 카카오톡 먹통 사태 등이 불거지면서 정부가 플랫폼 규율에 나서게 됐다. 포털사들은 전기통신사업법 개정안 발표에 앞서..."
2023.09.20.,SK이노베이션 '행코' 카카오톡 공식 이모티콘 출시,"SK이노베이션이 친환경 캐릭터 '행복 코끼리(행코)'를 카카오톡 이모티콘으로 출시했다고 20일 밝혔다. 행코는 1982년 창단한 옛 유공 코끼리 축구단의... MZ(밀레니얼세대+Z세대)를 취향저격하는 '너T야?', '맑눈광(맑은 눈의 광인)' 콘셉트의 디자인을 포함해, 카카오톡 채팅에서 많이 쓰이는 멘트들을 행코만의..."
2023.09.20.,카카오페이 “중국 내 결제 관련 주요 지표 100배 이상 성장”,"카카오페이의 중국 내 결제액이 급성장하고 있는 것으로 나타났다. 현지 간편결제 앱을 설치할 필요 없이 카카오 앱 내에서 알리페이 결제망을 이용할 수 있다는 장점 때문으로, 한국에 들어오는 중국 관광객의 결제 역시 늘어나고 있다. 카카오페이는 최근 5개월 간 중국 내 카카오페이를 통한 결제 관련 주요..."
2023.09.21.,카카오T '콜 몰아주기' 택시기사 집단소송 추진,택시 호출 애플리케이션 카카오T를 운영하는 카카오모빌리티의 '호출(콜) 몰아주기'로 피해를 본 택시기사들이 집단소송을 추진한다. '카카오T 콜 몰아주기 피해 집단소송인단'과 참여연대 민생희망본부 등은 21일 오전 서울 종로구 참여연대 아름드리홀에서 기자회견을 열어 택시기사들 피해 구제를 위한...
2023.09.21.,"개인택시 기사, 카카오T 집단소송 추진한다","카카오모빌리티가 공정거래위원회로부터 콜몰아주기로 제재를 받자, 개인택시 기사들이 카카오모빌리티를 상대로 집단소송을 추진한다. 카카오T 콜몰아주기 피해 집단소송인단과 참여연대 민생희망본부, 민변 민생경제원회는 21일 참여연대에서 ‘카카오 콜 몰아주기 피해 집단소송 선포’ 기자회견을..."
2023.09.21.,"""비즈니스 편하게 하세요""…카카오, 채널홈 개편",카카오톡에서 나만의 비즈니스 공간을 쉽고 자유롭게 꾸밀 수 있게 된다. 카카오(035720)는 비즈니스 파트너를 위해 카카오톡 채널홈을 개편했다고 21일 밝혔다. 별도 애플리케이션을 만들지 않고 카카오톡 채널만으로 쉽고 빠른 비즈니스 확장이 가능하다. 채널홈은 각 채널 홈페이지와 같은 개념이다. 채널로...
2023.09.21.,"[단독] '법카 논란' 카카오, 임원 업무추진비 세분화·모니터링 강화",카카오가 ‘게임아이템 법인카드’ 논란을 계기로 팀장급 이상 임원들의 법인카드 사용처를 세분화 하고 정기 모니터링을 강화하는 내용을 담은... 21일 정보기술(IT)·게임 업계에 따르면 카카오는 최근 법인카드로 1억 원어치의 게임 아이템을 결제한 재무그룹장 A 부사장 사건에 대한 자체 전수조사 결과와 재발...
2023.09.21.,"카카오톡 채널홈 개편…""사업 목적 따라 자유롭게""","카카오는 파트너들을 위해 사업 성격과 특성을 살린 온라인 공간을 구성하고 편리하게 정보를 제공할 수 있도록 카카오톡 채널홈을 개편했다고 21일 밝혔다. 카카오톡 채널홈은 각 채널 홈페이지와 같은 개념으로, 카카오톡 채널로 발행한 콘텐츠를 모아보거나 판매·결제 등 다양한 기능을 활용할 수 있는..."
2023.09.21.,"'전통시장'에 꽂힌 네이버·카카오, 골목상권 잡기 총력전","네이버와 카카오가 전통시장과의 상생을 강화한다. 양사는 각사의 온라인 유통채널에서 보인 강점을 살려 비즈니스 수요를 확보하는 한편 디지털... 후발주자 카카오, '단골 육성 프로젝트'로 차별화 카카오는 네이버의 동네시장 장보기와 달리, 전통시장 상인들의 '단골 만들기'에 주력하고 있다. 지난해 4월..."
2023.09.21.,"카카오뱅크, 2023년 KCSI 조사 인터넷은행 부문 1위","카카오뱅크(대표이사 윤호영, Daniel)는 2023년 '한국산업의 고객만족도(KCSI)' 조사 결과 인터넷전문은행 부문에서 3년 연속 1위를 차지했다고 21일 밝혔다. 카카오뱅크는 요소만족도·전반적 만족도·재이용 의향 등의 문항에서 모두 평균 대비 높은 점수를 얻었다. 상세 조사 문항을 살펴보면 카카오뱅크는..."
2023.09.21.,"카카오톡-유튜브, 사용자 수 역대 최소 차이로 좁혀져",네이버와 카카오의 대표 서비스인 네이버 포털과 카카오톡의 사용자 수 차이가 역대 최소 수준으로 좁혀졌다. 21일 모바일 빅데이터 기업 아이지에이웍스의 모바일인덱스 통계에 따르면 지난달 카카오의 메신저 카카오톡의 MAU(월간 실사용자 수)는 4196만6874명으로 1위를 유지했다. 그러나 2위인...
2023.09.21.,"카카오, 카톡 개편에 광고지면 확대 가능성…헬스케어·AI 준비 순항-상상인","상상인증권은 21일 카카오에 대해 카카오톡 개편으로 광고지면 확대가 가능해질 것으로 보이며 미래신사업인 헬스케어, 인공지능(AI) 관련 성장성이 기대된다고 진단했다. 투자의견 매수, 목표주가 6만8000원을 유지했다. 카카오(035720)의 20일 종가는 4만7100원이다. 최승호 상상인증권 연구원은 “카카오는 19일..."
2023.09.21.,유치원 교사 번호 노출 막았더니…기관당 3000분 넘게 썼다는 통화 서비스,운영하는 카카오 계열사 '키즈노트'가 운영하는 데이터통화 서비스 '키노링크'가 영유아 기관으로부터 각광을 받고 있다. 최근 학부모 민원 등으로... 지난 2012년 김범수 카카오 미래이니셔티브센터장이 설립한 케이큐브벤처스로부터 투자를 유치했고 2015년에는 카카오 계열사로 편입됐다. 이어 2017년부터는...
2023.09.22.,"카카오-은행연합회, 금융소비자 보호 강화 '맞손'",카카오는 은행연합회와 금융소비자 권익을 훼손하는 범죄 행위 예방을 위한 업무 협약을 체결했다고 22일 밝혔다. 이번 협약은 급증하고 있는 금융소비자... 은행연합회는 카카오와 MOU(업무협약) 체결을 통해 기존의 금융소비자보호 활동을 더욱 강화할 예정이다. 은행연합회는 금융소비자 피해 예방 콘텐츠...
2023.09.22.,"은행연합회-카카오, 금융 범죄 예방 ‘맞손’",은행연합회는 카카오와 금융소비자 권익을 훼손하는 범죄 행위 예방을 위한 업무협약(MOU)을 체결했다고 22일 밝혔다. 협약에 따라 은행연합회와 카카오는 금융소비자 보호를 위한 콘텐츠 제작·배포와 협력·대응체계 마련 등 협력 사업을 추진한다. 양 기관은 추석명절을 앞두고 보이스피싱 피해 예방을 위한...
2023.09.22.,"카카오뱅크, 정기예금 금리 인상…최고 연 3.80%","인터넷전문은행 카카오뱅크는 오는 23일부터 정기예금 상품 금리를 최대 0.3%포인트(p) 인상한다고 22일 밝혔다. 카카오뱅크에 따르면 정기예금의 만기 6개월 이상∼12개월 미만 금리가 기존 연 3.30%에서 3.60%으로 0.3%p 오른다. 만기 3개월 이상∼6개월 미만은 연 3.40%, 만기 12개월 이상∼36개월..."
2023.09.22.,“아! 이러다 사달난다” ‘국민메신저’ 카카오 초유의 사태…뒤집힐 판,‘국민메신저’ 카카오가 사상 처음으로 국내 1위 자리를 구글 유튜브에 내줘야 할 상황까지 몰렸다. 카카오와 구글 유튜브 간 MAU(월간 실사용자 수) 격차가 역대 최소로 줄어든 것으로 나타났다. 22일 모바일 빅데이터 기업 아이지에이웍스의 모바일인덱스 통계에 따르면 지난달 카카오의 메신저...
2023.09.22.,"은행연합회 카카오와 금융소비자 보호 맞손, 김광수 ""다양한 기관 협력할 것""",은행연합회가 카카오와 손잡고 금융소비자 보호에 힘쓴다. 은행연합회는 카카오와 21일 업무협약을 맺고 금융소비자 보호를 위한 상호협력 체계를 구축했다고 22일 밝혔다. 은행연합회가 은행연합회와 금융소비자 보호를 위해 협력한다. 두 기관은 협약을 통해 금융소비자 보호를 위한 콘텐츠 제작과 배포...
2023.09.22.,"""금융소비자 보호해요""…은행연합회-카카오, 금융 범죄 예방 ‘맞손’",은행연합회가 카카오와 금융소비자 권익을 훼손하는 범죄 행위 예방을 위한 업무협약(MOU)을 체결했다고 22일 밝혔다.은행연합회와 카카오는 금융소비자 보호를 위한 콘텐츠 제작·배포와 협력·대응체계 마련 등 협력 사업을 추진한다. 양 기관은 추석명절을 앞두고 보이스피싱 피해 예방을 위한 주의안내...
2023.09.22.,"메타버스 신기루였나…싸이는 문 닫고, 카카오·컴투스 구조조정","22일 국내 정보기술(IT) 업계에 따르면 싸이월드와 연동되는 것을 장점으로 내세웠던 '싸이타운'은 1년 만에 문을 닫았고, 카카오의 '컬러버스'와 컴투스의... 카카오의 증손회사로 개방형 3D 메타버스 플랫폼을 운영하는 컬러버스도 올해 초부터 인력 감축을 위한 구조조정을 진행했다. 카카오의 자회사인..."
2023.09.22.,"‘신저가’ 쓴맛…카카오, 반등 여지 있나","카카오(035720)의 주가가 4만원대를 좀처럼 벗어나지 못하고 있다. 한 때 개인투자자의 지지를 등에 업고 ‘국민주’로 불리던 카카오는 하락세가 연일 이어지며 신저가의 쓴 맛을 봤다. 증권가에선 카카오톡 개편을 통한 광고지면 확대와 미래신사업인 헬스케어, 인공지능(AI) 관련 성장성에 주목하고..."
2023.09.22.,"카카오뱅크, 경남신보 '특별보증 대출' 취급은행 참여",카카오뱅크는 경남신용보증재단(경남신보)이 지원하는 '경상남도 첫거래우대 특별보증 대출' 취급 은행으로 참여한다고 22일 밝혔다. '경상남도... 카카오뱅크는 인터넷전문은행 중 유일하게 특별보증 대출 취급 기관으로 참여한다. 카카오뱅크 애플리케이션(앱)에서 비대면으로 신청할 수 있다. 카카오뱅크...
2023.09.22.,작년 카카오페이 추석송금봉투로 보낸 용돈 액수는,"40대 23만원·30대 21만원·20대 17만원 순 카카오페이의 '추석 송금 봉투' 기능으로 지난해 손윗사람에게 보낸 평균 용돈 액수는 40대 23만원, 30대 21만원, 20대 17만원으로 나타났다. 카카오페이는 22일 이런 내용을 골자로 하는 빅데이터 분석 결과를 공개했다. 카카오페이는 2017년 6월부터 카카오톡..."
2023.09.23.,“바닥 뚫고 지하실로 떨어지네”…카카오 신저가에 개미는 ‘피눈물’,이러다 3만원대 되나요.” “카카오 15층(주가 15만원대)에 있어요. 살려주세요.” 카카오 종목토론실에 올라온 개인투자자들의 글이다. 국내 대표 성장주인 카카오 주가가 연일 52주 신저가를 경신하면서 개미들이 눈물을 삼키고 있다. 미국 연방준비제도(Fed·연준)가 연내 금리인상 가능성을...
2023.09.23.,"폴스타, 카카오벤처스 등 30억원 투자 유치","폴스타게임즈(대표 이동규)는 카카오벤처스, 라구나인베스트먼트, 대성창업투자 등으로부터 30억원의 시드 투자를 유치했다고 23일 밝혔다. 이 회사는... 김지웅 카카오벤처스 수석팀장은 ""좋은 팀워크와 최고의 경력을 지닌 전문가가 모인 팀으로 기대가 크다""며 ""국내는 물론 해외 게이머들도 손꼽아..."
2023.09.23.,"은행연합회-카카오, 금융소비자 보호 강화 업무협약","은행연합회는 (주)카카오와 21일 업무협약을 체결하고 금융소비자 보호를 위한 상호협력 체계를 구축한다고 밝혔다. 이번 협약을 통해 양 기관은... 양 기관은 이러한 공동 노력의 일환으로, 우선 추석명절을 앞두고 급증할 것으로 예상되는 보이스피싱 피해 예방을 위한 주의안내 문자를 카카오톡 공식 채널을..."
2023.09.23.,"""부모님 추석용돈 얼마 드리지?""… 카카오페이로 평균 ○○만원 보낸다",카카오페이가 지난해 추석 명절 '송금봉투' 서비스 이용 데이터를 분석한 결과 20~40대는 웃어른에게 평균 20만원의 용돈을 송금한 것으로 나타났다. 연령별로는 40대가 23만원으로 집계되며 금액이 가장 컸다. 23일 카카오페이는 이 같은 내용을 담은 빅데이터 분석 결과를 공개했다. 카카오페이에 따르면...
2023.09.23.,"카카오톡 채널홈, 비즈니스 목적에 따라 자유롭게 구성 가능","카카오맵 매장관리 기능, 홈페이지도 연동 가능, SNS 노출 기능도 추가 예정 카카오톡에서 나만의 비즈니스 공간을 쉽고 자유롭게 꾸밀 수 있게 된다. 카카오 제공. 카카오는 비즈니스 파트너들이 업의 성격과 특성을 살린 온라인 공간을 구성하고 고객들에게 편리하게 정보를 제공할 수 있도록 카카오톡 채널홈을..."
2023.09.23.,[더차트] 女임원 '0명' 이 회사…비중 가장 높은 곳은 '카카오',30대 그룹에서 여성 임원 비중이 가장 큰 그룹은 카카오로 조사됐다. 지난 19일 기업분석연구소 리더스인덱스가 자산 상위 30대 그룹의 1676개... 여성 임원 비중은 △카카오(19.0%) △네이버(18.8%) △CJ(15.0%) △신세계(13.7%) △농협(9.2%) △현대백화점(9.1%) △롯데(8.5%) △SM(8.4%) △SK(7.8%) △삼성(7.5%) 등...
2023.09.23.,카카오뱅크 '최고 연 3.80%'로 정기예금 금리 인상,"사진=카카오뱅크 인터넷전문은행 카카오뱅크는 오는 23일부터 정기예금 상품 금리를 최대 0.3%포인트(p) 인상한다고 22일 밝혔다. 카카오뱅크에 따르면 정기예금의 만기 6개월 이상∼12개월 미만 금리가 기존 연 3.30%에서 3.60%으로 0.3%p 오른다. 만기 3개월 이상∼6개월 미만은 연 3.40%, 만기 12개월..."
2023.09.23.,"나무기술, 카카오에 재해복구 기능 강화 VDI 시스템 구축",나무기술(대표 정철)은 카카오에 대규모의 재해복구 기능을 강화한 하이퍼컨버지드 인프라(HCI) 기반의 가상 데스크탑 시스템을 구축했다고 22일 밝혔다. 카카오는 미션 크리티컬한 업무 시스템을 HCI 기반의 관리·운영을 위한 단일 인터페이스를 갖춘 재해복구(DR) 환경으로 이중화해 가상머신(VM) 운영의...
2023.09.23.,"정관장, 카카오톡 선물하기 홍삼 라인업 다양화",등 카카오톡 선물하기 전용제품을 잇따라 선보였다. 추석을 앞두고 모바일 선물시장에서 대표 건강선물로서의 지위를 굳건히 한다는 계획이다.... 최근에는 ‘활기력부스터’를 색다르게 선물할 수 있는 ‘활기력부스터 디스펜서 SET’도 카카오톡 선물하기 한정판으로 선보였다. ‘활기력부스터 디스펜서...
2023.09.23.,"카카오게임즈, ‘모두를 위한 지속가능한 플레이’ 의지 담긴 행보 돋보여 [E...","카카오게임즈의 첫 ESG 보고서 ‘Sustainable Play for All’. 카카오게임 카카오게임즈가 지속가능성을 추구하고 ESG(환경·사회·지배구조) 경영 실천을 강화하고 있다. 카카오게임즈는 지난 7월4일 2022년과 2023년 상반기 ESG 경영 전략과 성과, 향후 계획과 지속가능경영 현황에 관한 주요 정보를 투명하게..."
2023.09.24.,"공정위, '웹소설 저작권 갑질' 카카오엔터에 과징금 5억4천만원","카카오, 공모전 당선작 2차적 저작물 작성권 독점…웹툰·영화화 제한 '경쟁사 아이돌 비방' 페이스북 페이지 운영 혐의도 조사 중 국내 양대 웹소설 플랫폼 운영사인 카카오엔터테인먼트가 공모전 당선작의 드라마·영화화 여부와 제작사를 독점적으로 결정하는 계약을 체결했다가 공정거래위원회 제재를 받게..."
2023.09.24.,웹소설 신인 작가들 권리 빼앗은 카카오 엄중 제재,신인 작가들을 상대로 드라마나 영화 같은 2차 저작물을 만들 수 있는 권리를 빼앗은 카카오엔터테인먼트에 대해 공정거래위원회가 제재를 내렸습니다.... 주요 플랫폼 사업자인 카카오엔터테인먼트는 신인 웹소설 작가들과 불공정 계약을 맺었다가 공정거래위원회 제재를 받았습니다. 2018년부터 3년간 5개...
2023.09.24.,"공정위, 5.4억 과징금 부과...카카오엔터 ""항소할 것""","카카오엔터테인먼트가 웹소설 공모전 당선 작가들과의 불공정 계약 문제로 공정거래위원회로부터 5억4000만원의 과징금을 부과 받았다. 당선된 웹소설 작가가 드라마, 영화 등 2차 콘텐츠를 만들 때 카카오엔터와 독점적으로 작업해야 한다는 내용으로 작가들의 권리를 제한했다는 이유다. 이에 카카오엔터..."
