날짜,제목,내용
2023.06.19.,"[공매도 TOP 10 종목] 코스피, 한화생명 공매도 1위…카카오-팬오션-카카오뱅...","이어 카카오(27만2235주), 팬오션(25만4270주), 카카오뱅크(22만8342주), 삼성전자(18만7337주), LG에너지솔루션(17만995주), 삼성중공업(17만42주), 기업은행(14만9853주), 대우건설(14만4070주), LG디스플레이(13만3408주) 순으로 뒤를 이었다. 팬오션, LG에너지솔루션, 기업은행, 대우건설, LG디스플레이는 10위권..."
2023.06.19.,[더벨][Peer Match Up/인터넷뱅크3사]'효율성 vs 독립성' 반영된 이사회 구조,토스뱅크는 사내이사 중심으로 의사결정 구조를 단순화하고 있는 반면 카카오뱅크와 케이뱅크는 이사회의 독립성을 강조하고 있다. 토스뱅크는 설립초기의 비상장사인 만큼 이사회의 효율성이 더 강조된다. 카카오뱅크와 케이뱅크는 상장 혹은 상장을 준비중인 만큼 이사회 구성이 보다 독립적이다....
2023.06.20.,"카카오뱅크, 주담대 금리 최저... '3.83~3.98%'",시중은행은 4.22~5.17% [시장경제=정규호 기자] 시중은행과 인터넷은행을 통틀어 카카오뱅크의 주택담보대출(주담대) 금리가 가장 낮은 것으로 나타났다. 20일 기준 전국은행연합회 통계에 따르면 카카오뱅크의 주담대 변동금리(대출만기 10년 이상)는 연 3.83~3.98%를 유지하고 있다. 같은기간 국민·신한...
2023.06.20.,"[인뱅 수익성 점검] 토스뱅크, 중저신용대출 비중 '42%'…약일까 독일까","같은 기간 카카오뱅크(25.7%), 케이뱅크(23.9%)의 중저신용대출 비중과 비교해도 20%포인트(p) 가까이 높았다. ◆ 중저신용대출 이익개선 유리…NIM 상승폭 두드러져 전체 대출 대비 중저신용대출 비중이 높은 이같은 특성은 토스뱅크의 수익성에 양면적인 영향을 미쳤다. 먼저 비교적 금리가 높은..."
2023.06.20.,대학생이 취업하고 싶은 금융기업 1위는 ‘카카오뱅크’,"2위 KB국민은행, 3위 토스, 4위 NH농협은행 순 [공무원수험신문=] 대학생이 뽑은 금융기업 1위에 카카오뱅크가 선정됐다. 최근 인크루트(대표 서미영)는 금융권 취업에 관심이 있는 전국 대학생 838명 대상으로 ‘2023 대학생이 뽑은 일 하고 싶은 금융기업’ 조사를 진행했다. 조사 대상 기업은..."
2023.06.20.,"카카오뱅크, 글로벌 진출 교두보로 ‘태국’ 낙점한 까닭은",카카오뱅크가 글로벌 진출 첫 교두보로 태국을 낙점했다. 인접한 동남아시아 지역 국가로의 진출이 용이하다는 이점과 태국 금융당국이 디지털 전환을 적극 추진하고 있다는 점이 영향을 미쳤다. 20일 금융권에 따르면 카카오뱅크는 지난 15일 태국 금융지주사 SCBX와 ‘태국 가상은행 인가 획득’을 위한...
2023.06.20.,"카카오뱅크, 2분기 순이자마진 하락 기대치 이하 실적 예상에 주가 '쓴맛'","카카오뱅크 주가가 약세를 보였다. 2분기 순이자마진(NIM) 하락에 따라 기대치에 미치지 못하는 실적을 낼 것으로 하나증권이 전망했다. 목표주가와 투자 의견은 각각 3만3천원, '매수'로 유지했다. 2분기 카카오뱅크의 순익은 전년 동기 대비 39.0% 증가한 790억원으로 시장 예상치를 소폭 밑돌 것이라며..."
2023.06.20.,"주요 계열사 적자 행진…카카오 공동체, 허리띠 ‘바짝’",올 상반기 카카오가 발행한 기업집단 설명서에 따르면 주요 계열사는 ▲카카오엔터테인먼트 ▲카카오엔터프라이즈 ▲카카오브레인 ▲카카오페이 ▲카카오스타일 ▲카카오헬스케어 ▲카카오게임즈 ▲카카오픽코마 ▲카카오벤처스 ▲카카오인베스트먼트 ▲카카오뱅크 ▲카카오모빌리티 ▲그라운드엑스...
2023.06.20.,5대은행 예대금리차 줄었으나 여전히 1%p대…'농협은행 최대',"84%p) 순이었다. 한편 인터넷은행 세 곳 중에는 토스뱅크가 3.64%p로 정책서민금융 제외 예대금리차가 가장 컸으며, 케이뱅크는 1.85%p, 카카오뱅크는 1.16%p를 기록했다. 다만 인터넷 은행 중 토스뱅크만 직전달 대비 0.64%p 감소해 예대금리차가 줄어들었으나, 케이뱅크는 0.31%p, 카카오뱅크는 0.04%p 증가했다."
2023.06.20.,인터넷은행 파킹통장 금리 줄하향 왜,카카오뱅크 역시 지난 16일 파킹통장 상품 '세이프박스' 금리를 연 2.40%에서 2.20%로 0.20%p 인하했다. 앞서 지난 4월 2.60%였던 금리를 0.20%p 내린 데 이어 두달여간 0.40%p 하향 조정한 것이다. 토스뱅크 역시 최근 수시입출금 상품인 '토스뱅크 통장'의 금리를 하다. 2분기에만 4차례 금리 인하가 이뤄졌다....
2023.06.21.,"카카오뱅크, 모란시장 소상공인에 계좌번호 안내판 지원",카카오뱅크가 경기 성남시 전통시장 활성화를 돕기 위해 모란시장 소상공인들에게 지난 20일 '고객친화적 계좌번호 안내판'을 전달했다고 21일 밝혔다. 안내판은 노란 아크릴판에 각 상점의 계좌번호를 각인해 전통시장을 찾은 이용자들이 이전보다 쉽게 계좌번호를 확인할 수 있게 제작됐다. 거치대나 스탠드를...
2023.06.21.,은행 대출금리 보니…주담대는 카카오뱅크·신용은 수협 낮네,카카오뱅크와 케이뱅크 등 인터넷전문은행이 주택담보대출 금리 경쟁력을 보이고 있다. 신용대출과 마이너스통장 금리는 Sh수협은행이 상대적으로 낮았다. 21일 은행연합회에 따르면 공시 대상인 국내 18개 시중은행(한국씨티은행 제외) 중 지난달 취급한 주담대 금리는 카카오뱅크가...
2023.06.21.,"카카오뱅크, 글로벌 금융사 될까...인터넷은행 최초 해외 진출","사진=카카오뱅크 카카오뱅크가 인터넷은행 최초로 해외 시장에 진출하며 글로벌 금융사로 성장을 추진하고 있다. 그간 쌓아온 디지털, 플랫폼 역량을 기반으로 동남아 시장에서도 입지를 다진다는 계획이다. 21일 카카오뱅크에 따르면 카카오뱅크는 최근 태국 금융지주사 SCBX와 태국 가상은행 인가..."
2023.06.21.,"[더벨]영업 확장 노리는 카카오뱅크, 이형주 CBO 재선임",카카오뱅크가 이형주 최고비즈니스책임(CBO)를 재선임했다. 이 CBO는 여·수신 등 은행의 핵심 상품을 고안하고 설계하는 역할을 하는 인물이다. 여신 상품 다각화와 인터넷전문은행의 핵심 과제인 중·저신용자 대상 상품 설계가 그의 과제가 될 전망이다. 20일 금융권에 따르면 카카오뱅크는 이형주 CBO를...
2023.06.21.,"토스뱅크 중저신용 대출 늘리며 예대금리차 줄여, 홍민택 기발한 상품 흥행 성...","다만 토스뱅크의 예대금리차는 같은 기간 1%대를 기록한 국내 4대 시중은행들보다 여전히 큰 것은 물론이고 다른 인터넷은행인 카카오뱅크(1.26%), 케이뱅크(1.97%) 등과도 2배가 넘는 격차를 보인다. 그러나 토스뱅크가 설립한 지 약 1년10개월밖에 지나지 않았고 중저신용자대출 비중이 현재 국내 은행 가운데..."
2023.06.21.,"[공매도 TOP 10 종목] 코스피, 팬오션 공매도 1위…삼성중공업-대한해운-카카...","이어 삼성중공업(40만1694주), 대한해운(38만5810주), 카카오뱅크(23만7209주), 카카오(21만4482주), HD현대인프라코어(20만4896주), 삼성전자(18만2058주), DB하이텍(18만1507주), 포스코인터내셔널(17만4752주), HMM(17만1190주) 순으로 뒤를 이었다. 대한해운, 카카오뱅크, 삼성전자, DB하이텍은 10위권 밖에서..."
2023.06.21.,"카카오페이손보, 홀인원 보험으로 분위기 반등하나","또 카카오페이, 카카오뱅크, 카카오VX와 협업해 다양한 서비스를 제공하고 있다. 시니어 계층을 위해 금융안심보험을 제공하고, 골퍼를 위해 ‘홀인원보험’을 제공하는 등 카카오 서비스를 기반으로 접근성을 높였다. 카카오페이손보는 보험업계에 큰 반향을 일으키지 못하고 있다는 혹평을 받고 있다. 출범..."
2023.06.21.,"'모두 비대면' 인뱅 안정성은? 한은 ""5천만원 초과 예금 22%뿐, 전액 빼도 대...","한국은행이 21일 발표한 2023년 상반기 금융안정보고서에 따르면 우리나라 인터넷전문은행(카카오뱅크, 토스, 케이뱅크)의 경우 미국 실리콘밸리은행(SVB)과 같은 대규모 예금 이탈 가능성은 크지 않고, 위기에 대응할 능력도 양호하다. 이는 인터넷전문은행이 모든 예금을 비대면 예금으로 취급하고 있지만..."
2023.06.21.,"[은행가소식] 우리금융, 탈북아동·청소년 위한 기부금 전달","16일 박준태 우리금융지주 부장대우(오른쪽)와 주명화 금강학교 교장이 기부금 전달식에서 기념촬영을 하고 있다.(사진=우리금융지주) □ 카카오뱅크, 전통시장에 '고객친화적 계좌번호 안내판' 전달 카카오뱅크가 경기도 성남시 전통시장 활성화를 돕기 위해 모란시장 소상공인들에게 '고객친화적 계좌번호..."
2023.06.21.,온라인 대환대출 시작…1000조원 시장 꿈틀,"관련 사업자는 뱅크샐러드·핀다·KB국민카드·웰컴저축은행 등 종전 금융권, 핀테크 업체 외에도 카카오페이, 네이버페이, 토스 등 빅테크 3사가 포함됐다. 금융위원회는 서비스 첫날과 다음 날 등 이틀 동안 대출 이동 건수가 3887건, 금액 기준으로 1055억원에 달했다고 밝혔다. 일단은 신용대출 시장으로..."
2023.06.22.,"사라지는 연 3%대 주담대, 케이뱅크도 4%로…카뱅만 남았다",시중 은행 중에는 카카오뱅크만 유일하게 3%대를 유지했다. 21일 은행연합회 공시에 따르면 지난달 취급된 대출 기준 시중은행 주담대 평균 금리(연리)는 3.88~5.78%를 기록했다. KB국민·신한·하나·우리·NH농협 5대 은행의 평균 금리는 4.25~4.62% 수준이었다. 가장 주담대 평균 금리가 높은 곳은...
2023.06.22.,"‘올해도 지지부진’ 카카오 주가, 투자자 속앓이 깊어진다",계열사인 카카오뱅크도 마찬가지인 상황이다. 공모가를 크게 하회하는 주가는 올해도 횡보 흐름에 그친다. 앞서 카카오뱅크는 기업공개(IPO) 당시 과도한 프리미엄이 부여됐다고 지적받았다. 한 증권사는 공모가보다 주당 목표가액을 낮추기도 했다. 당시 제시했던 목표주가가 현재 카카오뱅크의 주가...
2023.06.22.,[업앤다운]은행주 상승…KB금융↑·카카오뱅크↓,73%(50원) 올라 6940원으로 장을 마쳤다. 기업은행은 전거래일 대비 0.39%(40원) 상승해 1만300원으로 장을 마감했다. 반면 카카오뱅크는 전거래일 대비 0.20%(50원) 내려 2만4450원으로 장을 마쳤다. 제주은행은 보합세를 유지했다. NSP통신
2023.06.22.,"[IB토마토]케이뱅크, 외형성장에도 경쟁사에 밀려…택한 전략은","하지만 이 같은 케이뱅크의 몸집 불리기는 경쟁 인터넷은행들과 비교했을 때 수신 잔액에서는 1위 카카오뱅크(323410)(29조3000억원)에 뒤지고, 3위 토스뱅크(9조3000억원)보다 2조6400억원 앞서는 데 그쳤고, 여신 잔액에서는 카카오뱅크(40조2000억원)는 물론이고 토스뱅크(22조원)에게도 밀린 것으로 나타났다...."
2023.06.22.,"“1세대 모바일 뱅크 막 내린다”… 우리은행, 국내 1호 ‘위비뱅크’ 8년 만...",위비뱅크는 카카오뱅크·토스뱅크·케이뱅크 등 인터넷 전문 은행이 등장하기 전 우리은행이 선보인 국내 최초의 모바일 전문 은행이다. 위비뱅크가 서비스를 종료하며 은행권의 1세대 모바일 뱅크 시대는 막을 내리게 됐다. 22일 금융권에 따르면 우리은행은 7월 말 위비뱅크 및 관련 서비스를 종료하기로...
2023.06.22.,"토스뱅크, 직원 1인당 이익 1년새 2억↑…은행권 내 증가속도 ‘최고’","같은 기간 인터넷전문은행인 케이뱅크와 카카오뱅크가 각각 36.3%, 22.5% 증가한 1억5000만원, 1억3600만원을 기록했다. 1인당 충전이익 규모만 놓고 보면 토스뱅크가 가장 낮지만 출범 2년차인 점을 고려하면 카카오뱅크 뒤를 추격할 만큼 빠른 속도로 는 셈이다. 또 1분기 시중은행 5곳(KB국민·신한·하나·우리..."
2023.06.22.,[더벨]카카오뱅크의 태국이란 '과녁',카카오뱅크의 태국 진출도 궁적상적과 같다. 카카오뱅크와 태국 중앙은행의 이점이 서로 맞아떨어졌다. 태국 중앙은행이 인터넷전문은행 도입을 위해 신규 플레이어를 물색하자 동남아 진출을 목표로 하는 카카오뱅크가 그 과녁에 활시위를 당겼다. 그동안 카카오뱅크는 동남아 진출을 두고 고민이 많았다....
2023.06.22.,"김대원 카카오 팀장 ""AI 규제 논의, '오늘'만이 아닌 미래 산업 살펴야""","올해 카카오는 AI 윤리 거버넌스 고도화에 나선다 .카카오·카카오게임즈·카카오페이·카카오엔터테인먼트·카카오모빌리티·카카오엔터프라이즈·카카오브레인·카카오뱅크 등 카카오 공동체들이 모여 AI 윤리규정 준수 여부와 알고리즘 투명성 강화를 위해 머리를 맞댄다. 김 팀장은 ""카카오의 여러..."
2023.06.22.,"카카오 주가, 끝 모를 추락… 반등 가능성은?",실제 금융감독원 전자공시시스템에 따르면 카카오 기업집단에 포함된 계열사는 카카오엔터테인먼트를 비롯해 ▲카카오엔터프라이즈 ▲카카오브레인 ▲카카오페이 ▲카카오스타일 ▲카카오헬스케어 ▲카카오게임즈 ▲카카오픽코마 ▲카카오벤처스 ▲카카오인베스트먼트 ▲카카오뱅크...
2023.06.22.,"'귀여운' 신용·체크카드, 페이 시대에도 흥한다","우리카드는 지난 1월 카카오뱅크와 협업해 신용카드 '춘식이' 카드를 출시했다. '망그러진 곰 NU' 카드도 올해 하반기에 선보일 예정이다. KB국민카드도 지난 14일 마이 위시 신용카드에 '토심이와 토뭉이' 디자인을 추가했다. 신한카드는 잔망 루피, 산리오, 건담, 짱구 등 업계에서 가장 많은 캐릭터 디자인..."
2023.06.23.,"[오늘의 주목주] 코스피 카카오뱅크 3%대 하락, 셀트리온제약 3%대 상승",23일 코스피 시가총액 상위 30개 종목 가운데 카카오뱅크 주가가 종가 기준으로 가장 크게 움직였다. 카카오뱅크 주식은 전날보다 3.27%(800원) 내린 2만3650원에 거래를 마쳤다. 주가는 전날보다 0.61%(150원) 낮은 2만4300원에 출발해 줄곧 낙폭을 키웠다. 거래량은 118만5498주로 전날보다 2배 이상 늘었다....
2023.06.23.,"카카오뱅크, 견고한 대출성장으로 올해 역대급 실적 기대...연체율 상승은 고...","카카오뱅크(대표 윤호영)가 연체율 상승으로 인한 건전성 악화 우려에도 견고한 대출성장을 토대로 올해 역대 최대 실적 달성에 도전한다. 신용대출에 집중되어있는 경쟁사와 달리 주택담보대출, 개인사업자대출 등 대출 포트폴리오를 확대하고 있고 하반기에는 ▲온라인 펀드판매 ▲카카오뱅크 미니 고객층..."
2023.06.23.,[6월 23일 워크넷 채용정보] 카카오뱅크·신한DS·오리온·네이버제트·농심,"■ 카카오뱅크 교육운영 어시스턴트(체험형 인턴) 채용 ▷지원자격 : 경력 무관 / 학사 이상 ▷채용기간 : 6월 25일까지 ▷전형방법 : 서류, 면접 ▷근무지역 : 경기 성남시 분당구 ▷근무시간 : 회사내규 ▷임금 : 세전 월 219만4500원(시급 1만500원, 식대 20만원 포함) ▷고용형태 : 체험형 인턴(6개월)..."
2023.06.23.,"은행 주담대 금리 하락세...제주은행 5.78% 최고, 카카오뱅크 3.88% 최저","전 은행 중 취급금리가 가장 낮았던 곳은 카카오뱅크다. 지난해 12월 말 취급 기준 대비 0.92%포인트 하락한 3.88%로 집계됐다. 카카오뱅크 관계자는 ""고객의 금융 비용을 절감해드리고자 평균적으로 낮은 금리를 책정하고자 노력하고 있다""며 ""추가로 카카오뱅크 주택담보대출로 갈아타는 대환 고객에게..."
2023.06.23.,"자고 나면 내리는 파킹통장 금리…케이뱅크, 이달 들어 세 번째↓",특히 이달 들어 카카오뱅크·케이뱅크·토스뱅크 등 인터넷은행 3사 모두 파킹통장 금리를 하향 조정한 가운데 케이뱅크의 경우 세 차례에 걸쳐 금리를 내렸다. ■ 파킹통장 금리 '우수수'…케뱅 2.4%·카뱅 2.2%·토뱅 2.0% 23일 금융권에 따르면 케이뱅크는 이날부터 '플러스박스'를 금리를 기존 연 2.45%에서 연 2....
2023.06.23.,"‘위비뱅크’ 역사 속으로..우리은행, 우리원뱅킹 중심 ‘디지털 리딩 뱅크’...",하지만 카카오·케이뱅크 등 인터넷전문은행 출범 이후에는 시중은행의 모바일 뱅크 브랜드는 주목도가 떨어졌다. 인터넷은행 수준의 편의성과 혁신성을 지속적으로 보여주는데 실패한 데다가 은행들이 인터넷은행에 대항해 풀뱅킹 앱에 그룹의 핵심 금융 서비스를 담은 ‘슈퍼원앱’ 개발 쪽으로 전략을...
2023.06.23.,"[공매도 TOP 10 종목] 코스피, 팬오션 공매도 1위…삼성전자-삼성중공업-카카...","이어 삼성전자(30만5133주), 삼성중공업(29만6781주), 카카오뱅크(28만6415주), 카카오(25만8660주), 포스코인터내셔널(23만2994주), 코스모화학(20만4737주), 한화솔루션(19만5463주), 한화오션(19만360주), 대우건설(17만6139주) 순으로 뒤를 이었다. 카카오뱅크, 코스모화학, 한화솔루션, 한화오션, 대우건설은..."
2023.06.23.,"4만원대 카카오, 지금 줍줍 기회?…매수 시점 '이것'에 달렸다","카카오 그룹주인 카카오뱅크, 카카오페이도 각각 3.48%, 2.59% 동반 하락세다. 카카오게임즈도 코스닥 시장에서 1.42% 하락 중이다. 카카오는 이날까지 9거래일(이달 13일~23일) 연속 내리고 있다. 지난 13일부터 전날까지 외국인과 기관은 카카오 주식을 각각 1187억원, 1044억원 가량 순매도 했다. 올해..."
2023.06.23.,"케이뱅크, 연내 IPO 가능할까…""상장 적기 재추진""",당시 경쟁사인 카카오뱅크의 주가가 공모가 절반 수준으로 하락하는 등 인터넷은행에 대한 투자심리가 크게 위축됐기 때문이다. 결국 원하는 몸값(시가총액)을 평가받기 어렵다고 판단해 지난 2월 IPO 계획을 철회했다. 케이뱅크는 적절한 시점에 IPO를 재추진하겠다는 입장을 내비쳤다. 하지만 이후 약...
2023.06.23.,"[오늘 장 필수요소] 카카오, 5만 원대도 붕괴…하락 행진 멈출 시점은?","- 올해 전년 대비 약 70%대 순이익 급감 예상 - 에스엠 경영권 확보 + 카카오엔터 시너지 효과 기대 - 카카오게임즈, '에버소울' · '아키에이지 워' 매출 성장 견인 - 카카오페이, 1Q 매출· 영업이익 증가… 불확실성은 지속 - 카카오뱅크, 1Q 이자수익 증가로 당기순이익 ↑ - 카카오엔터 이외에 수익성 사업..."
2023.06.24.,"카카오, 공매도 거래량 '12만건 가량 증가'... 주가 '우르릉 쾅'","한편 이날 코스피 공매도 종목 순위는 팬오션 33만2007건, 삼성전자 30만5133건, 삼성중공업 29만6781건, 카카오뱅크 28만6415건, 카카오 25만8660건, 포스코인터내셔널 23만2994건, 코스모화학 20만4737건, 한화솔루션 19만5463건, 한화오션 19만360건, 대우건설 17만6139건, 한화생명 17만4480건..."
2023.06.24.,"""아이돌 응원하면 이자"" 카뱅·토뱅, 1020팬덤 놓고 맞수","카카오뱅크, 토스뱅크가 아이돌 팬덤(특정 인물이나 분야를 열성적으로 좋아하는 사람들) 잡기에 나섰다. 팬덤 내 비중이 큰 청소년과의 연결고리를 만들어 브랜드를 자연스럽게 노출하고 미래 고객으로 끌어들이기 위해서다. 25일 토스뱅크에 따르면 하이브와 함께 나만의 아이돌을 응원하며 저금할 수..."
2023.06.24.,우리 아이 통장 어디가 좋을까…키즈 고객 잡아라,10대 고객에겐 카카오뱅크의 'mini 26일 적금'도 있다. 26일 저금 도전에 성공할 때마다 260원의 캐시를 무제한으로 제공한다. 어린이 청약저축통장도 챙겨볼 만하다. 우리은행의 '우리아이행복 주택청약종합저축'은 나이와 관계없이 가입할 수 있으며 연 최대 2.10%의 금리를 적용한다. 가입 한 날부터...
2023.06.24.,"[금융꿀팁]하루 20만명 몰린 청년도약계좌…""다음달에도 신청하세요""","금리 7.68~8.86%의 일반 적금상품에 가입한 효과를 얻는 셈이다. 한편 기술적인 문제 등을 이유로 청년도약계좌 첫 출시에 참여하지 않았던 카카오뱅크, 케이뱅크, 토스뱅크 등 인터넷은행도 내부적으로 상품 출시 여부를 검토하고 있는 것으로 알려졌다."
2023.06.24.,"EU, ‘안면인식·AI’ 규제 도입…국내 금융권 영향은",이외에도 △한화투자증권 △KB증권 △DGB대구은행 △코인플러스 △카카오뱅크 △토스증권 △토스뱅크 △하나은행 △부산은행 △한국투자증권 △미래에셋증권 등의 금융사들도 안면인식 기술을 활용한 실명확인·계좌개설 서비스들에 이용하거나 선보일 계획이다. 금융권 관계자는 “금융사들이 제공하는...
2023.06.24.,"주성엔지니어링, 공매도 거래량 '3만건 가량 증가'... 주가 '룰루랄라 콧노래...","한편 이날 코스피 공매도 종목 순위는 팬오션 33만2007건, 삼성전자 30만5133건, 삼성중공업 29만6781건, 카카오뱅크 28만6415건, 카카오 25만8660건, 포스코인터내셔널 23만2994건, 코스모화학 20만4737건, 한화솔루션 19만5463건, 한화오션 19만360건, 대우건설 17만6139건, 한화생명 17만4480건..."
2023.06.24.,코스모신소재 공매도 483건…LG화학과 3308억원 규모 공급 계약 체결,"한편 이날 코스피 공매도 종목 순위는 팬오션 33만2007건, 삼성전자 30만5133건, 삼성중공업 29만6781건, 카카오뱅크 28만6415건, 카카오 25만8660건, 포스코인터내셔널 23만2994건, 코스모화학 20만4737건, 한화솔루션 19만5463건, 한화오션 19만360건, 대우건설 17만6139건 순이다. 또 코스닥..."
2023.06.25.,내주부터 '만 나이'로 통일…은행·보험 이용 무엇이 달라지나,"은행권, '만 나이' 연령 구분 통일…챗봇 계산기도 제공 25일 금융권 등에 따르면 신한은행과 KB국민은행, 하나은행, NH농협은행, 카카오뱅크, 토스뱅크 등 은행권은 기존에도 상품 가입 기준에 만 나이를 적용하고 있어 앞으로 큰 변화가 없다는 입장이다. 역모기지론의 경우 만 55세 이상∼74세 이하, 청년..."
2023.06.25.,인뱅 파킹통장 금리 줄줄이 낮아진다…어디에 맡겨야 하나,"이달 들어 카카오뱅크와 케이뱅크, 토스뱅크 등 인터넷은행 3사 모두 파킹통장 금리를 하향 조정했다. 이자를 조금이라도 더 받으려는 금융 소비자들은 상대적으로 높은 금리를 제공하는 저축은행으로 향할 것으로 보인다. 25일 금융권에 따르면 케이뱅크는 파킹통장 상품인 '플러스박스' 금리를..."
2023.06.25.,주담대는 인뱅이 더 저렴…고정금리·고신용자 '키워드',케이뱅크와 카카오뱅크의 해당 조건 주택담보대출 평균 금리는 각각 4.79%와 4.80%를 기록했다. 반면 주요 대형 은행들의 주택담보대출 이자율은 ▲하나은행 5.02% ▲농협은행 5.09% ▲국민·우리은행 5.36% ▲신한은행 5.61% 등으로 모두 5%를 웃돌았다. 인터넷은행의 주택담보대출 금리가 더 낮아진 배경에는...
2023.06.25.,"""더 낮은 금리로 신용대출 갈아타세요"" 대환대출 인프라 속도내는 은행권",카카오뱅크 등 인터넷은행이 저렴한 신용대출 금리를 무기로 기존 은행 고객들을 이탈시킬 수 있다는 우려도 한몫했다. 카카오뱅크는 지난달 기준 신용대출 신규 차주의 32.3%에게 연 5% 미만의 금리를 제공해 △KB국민은행(26.8%) △NH농협은행(17.8%) △하나은행(13.4%)보다 비중이 높았다. 시중은행 관계자는...
2023.06.25.,'영끌·빚투' 그늘… 줄짓는 2030 채무조정,금융감독원이 윤창현 국민의힘 의원실에 제출한 자료에 따르면 지난해 말 KB국민·신한·하나·우리·NH농협은행 등 5대 시중은행과 인터넷은행(카카오·케이·토스뱅크)의 가계 신용대출자 수는 615만 1000명으로 2018년 말(510만명) 대비 105만 1000명 증가했다. 이 중 20대 신용대출자 수는 지난 2018년...
2023.06.25.,"약관 해석 논란…신한카드, 분할결제 전면 금지한 까닭","이에 따라 신한카드는 ‘카카오뱅크 신한카드’, ‘더 레이디 클래식’ 등 알짜 혜택카드를 줄줄이 단종 시켜왔다. 신한카드는 “한달 요금을 십여 차례 나누어 결제하는 부작용 때문에 이런 조치를 내렸다”라면서 “분할결제는 취약계층의 통신요금 부담 경감을 위한 제도라 약관 조항에도 불구하고..."
2023.06.25.,4社4色 토큰증권 준비 전략···NH vs 미래證 '박빙',"한국투자증권은 지분을 보유 중인 카카오뱅크, 발행어음 판매를 함께 했던 토스뱅크, 카카오엔터프라이즈와 '한국투자 ST 프렌즈'를 결성했다. 최근 블록체인 개발 업체 '오픈에셋'·STO 플랫폼 '펀더풀'과 업무협약을 체결하고, 현재 발행 인프라를 구축 중이다.KB증권은 토큰증권 사업 협력체 'ST 오너스'를..."
2023.06.25.,"메지온, 공매도 거래량 '6만건 가량 증가'... 주가 '上 上 上'","한편 이날 코스피 공매도 종목 순위는 팬오션 33만2007건, 삼성전자 30만5133건, 삼성중공업 29만6781건, 카카오뱅크 28만6415건, 카카오 25만8660건, 포스코인터내셔널 23만2994건, 코스모화학 20만4737건, 한화솔루션 19만5463건, 한화오션 19만360건, 대우건설 17만6139건, 한화생명 17만4480건..."
2023.06.25.,"셀트리온헬스케어, 공매도 거래량 '7만건 가량 증가'... 주가 '꽃길만 걸어요...","한편 이날 코스피 공매도 종목 순위는 팬오션 33만2007건, 삼성전자 30만5133건, 삼성중공업 29만6781건, 카카오뱅크 28만6415건, 카카오 25만8660건, 포스코인터내셔널 23만2994건, 코스모화학 20만4737건, 한화솔루션 19만5463건, 한화오션 19만360건, 대우건설 17만6139건, 한화생명 17만4480건..."
2023.06.26.,"카카오뱅크, 세금·공과금 납부 서비스 출시","카카오뱅크가 앱에서 국세·국고금 내역을 간편하게 조회하고 납부할 수 있는 '세금·공과금 납부' 서비스를 출시한다고 26일 밝혔다. 이 서비스는 카카오뱅크 앱에서 관세, 종합소득세, 부가가치세 등의 국세와 경찰청범칙금, 특허 수수료 등의 국고금 고지서를 조회하고 납부까지 지원한다. 그동안 카카오뱅크..."
2023.06.26.,"[게시판] 카카오뱅크, 세금·공과금 납부 서비스 출시","▲ 카카오뱅크는 세금·공과금 납부 서비스를 출시한다고 26일 밝혔다. 해당 서비스는 카카오뱅크 모바일 앱으로 관세, 종합소득세, 부가가치세 등 국세와 경찰청 범칙금, 특허 수수료 등 국고금 고지서를 조회하고 납부하도록 지원한다. 납부 후에는 납부 기간별로 내역을 통합 관리할 수 있도록 서비스를..."
2023.06.26.,"KB국민은행, 개인정보 보호 국제 인증 획득 外 농협은행·카카오뱅크 [쿡경제...","NH농협은행은 저소득·독거 어르신을 위한 선풍기 나눔 행사를 실시했고, 카카오뱅크는 모바일 국세·국고금 납부 서비스를 선보였다. KB국민은행 본점 KB국민은행, 국내 금융회사 최초 APEC CBPR 인증 획득 KB국민은행(은행장 이재근)은 국내 금융회사 최초로 글로벌 개인정보보호 인증 ‘아시아-태평양..."
2023.06.26.,"[뱅크룸] KB국민은행, 디지털서비스 개방 선도서비스 제공",이날 카카오뱅크(323410)는 '세금·공과금 납부 서비스'를 출시한다고 발표했으며 산업은행은 'KDB스마트 오션인프라 펀드 프로그램'을 출시했다고 밝혔다. KB국민은행은 국민 편의 확대를 위해 행정안전부 및 소관기관들과 함께 공공서비스를 모바일 앱 KB스타뱅킹의 'KB 월렛'에서 제공한다. 제공되는 서비스는...
2023.06.26.,"카카오뱅크, 세금·공과금 납부 서비스 출시","브레이크뉴스 문홍철 기자= 카카오뱅크는 ‘세금/공과금 납부’ 서비스를 출시한다고 26일 밝혔다. ‘세금/공과금 납부’ 서비스는 카카오뱅크 앱에서 관세, 종합소득세, 부가가치세 등의 국세와 경찰청범칙금, 특허 수수료 등의..."
2023.06.26.,[업앤다운]은행주 상승…카카오뱅크↑·제주은행↓,이날 가장 큰 상승률을 보인 종목은 카카오뱅크다. 카카오뱅크는 전거래일 대비 0.85%(200원) 올라 2만3850원으로 장을 마쳤다. 신한지주는 전거래일 대비 0.73%(250원) 올라 3만4650원으로 장을 마감했고 기업은행은 전거래일 대비 0.69%(70원) 상승해 1만250원으로 장을 마쳤다. JB금융지주는...
