날짜,제목,내용
2023.09.14.,"[더벨][KB금융 리더십 시프트]양종희 회장 후보자, 윤종규 10년 '관성' 깨뜨릴...",윤종규 KB금융 회장이 지금의 자리에 오른 건 2014년 11월이다. 3연임에 성공하며 최장수 지주 회장이란 타이틀도 생겼다. 지난 9년간 KB금융을 이끌어온 윤 회장은 적극적인 인수합병(M&A)을 통해 국내 금융그룹 가운데 가장 완벽한 금융 포트폴리오를 완성하며 리딩금융의 입지를 단단히 다졌다. 뒤를 잇게 된...
2023.09.14.,"양종희 KB손보 시절 인사 스타일 주목, KB 계열사 대표 누구도 안심 못한다",KB금융그룹이 9년 만에 회장 교체를 눈앞에 두면서 연말 계열사 대표 인사에서 누구도 자리를 장담할 수 없는 상황에 놓였다. 양종희 KB금융지주 회장 최종 후보자가 과거 KB손해보험 대표 시절 안정보다 변화와 혁신에 중점을 두고 조직개편과 임원인사를 시행했다는 점을 고려해 볼 때 연말 KB금융그룹의...
2023.09.14.,‘최우선 과제’ 2조원 투자 인니 KB부코핀은행 정상화 [양종희號 KB금융 출항...,차세대은행시스템 내년 상반기 구축…2025년 흑자전환 목표 디지털 기반 신사업 추진 확대 ‘유니버설 은행’으로 도약 차기 KB금융그룹 회장으로 내정된 양종희 KB금융그룹 부회장이 취임 후 최우선 과제 중 하나로 인도네시아 KB부코핀은행 정상화를 꼽았다. KB국민은행이 KB부코핀은행을 인수한 이후...
2023.09.14.,KB스타클럽 처음 등록하면 선물이 '팡팡',2010년 처음 선보인 'KB스타클럽' 제도는 KB금융 주요 계열사와 고객들이 거래한 실적을 합산해 산출한 등급에 따라 맞춤형 우대 혜택을 주는 멤버십 프로그램이다. 지난 7월 실적 산정 대상 계열사를 확대하고 고객 등급을 세분화하는 등 13년 만에 전면 개편했다. 이벤트는 KB스타클럽 서비스를...
2023.09.15.,"KB금융, 국제 연안 정화의 날 맞아 '바다의 아마존, 잘피숲' 영상 공개","KB금융그룹이 '국제 연안 정화의 날(9월16일)'을 맞아 폭염과 폭우 등 이상기후의 주범인 탄소를 흡수·저장하는 해양식물 잘피의 중요성을 알리는 '바다의 아마존, 잘피숲' 소개 영상을 공개했다고 15일 밝혔다. '한국 알림이' 서경덕 성신여대 교수와 KB금융이 함께 영상을 기획하고, 기후 위기의 심각성에 대해..."
2023.09.15.,"KB금융, '바다의 아마존 잘피숲' 영상 공개…블루카본 노력 소개","KB금융그룹이 9월 16일 '국제 연안 정화의 날'을 맞아 해양식물 잘피의 중요성을 알리는 '바다의 아마존, 잘피숲' 소개 영상을 15일 공개했다. 이번 영상은 KB금융과 '한국 알림이' 서경덕 성신여대 교수가 함께 기획하고, 기후 위기의 심각성에 대해 지속적으로 사회에 목소리를 내고 있는 배우 박진희가 재능기부..."
2023.09.15.,"KB는 별이다, 별은 꿈이다 [시즌2]","지난 8일, 9년간의 짧지 않은 시간 KB금융을 끌어온 윤종규 회장의 후임자가 정해졌다. 권력 교체기엔 크든 작든 잡음이 있게 마련이다. 지난해 말 신한금융에서도 깜짝 이변이 있었다. 그러나 이번엔 정말 조용했다. 잘 짜인 스케줄에 따라 빈틈없이. 윤 회장은 임기 마지막 이벤트까지 자신의 스타일을..."
2023.09.15.,"KB금융, 국제 연안 정화의 날 ‘바다의 아마존, 잘피숲’ 소개 영상 공개","KB금융그룹(회장 윤종규)이 ‘국제 연안 정화의 날(16일)’을 맞아 폭염과 폭우 등 이상기후의 주범인 탄소를 흡수, 저장하는 해양식물 잘피의 중요성을 알리는 ‘바다의 아마존, 잘피숲’ 소개 영상을 공개했다. 사진=KB금융그룹 ‘한국 알림이’ 서경덕 성신여대 교수와 KB금융이 함께 영상을 기획하고, 기후..."
2023.09.15.,"KB금융, 국제 연안 정화의 날 맞아 '바다의 아마존, 잘피숲' 소개 영상 공개","KB금융그룹이 '국제 연안 정화의 날(9월 16일)'을 맞아 폭염과 폭우 등 이상기후의 주범인 탄소를 흡수·저장하는 해양식물 잘피의 중요성을 알리는 '바다의 아마존, 잘피숲' 소개 영상을 공개했다고 15일 밝혔다. '한국 알림이' 서경덕 성신여대 교수와 KB금융이 함께 영상을 기획하고, 기후 위기의 심각성에 대해..."
2023.09.15.,"KB금융그룹, 서경덕·박진희와 함께 '바다의 아마존, 잘피숲' 제작·공개","KB금융그룹이 오는 16일 '국제 연안 정화의 날'을 맞아 폭염과 폭우 등 이상기후의 주범인 탄소를 흡수·저장하는 해양식물 잘피의 중요성을 알리는 '바다의 아마존, 잘피숲' 소개 영상을 15일 공개한다고 밝혔다. '한국 알림이' 서경덕 성신여대 교수와 KB금융이 함께 영상을 기획하고, 기후 위기의 심각성에 대해..."
2023.09.15.,"""해양식물이 탄소 흡수""…KB금융, '바다의 아마존, 잘피숲' 영상 공개","KB금융그룹은 9월 16일 ‘국제 연안 정화의 날’을 맞아 폭염과 폭우 등 이상기후 주범인 탄소를 흡수·저장하는 해양식물 잘피의 중요성을 알리는 ‘바다의 아마존, 잘피숲’ 소개 영상을 공개했다고 15일 밝혔다. 한국 알림이 서경덕 성신여대 교수와 KB금융이 함께 영상을 기획하고, 기후 위기의 심각성에 대해..."
2023.09.15.,"KB금융, 국제 연안 정화의 날을 맞아 '바다의 아마존, 잘피숲' 소개 영상 공개","15일 KB금융(회장 윤종규)이 '국제 연안 정화의 날(9월 16일)'을 맞아 폭염과 폭우 등 이상기후의 주범인 탄소를 흡수ㆍ저장하는 해양식물 잘피의 중요성을 알리는 '바다의 아마존, 잘피숲' 소개 영상을 공개했다고 밝혔다. KB금융에 따르면 '한국 알림이' 서경덕 성신여대 교수와 KB금융이 함께 영상을 기획하고..."
2023.09.15.,"KB, 국제 연안 정화의 날 맞아 ‘잘피’ 중요성 알리는 ‘바다의 아마존, 잘피...","KB금융그룹이 ‘국제 연안 정화의 날’(9월16일)을 앞두고 탄소를 흡수·저장하는 해양식물 ‘잘피’의 중요성을 알리는 ‘바다의 아마존, 잘피숲’ 소개 영상을 공개했다. 15일 KB금융에 따르면 해당 영상에는 아마존으로 대표되는 ‘그린카본’보다 더 많은 양의 탄소를 흡수하는 ‘블루카본’을 소개하는..."
2023.09.15.,KB Pay 리브메이트 오늘의 퀴즈 정답 9월 15일,"KB페이 오늘의 퀴즈를 풀면 얻을 수 있는 포인트리는 KB페이를 포함한 KB금융그룹 통합 포인트이다. 포인트리의 1P는 1원의 가치를 가진다. KB Pay 리브메이트 오늘의 퀴즈 정답을 입력할 기회는 단 1회이며, KB Pay 리브메이트 오늘의 퀴즈 정답을 고르지 못한 경우 포인트를 받을 수 없다. KB Pay..."
2023.09.16.,KB Pay 리브메이트 오늘의 퀴즈 정답 9월 16일,"KB페이 오늘의 퀴즈를 풀면 얻을 수 있는 포인트리는 KB페이를 포함한 KB금융그룹 통합 포인트이다. 포인트리의 1P는 1원의 가치를 가진다. KB Pay 리브메이트 오늘의 퀴즈 정답을 입력할 기회는 단 1회이며, KB Pay 리브메이트 오늘의 퀴즈 정답을 고르지 못한 경우 포인트를 받을 수 없다. KB Pay 앱에서..."
2023.09.16.,"KB금융그룹, 국제 연안 정화의 날 맞아 '바다의 아마존, 잘피숲' 공개…서경덕...","사진제공=KB금융그룹 KB금융그룹(회장 윤종규)이 '국제 연안 정화의 날(9월 16일)'을 맞아 폭염과 폭우 등 이상기후의 주범인 탄소를 흡수ㆍ저장하는 해양식물 잘피의 중요성을 알리는 '바다의 아마존, 잘피숲' 소개 영상을 공개해 눈길을 끈다. '한국 알림이' 서경덕 성신여대 교수와 KB금융이 함께 영상을..."
2023.09.16.,"KB 페이(KB Pay) 앱으로 통합된 '리브메이트', 9월 16자 '오늘의 퀴즈' 정답은...","""으로 정답은 '프랑스 혁명'이었다. 지난 1일 출제된 이번 문제는 ""일을 해내는 솜씨나 능력을 뜻하는 단어는 무엇일까요?""로 정답은 '제낄손'이었다. 리브메이트는 KB금융그룹의 상품과 서비스 이용에 따라 쌓인 포인트를 가치 있게 활용할 수 있도록 돕는 서비스이다."
2023.09.16.,"[금융 CEO 라운지] 이재근 KB국민은행장, '리딩 뱅크' 위해 4분기도 전력질주",올해 11월 회장 교체를 앞둔 KB금융그룹 차원에서도 새로운 회장의 ‘산뜻한 출발’을 위해 주력 계열사 대표인 이 행장의 역할이 더욱 강조될 전망이다. 비재무·비금융 힘 주는 KB국민은행…영토 넓혀 업권 선도 16일 금융권에 따르면 KB국민은행은 최근 ESG(환경·사회·투명경영) 등 비재무적 성과와...
2023.09.16.,은행 예금 말고 '주주' 돼볼까[오늘의 머니 팁],"KB금융, 신한지주, 하나금융, 우리금융 등 국내 대표 은행주의 평균 주가순자산비율(PBR)은 0.35배. 2008년 글로벌 금융위기 당시(0.53배)보다도 낮습니다. PBR은 주가와 주당 순자산을 비교한 수치로 PBR이 낮을수록 저평가돼 있다는 뜻입니다. 그만큼 주가도 하방 경직성(가격이 좀처럼 내리지 않는 것)을 보이는..."
2023.09.16.,대기업도 가세한 펫산업… 오너들의 댕댕이 사랑,KB금융지주경영연구소의 '2023년 한국 반려동물 보고서'에 따르면 반려동물을 기르는 가구는 지난해 말 기준 약 552만가구다. 인구수로 따지면 1262만명에 달한다. 우리나라 전체 가구 중 4분의 1이 반려동물을 기르는 셈이다. 반려동물을 기르고 사랑하는 사람이 많아지면서 기업들은 펫사업에 눈독을 들이고...
2023.09.16.,해외 투자설명회에 적극적인 이복현... 업계선 “어쨌든 고마운 일”,"이때도 윤종규 KB금융지주 회장, 함영주 하나금융지주 회장, 최 회장, 정일문 한국투자증권 사장, 홍원학 삼성화재 대표, 원 대표 등이 동행했다. 당시 김종민 더불어민주당 의원은 “금감원은 금융사들을 감독하는 기관인데 피감독기관장들과 장시간 해외에 나가는 건 부적절해 보인다”며 “같이 나가 우애를..."
2023.09.16.,내가 부자가 되고 나서야 주위 사람들이 부자라는 걸 알았다,KB금융그룹이 해마다 발간하는 ‘부자 보고서’에 따르면 지난해 한국 부자는 42만4000명이었다. 부자 보고서는 금융자산 10억 원 이상인 사람을 부자라고 본다. 한국에서 재산이 있다는 사람은 대부분 부동산을 갖고 있다. 부동산 비중이 크기 때문에 부동산을 제외하고 금융자산으로 10억 원을 가진 사람은...
2023.09.16.,"9월 둘째 주, 마켓PRO 핫종목·주요 이슈 5분 완벽정리 [위클리 리뷰]","KB금융이 11일 2.03% 오른 5만5200원에 장을 마쳤습니다. 이날 코스피지수 상승률(0.36%)을 2%포인트 가까이 웃돌았죠. 신한지주는 1.96% 올랐고, 하나금융지주와 우리금융지주도 각각 1.37%, 0.83% 올랐습니다. 이들 종목의 상승세는 최근 한달 이상 지속되고 있습니다. ✔IPO 흥행 걸림돌 '구주매출'…오버행 부담은 덜어..."
2023.09.16.,[유종의 美 윤종규]③ 네트워크·총 자산 급성장시킨 '투트랙 글로벌 전략',"KB금융그룹이 불확실한 대내외 경영환경 속에 국내 금융시장의 성장 한계를 극복하고, 지속적인 성장과 가치창출 잠재력을 확보하기 위해 해외시장 공략에 박차를 가하고 있다. /KB금융그룹 제공 '리딩금융'으로의 입지를 다진 KB금융그룹이 10년 만에 새로운 수장을 맞이한다. 이는 그동안..."
2023.09.17.,"KB국민카드, '쿠팡 와우 카드' 출시한다","KB국민카드는 지난 15일 쿠팡 잠실 사옥에서 윤종규 KB금융지주 회장과 강한승 쿠팡 대표 등이 참석한 가운데 신규 제휴카드 출시와 시너지 창출을 위한 업무협약을 했다. 양사 제휴로 출시될 카드는 전월 실적 조건 없이 쿠팡에서 2% 적립(월 2만원 한도) 혜택을 제공하며, 쿠팡 외 결제 건에 대해서도 0.2..."
2023.09.17.,KB·BNK·DGB·우리금융 국정감사 줄소환 예고,"출석 요구장을 받을 가능성이 큰 증인·참고인 후보로는 내부통제 문제가 불거진 윤종규 KB금융지주 회장·빈대인 BNK금융지주 회장·김태오 DGB금융지주 회장이다. 지주사가 매년 그룹사의 내부통제를 점검하는데도, 방지하거나 발견하지 못한 책임이다. KB금융지주에선 국민은행 직원들이 2021년부터 올해..."
2023.09.17.,KB Pay 리브메이트 오늘의 퀴즈 정답 9월 17일,"KB페이 오늘의 퀴즈를 풀면 얻을 수 있는 포인트리는 KB페이를 포함한 KB금융그룹 통합 포인트이다. 포인트리의 1P는 1원의 가치를 가진다. KB Pay 리브메이트 오늘의 퀴즈 정답을 입력할 기회는 단 1회이며, KB Pay 리브메이트 오늘의 퀴즈 정답을 고르지 못한 경우 포인트를 받을 수 없다. KB Pay 앱에서..."
2023.09.17.,"마다솜, KLPGA OK금융그룹 오픈서 연장 혈투 끝 생애 첫 우승","출격하는 아마추어 김민솔(17)은 최종합계 13언더파 203타 공동 5위로 만만치 않은 기량을 과시했다. 2라운드까지 선두였던 박보겸은 마지막 날 1오버파로 부진, 최종합계 12언더파 204타 공동 7위로 대회를 마쳤다. 상금, 대상포인트 1위 이예원(20·KB금융그룹)은 최종합계 11언더파 205타 공동 12위를 마크했다."
2023.09.17.,[오늘의 장바구니] 풀무원·홈플러스·SSG닷컴 외,"지난 15일 송파구 쿠팡 잠실 사옥에서 열린 업무 협약식에는 강한승 쿠팡 대표, 비제쉬 아이어 쿠팡페이 대표, 윤종규 KB금융그룹 회장, 이창권 KB국민카드 사장 등이 참석했다. 양 사는 이 자리를 통해 혁신적인 제휴카드를 성공적으로 론칭하고 쿠팡과 KB국민카드 간의 시너지를 극대화함으로써 쿠팡 와우..."
2023.09.17.,5대 금융지주 수장 교체...새로운 관치 모델?,"양종희 KB금융지주 회장후보를 마지막으로 5대 금융지주 회장이 모두 교체된다. ⓒ연합뉴스 KB금융지주를 마지막으로 지난해부터 이어진 5대 금융지주 회장의 '세대교체'가 모두 마무리됐다. 신임 5대 금융지주 회장 중 내부 출신 인사는 3명, 외부 출신은 2명이다. 금융지주사들이 최근 몇 년간 역대 최고..."
2023.09.17.,"""시장 방향 가른다""...FOMC 이후 '점도표' 촉각 [김호성의 마켓워치]","15일 하나금융(+4.44%), 신한지주(+3.68%), 우리금융(+2.61%), KB금융(+2.14%) 등 은행계 금융지주 뿐 아니라 한화생명(+5.41%), 삼성화재(+2.29%), 한국금융지주(+2.73%) 등 보험 및 증권주들의 상승세도 두드러졌다. 대형 시중은행과 증권사의 주가순자산비율(PBR)이 0.3~0.4배 수준으로 역사적 저평가 수준인데다..."
2023.09.17.,"마다솜, KLPGA 투어 OK금융그룹 읏맨오픈 우승 개인 첫 승 신고","지난해 대회 우승자인 '디펜딩 챔피언' 김수지(동부건설)은 9언더파 207타로 공동 16위, 올 시즌 KLPGA 투어 상금 랭킹과 대상 포인트 1위를 달리고 있는 이예원(KB금융그룹)은 임희정(두산건설 위브 골프단)과 함께 11언더파 205타로 공동 12위로 대회를 마쳤다."
2023.09.17.,더 작고 귀여운 개 원하나요?…번식지옥이 만든 ‘기형 강아지’,"(KB금융지주 경영연구소 ‘2023 한국 반려동물 보고서’) 소형 품종견 선호가 강한 우리나라에서 몰티즈, 비숑, 푸들, 포메라니언은 일명 ‘스테디’로 꼽힌다. 호불호가 크게 갈리지 않고 예전부터 오늘날까지 잘 소비되는 품종이란 뜻이다. 최근엔 말티푸, 파티푸, 카바푸, 푸숑 등 여러 품종을 교배한..."
2023.09.18.,"KB국민은행 임직원, '현충원 묘역관리 봉사활동' 실시","및 위패봉안관 참배를 통해 나라를 위해 목숨 바친 분들의 고귀한 희생정신을 기억하며 감사의 마음을 표하는 시간을 가졌다. KB금융지주(105560)는 기업 활동 전반에 ESG(환경, 사회, 지배구조)를 적용해, 기업의 사회적 책임을 이행하고 동반성장하는 ‘세상을 바꾸는 금융’을 지속적으로 실천하고 있다."
2023.09.18.,"쿠팡, KB국민카드 손잡고 올해 중 '와우 카드' 출시","지난 15일 송파구 쿠팡 잠실 사옥에서 열린 업무 협약식에는 강한승 쿠팡 대표, 비제쉬 아이어 쿠팡페이 대표, 윤종규 KB금융그룹 회장, 이창권 KB국민카드 사장 등이 참석했습니다. ‘쿠팡 와우 카드’는 와우 회원만 가입할 수 있는 제휴카드로, 전월 실적이 전혀 없더라도 높은 적립률로 쿠팡캐시를..."
2023.09.18.,"신한카드, 소상공인 특화 ‘동네상권 사장님 대출’ 출시 外 삼성생명·KB국민...","15일 서울시 송파구 쿠팡 잠실 사옥에서 KB금융그룹 윤종규 회장과 KB국민카드 이창권 사장, 쿠팡 강한승 대표, 쿠팡페이 비제쉬 아이어 대표가 참석한 가운데 신규 제휴카드 런칭과 시너지 창출을 위한 업무협약을 체결하고, 고객들의 즐거운 쇼핑 생활에 새 바람을 불러일으킬 최고 수준의 혜택과 서비스를..."
2023.09.18.,"'지배구조 모범 TF' 만료 코 앞... KB금융 시스템, 왜 주목받나","'지배구조 모범관행 TF' 올 하반기 최종안 발표 KB금융, '사외이사 추천위' 가장 선진 시스템 평가 사외이사 재임기간, 후보군 배수 등 경영 개선 양종희 내정자, 디지털·글로벌·ESG 경영 강점 신한금융, 사외이사 후보 '배수 늘리는 방안' 검토 중 [시장경제=정규호 기자] 지난 3월 31일 프레스센터에서 열린..."
2023.09.18.,"[칼럼] 양종희 KB금융 차기 회장 내정자, 최적의 선택이다","양종희 부회장 KB금융 차기 회장으로 내정된 양종희 부회장이 의욕적인 행보를 보이고 있다. KB금융 사외이사들로 구성된 회장추천위원회는 지난 8일 윤종규 현 회장의 바통을 이어받을 차기 회장으로 양종희 부회장을 선택했다. 양 회장 내정자는 이후 언론과의 인터뷰에서 ""연체 문제 등 신용리스크와..."
2023.09.18.,"KB금융, 계열사 9곳 CEO 연말 임기 만료…‘양心’에 쏠린 눈",국민은행·KB증권 등 9개 계열사 CEO 연말 임기 종료 ‘비은행’ 사업 강조되는 시기…새 리더십 기반 인사 단행 가능성 9년 만에 새로운 리더십을 맞이하게 된 KB금융그룹이 올 연말 대대적인 변화를 앞두게 됐다. KB금융을 이끌 차기 회장에 양종희 부회장이 내정되면서 그룹 계열사 9곳의 CEO 후속 인사에...
2023.09.18.,KB Pay 리브메이트 오늘의 퀴즈 정답 9월 18일,"KB페이 오늘의 퀴즈를 풀면 얻을 수 있는 포인트리는 KB페이를 포함한 KB금융그룹 통합 포인트이다. 포인트리의 1P는 1원의 가치를 가진다. KB Pay 리브메이트 오늘의 퀴즈 정답을 입력할 기회는 단 1회이며, KB Pay 리브메이트 오늘의 퀴즈 정답을 고르지 못한 경우 포인트를 받을 수 없다. KB Pay..."
2023.09.18.,"롯데손보 매각 본격화에 금융지주 눈길, KB손보 호실적에 몸값 올라가나",KB금융지주가 KB손해보험의 호실적에 힘입어 리딩금융 경쟁에서 우위를 차지하고 있고 금융지주사마다 비금융 부문의 강화를 내세우고 있어 금융지주사에서 롯데손보 인수전에 뛰어들 가능성이 커 보인다. 롯데손해보험의 대주주 JKL파트너스가 롯데손보의 매각을 시작할 채비에 나서자 국내...
2023.09.18.,"4대 금융, 3분기 순익 13%↓ 전망...KB금융지주, 나홀로 성장",신한·하나·우리금융지주의 순이익은 모두 감소할 것으로 예상되는 반면 KB금융지주 순이익만 늘어날 것이란 전망이다. 18일 에프앤가이드에 따르면 KB·신한·하나·우리금융의 3분기 순이익은 4조3025억원으로 예상됐다. 전년 동기 대비 13.1% 줄어든 규모다. 신한·하나·우리금융의 순이익이 줄어들...
2023.09.18.,[더벨][KB금융 리더십 시프트]'어제의 경쟁자·오늘의 파트너'…부회장 2인 거...,KB금융그룹의 차기 회장 선출 프로세스가 가동되면서 부회장단 '트로이카'는 경쟁 구도를 이뤘다. 양종희 회장 후보자가 차기 회장에 낙점되면서 이들 부회장단이 어제의 경쟁자에서 다시 오늘의 파트너로 남을지 주목된다. 양 회장 후보자가 부회장직 체제를 유지할 것을 시사하면서 허인·이동철 부회장의...
2023.09.19.,'제16회 KB금융그룹배 여자아마추어 골프선수권대회' 20일 개막,KB금융그룹이 주최하고 대한골프협회가 주관하는 제16회 KB금융그룹배 여자아마추어 골프선수권대회가 20일부터 22일까지 사흘간 강원도 원주 센추리21 컨트리클럽(파72·6506야드)에서 개최된다. 올해로 16회째를 맞은 KB금융그룹배 여자아마추어 골프선수권대회는 한국여자골프의 간판급 스타들을...
2023.09.19.,"KB금융그룹배 여자아마추어 골프선수권대회, 20일 개막",KB금융그룹이 주최하고 대한골프협회가 주관하는 제16회 KB금융그룹배 여자아마추어 골프선수권대회가 20일부터 22일까지 사흘간 강원도 원주 센추리21 컨트리클럽(파72·6506야드)에서 개최된다. 올해로 16회를 맞는 이 대회는 한국여자골프의 간판급 스타들을 꾸준히 배출했다. 역대 우승자인 유소연(2007)...
2023.09.19.,"KB금융, 임기 만료 CEO만 10명…신임 선장 양종희 안정이냐 파격이냐","KB금융지주의 수장이 10여 년 만에 바뀌는 가운데 지주 계열사 11곳 중 9곳의 CEO들도 올해 말 임기 만료를 앞두고 있다. 이에 양종희 KB금융지주 회장 내정자가 이번 인사에서 안정을 택할지, 대규모 교체를 통한 파격 인사를 실시할지 귀추가 주목된다. 19일 KB금융에 따르면 계열사 11곳 가운데 올해 말에서..."
2023.09.19.,[업앤다운]은행주 하락…기업은행↑·KB금융↓,반면 가장 큰 하락률을 보인 종목은 KB금융이다. KB금융은 전거래일 대비 1.75%(1000원) 내려 5만6200원으로 장을 마쳤다. DGB금융지주는 전거래일 대비 0.97%(80원) 하락해 8200원으로 장을 마감했고 제주은행은 전거래일 대비 0.94%(80원) 내려 8400원으로 장을 마쳤다. 신한지주는 전거래일 대비 0.93...
2023.09.19.,"양종희로 이어진 KB금융 재무라인 전성시대, 다음 타자 누가 있나","양종희 KB금융지주 부회장이 다음 회장 최종 후보자에 오르면서 KB금융지주에 재무라인 전성시대가 열렸다는 평가가 나온다. 양 후보자의 뒤를 잇는 KB금융지주 재무라인으로는 이재근 KB국민은행장, 김기환 KB손해보험 대표, 이환주 KB라이프생명 대표, 서영호 KB금융지주 CFO(최고재무책임자) 부사장..."
2023.09.19.,"KB금융그룹, 국제 연안 정화의 날 기념 '바다의 아마존 잘피숲' 공개","KB금융그룹(회장 윤종규)은 국제 연안 정화의 날(9월 16일)을 기념해 '바다의 아마존, 잘피숲' 소개 영상을 공개했다. 영상 기획은 성신여대 서경덕 교수와 KB금융이 협업했고, 내레이션은 배우 박진희가 재능기부로 참여했다. 영상 내용은 해양 생태계가 흡수하는 '블루카본'을 소개한다. 잘피는 해수에 완전히..."
2023.09.19.,KB Pay 리브메이트 오늘의 퀴즈 정답 9월 19일,"KB페이 오늘의 퀴즈를 풀면 얻을 수 있는 포인트리는 KB페이를 포함한 KB금융그룹 통합 포인트이다. 포인트리의 1P는 1원의 가치를 가진다. KB Pay 리브메이트 오늘의 퀴즈 정답을 입력할 기회는 단 1회이며, KB Pay 리브메이트 오늘의 퀴즈 정답을 고르지 못한 경우 포인트를 받을 수 없다. KB Pay 앱에서..."
2023.09.19.,[더벨][KB금융 리더십 시프트]'양종희 사단'에 이름 올릴 계열사 CEO는,KB금융그룹이 올해 연말을 기점으로 신임 회장을 맞아 계열사 대표이사(CEO) 진용을 새로 정비할지 주목된다. 양종희 차기 회장 후보자는 11월 말 주주총회를 통해 정식으로 회장에 취임하게 된다. KB금융 회장이 된 다는 건 그룹 전체 인사권을 가졌음을 의미한다. 지주 회장은 이사회 내 소위원회 가운데...
2023.09.19.,[더벨]KB금융 회장 교체 앞두고 KB운용 대표 거취도 '관심',양종희 KB금융지주 회장 최종 후보자의 취임이 올 11월 임시주총에서 확정될 것으로 관측되는 가운데 KB금융 계열사 수장들 향후 거취에 이목이 쏠린다. 윤 회장 재임 기간이 10년에 가까웠던 만큼 리더십 교체 바람이 불 가능성이 높다. 윤 회장 체제에서 발탁된 후 올해 연말 임기 만료를 앞둔 이현승...
2023.09.19.,KB Pay 리브메이트 오늘의퀴즈 정답은?[화요일],"정답을 맞히면 10포인트 적립 혜택이 있다. 리브메이트는 KB금융그룹의 통합포인트를 이용해 소비 지출 관리와 금융상품 정보를 제공하는 앱이다. 앱에 쌓여있는 포인트는 현금처럼 사용 가능하며 항공사 마일리지, 제휴사 포인트로 교환 가능하다. 이미지 출처 리브메이트"
2023.09.20.,‘스타 산실’ KB금융그룹배 여자아마 골프선수권대회 개막,"KB금융그룹(회장 윤종규)이 주최하고 대한골프협회가 주관하는 KB금융그룹배 여자아마추어 골프선수권대회가 20일부터 사흘간 강원도 원주 센추리21CC(파72·6506야드)에서 열린다. 올해로 16회 째를 맞은 이 대회 역대 우승자들은 한국 여자 골프의 간판으로 자리매김했다. 유소연(2007년), 김효주(2009년)..."
2023.09.20.,"[금융권 수장 교체] [KB금융] '국민카드' 이창권 대표, 연임 성공할까",KB금융 계열사 CEO 통상 '2+1'…양종희 회장 체제에 연임 '노란불' 기준금리 인상 여파에 수익성·건전성 악화…KB페이·해외법인 경쟁력 강화는 긍정적 양종희 KB금융지주 부회장이 최종 차기 회장으로 낙점되면서 올해 말 임기 만료를 앞둔 이창권 KB국민카드 대표이사의 연임 여부에도 관심이 모이고...
2023.09.20.,"KB금융 양종희 비은행 '외도' 경험 충분, '비금융사 인수' 자신감 현실화 전망","""비금융까지 고려하겠다."" 양종희 KB금융지주 회장 최종 후보자는 11일 서울 여의도 KB국민은행 본점에서 열린 약식 기자간담회에서 인수합병(M&A) 전략을 묻는 질문에 이렇게 대답했다. 양종희 후보자가 11일 서울 여의도 KB국민은행 신관으로 출근하고 있다. <연합뉴스> 이 발언은 비은행 금융사 인수합병..."
2023.09.20.,KB Pay 리브메이트 오늘의 퀴즈 정답 9월 20일,"KB페이 오늘의 퀴즈를 풀면 얻을 수 있는 포인트리는 KB페이를 포함한 KB금융그룹 통합 포인트이다. 포인트리의 1P는 1원의 가치를 가진다. KB Pay 리브메이트 오늘의 퀴즈 정답을 입력할 기회는 단 1회이며, KB Pay 리브메이트 오늘의 퀴즈 정답을 고르지 못한 경우 포인트를 받을 수 없다. KB Pay 앱에서..."
2023.09.20.,"신한카드는 CJ, KB국민카드는 쿠팡… 불 붙은 PLCC 경쟁",지난 15일 진행된 양사 협약식에는 이창권 KB국민카드 사장 외에도 윤종규 KB금융그룹 회장이 직접 방문해 눈길을 끌었다. '쿠팡 와우 카드'는 전월 실적 조건 없이 쿠팡에서 2% 적립(월 2만원 한도) 혜택을 제공하며 쿠팡 외 결제 건에 대해서도 0.2% 적립(월 2000원 한도) 등의 혜택을 담고있다. 추가적립...
2023.09.20.,"[더벨][KB금융 리더십 시프트]경영전략회의 데뷔 'D-100', 양종희 체제 경영 ...",KB금융그룹은 2024년부터 본격적으로 양종희 회장 후보자 체제에 돌입하게 된다. 양 회장 후보자는 올해 11월 정식 취임하고 연말까지 임원 인사를 단행할 예정이다. 양 회장 후보자의 공식 데뷔전은 이듬해 1월 정기적으로 열리는 상반기 경영전략회의가 될 전망이다. 회장직 인수인계와 더불어 어떤 경영...
2023.09.20.,"KB국민은행, 국군의 날 기념 국립서울현충원 묘역관리 봉사활동 실시","봉사활동을 함께하며 아이들에게 역사에 대한 올바른 의식과 나라를 사랑하는 마음을 되새길 수 있는 뜻깊은 시간이었다""고 밝혔다. 한편 KB금융그룹은 기업 활동 전반에 ESG(Environment·Social·Governance)를 적용해 기업의 사회적 책임을 이행하고 동반성장하는 '세상을 바꾸는 금융'을 지속 실천하고 있다."
2023.09.20.,[더벨][저축은행 재편 그후]KB로 간 제일·예한솔…10년 걸린 외형 회복,KB금융그룹 역시 마찬가지였다. KB금융은 저축은행 사태 직후 부실 저축은행 중 하나인 제일저축은행을 인수했으며 경기저축은행을 전신으로 하는 예한솔저축은행도 책임졌다. KB금융은 저축은행의 경영 정상화 이후에도 안정성에 집중하는 전략을 취했다. KB저축은행은 타 저축은행 대비 더딘...
