날짜,제목,내용
2023.09.11.,"""배당주 매력 사라지나"" 우려에 KT 3% 넘게 하락",KT가 배당정책 변경 우려에 3% 넘게 하락했다. 2014년 황창규 회장 취임 이후에 나타났던 주가의 부진이 재연될 수 있다는 우려가 나왔고 배당투자자 이탈 시 2만5000원까지 하락할 가능성도 제기됐다. 11일 코스피시장에서 KT는 3.55%(1150원) 하락한 3만1200원에 장을 마쳤다. 장중 5% 넘게 하락하기도 했지만...
2023.09.11.,"KT, 싱포스트와 AI 운송 최적화…운행거리 27%, 차량 15% 줄인다","KT가 국내 디지털 물류사업의 성공 경험을 바탕으로 싱가포르 포스트와 물류 디지털 혁신에 나선다. KT는 싱가포르의 공공 우편·물류 기업인 싱포스트와 AI(인공지능) 기반 운송 최적화 사업을 추진하고, 디지털 물류 신사업모델 공동개발을 위한 업무협약(MOU)을 체결했다고 11일 밝혔다. 이번 협력으로 KT와..."
2023.09.11.,"KT, 충전식 카드형 온누리상품권 혜택 확대",KT가 오는 추석 명절을 맞아 현재 KT가 대행운영하고 있는 '충전식 카드형 온누리상품권'의 사용자 혜택을 늘려 제공한다고 11일 밝혔다. 이달 7일부터 10월 6일까지 약 한 달 동안 충전식 카드형 온누리상품권 모바일 애플리케이션 충전 한도가 최대 150만원에서 최대 180만원까지 늘어난다. 이는...
2023.09.11.,"프로야구 kt 쿠에바스, 압도적인 '5승·ERA 0.50'으로 8월 MVP",프로야구 kt의 외국인 투수 쿠에바스가 8월 월간 최우수선수로 선정됐습니다. KBO는 쿠에바스가 기자단 투표 30표 중 25표를 휩쓰는 등 총점 44.40점으로 23.54점을 얻은 한화 노시환을 따돌리고 kt 선수로는 2년여 만에 월간 MVP로 뽑혔습니다. 대체 선수로 kt에 돌아온 쿠에바스는 지난달 5경기에서...
2023.09.11.,"KT, 싱가포르 포스트와 물류 디지털 혁신 도전",7일 서울 송파구 KT송파사옥에서 열린 업무협약식에서 KT AI모빌리티사업단장 최강림 상무(중앙 왼쪽)와 싱포스트 에릭 여 부사장(중앙 오른쪽)이 기념사진을 촬영하고 있다. KT(김영섭 대표이사)가 국내 디지털 물류사업의 성공 경험을 바탕으로 싱가포르 포스트(이하 싱포스트)와 물류 디지털 혁신에...
2023.09.11.,"KT, 싱가로프 싱포스트와 글로벌 디지털 물류 혁신 추진",추진 KT는 싱가포르의 공공 우편·물류 기업인 싱포스트와 AI 기반의 운송 최적화 사업을 추진하고 디지털 물류 신사업모델 공동개발을 위한 업무협약(MOU)을 체결했다. 7일 서울 송파구 KT송파사옥에서 열린 업무협약식에서 KT AI모빌리티사업단장 최강림 상무(왼쪽)와 싱포스트 에릭 여 부사장(오른쪽)이...
2023.09.11.,"KT, 추석 맞아 카드형 온누리상품권 혜택 강화",사진=KT KT는 오는 추석 명절을 맞아 현재 KT가 대행운영하고 있는 '충전식 카드형 온누리상품권'의 사용자 혜택을 늘려 제공한다고 11일 밝혔다. 이달 7일부터 10월 6일까지 약 한 달 동안 충전식 카드형 온누리상품권 모바일 애플리케이션의 충전 한도가 최대 150만원에서 최대 180만원까지 늘어난다. 이는...
2023.09.11.,추석 명절 맞아 KT 운영 카드형 온누리상품권 혜택 제공,KT가 오는 추석 명절을 맞아 현재 KT가 대행운영하고 있는 '충전식 카드형 온누리상품권'의 사용자 혜택을 늘려 제공한다고 11일 밝혔다. 사진은 서울 노량진수산시장 내 온누리상품권 가맹점에서 KT가 대행 운영하는 충전식 카드형 온누리상품권 애플리케이션을 사용하고 있는 모습. 2023.9.11 [KT 제공....
2023.09.11.,"KT ""디지털 원주민을 키우는 부모를 모십니다""","KT 대구경북광역본부는 디지털 환경에 익숙한 자녀를 키우며 발생하는 부모들의 고민을 공유하고 해결 방안을 모색하기 위한 '인공지능(AI)시대 행복한... KT는 디지털 기술 발전으로 삶이 편리해졌으나, 게임과 자극적 디지털 콘텐츠 확산 등으로 부모·자식 세대 간의 갈등이 심화하고 육아와 교육 방식 등에..."
2023.09.12.,"[단독] KT, 9월 통신요금 카드 결제 오류... 환불 조치·사과 문자 발송","체크카드 15만명, 신용카드 131만명 대상 KT “해당 오류 즉시 수정완료... 향후 불편 없도록 최선 다할 것” KT가 고객 146만명에게 9월 요금을 7월 요금으로 청구하는 오류를 냈다. 12일 관련업계에 따르면 KT는 고객 146만명에게 9월 카드 청구요금을 잘못 안내한 것으로 확인된다. 요금이 잘못 청구된 고객은..."
2023.09.12.,"KT, 추석 맞아 파트너사 납품대금 1천370억원 조기 지급","KT는 9개 그룹사와 함께 추석을 앞두고 파트너사에 납품 대금 1천370억원을 조기 지급한다고 12일 밝혔다. 참여 그룹사는 KT알파, KT커머스, KT스튜디오지니, 스마트로, KT DS, 브이피, KT엔지니어링, 이니텍, KT is다. 이와 함께 KT는 윤리경영 실천 강화를 위해 '23년 추석 명절 클린 KT 캠페인'을 시행한다...."
2023.09.12.,"밀리의서재, 9월 상장…KT 김영섭 선임 후 첫 계열사 IPO","KT그룹 계열사 밀리의서재가 9월 코스닥 시장에 입성한다. 작년 수요예측 부진으로 일정을 철회한 지 9개월 만의 '상장 재수'이지만, KT로서는 김영섭 신임 대표 선임 이후 첫 계열사 기업공개(IPO)여서 시장의 이목을 끈다. 밀리의서재는 지난번보다 모집(매출)가액과 유통물량을 낮추고 구주매출은 없애는..."
2023.09.12.,"KT, 추석 맞아 파트너사 납품대금 조기 지급","KT가 KT알파, KT커머스, KT스튜디오지니, 스마트로, KT DS, 브이피, KT엔지니어링, 이니텍, KT is 등 9개 그룹사와 함께 추석 명절을 앞두고 총 1370억 원 규모로 파트너사 납품 대금을 조기 지급한다고 밝혔다. KT는 이번 조기 지급으로 추석 연휴를 앞두고 자금 수요가 몰린 중소 파트너사의 부담이 완화될..."
2023.09.12.,2위 굳히기 들어간 KT,"= 12일 인천 미추홀구 SSG랜더스필드에서 열린 프로야구 '2023 신한은행 SOL KBO리그' KT 위즈와 SSG 랜더스의 경기, SSG를 상대로 3대0 승리를 거둔 KT 선수들이 기쁨을 나누고 있다. 2023.9.12/뉴스1"
2023.09.12.,"'벤자민 역투·박병호 쐐기포' kt, SSG 꺾고 2위 사수",▲ kt wiz 벤자민 프로야구 kt가 7회 투아웃까지 퍼펙트 게임을 펼친 외국인 선발 투수 벤자민의 역투에 힘입어 SSG를 꺾고 2위 자리를 지켰습니다. kt는 인천 SSG 랜더스필드에서 열린 프로야구 2023 신한은행 SOL KBO리그 SSG와 방문 경기에서 벤자민의 호투와 박병호의 쐐기 투런포에 힘입어 3대 0으로...
2023.09.12.,[ICT 소식] KT·LG유플러스·카카오 外,"KT가 추석 명절을 앞두고 9개 그룹사와 함께 파트너사에 1370억원 규모의 납품 대금을 조기 지급한다고 합니다. 그동안 KT는 설 명절, 추석 명절을 앞두고 파트너사에 납품 대금을 미리 지급해왔다네요. 이 밖에 △LG유플러스, 서버 추적 기술로 스팸 문자 232만건 막았다 △카카오, 추석 맞이 다양한 커머스..."
2023.09.12.,역투하는 KT 선발 벤자민,"12일 인천 SSG랜더스필드에서 열린 2023 KBO KT wiz 대 SSG 랜더스 경기, 4회말 SSG 공격 KT 선발투수 벤자민이 역투하고 있다. 2023.09.12. kkssmm99@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스..."
2023.09.12.,"KTNET, 국제포럼에서 전자선하증권 파일럿 선봬",한국무역정보통신(KTNET·대표 차영환)은 UN 산하 국제상거래법위원회(UNCITRAL)이 11일과 12일 이틀간 개최한 ‘제3회 법률 및 비즈니스 포럼(ILBF)’에서 블록체인 기반 전자선하증권(e-B/L) 파일럿인 전자양도성기록(ETR)을 선보였다고 12일 밝혔다. KTNET이 포럼에서 소개한 디지털 무역 플랫폼은...
2023.09.12.,"KT, 추석 맞아 1370억 규모…납품대금 조기 지급","김영섭 KT 대표이사 / ⓒKT KT가 9개 그룹사와 함께 추석 명절을 앞두고 파트너사 납품 대금을 조기 지급한다. 12일 KT 측은 KT알파, KT커머스, KT스튜디오지니, 스마트로, KT DS, 브이피, KT엔지니어링, 이니텍, KT is 등 9개 그룹사와 함께 추석 명절을 앞두고 총 1370억 원 규모로 파트너사 납품 대금을 조기..."
2023.09.13.,"KT, 청남대에 관람객 안내·시설 순찰 위한 AI 로봇 도입","KT 충남충북광역본부가 충청북도, 충북과학기술혁신원과 청남대에 관람객들의 편의와 안전을 위한 로봇을 도입했다고 13일 밝혔다. 충청북도, 충북과기원, 청남대는 지난 5월 한국로봇산업진흥원의 'AI·5G기반 대규모로봇 융합모델 실증사업'에 선정됐다. 이에 KT와 관련 기업은 컨소시엄을 이뤄 청남대에 로봇..."
2023.09.13.,"KT, 가입자 146만 명 요금 잘못 빼갔다","KT 쓰시는 분들 이번 달 결제된 요금 꼭 확인해 보시기 바랍니다. 무려 146만 명 요금을 잘못 청구했다고 하는데, KT에서는 9월을 7월로 잘못 입력해 벌어진 일이라고 합니다. 단순히 숫자 하나 잘못 입력했다고 이런 일이 벌어질 정도로 허술해도 되는 걸까요. 오태윤 기자입니다. 【 기자 】 6년째 이동통신사..."
2023.09.13.,"KT, 청남대에 관람객 안내하는 AI 로봇 도입","KT 충남충북광역본부는 청남대에 관람객들의 편의와 안전을 위한 로봇을 도입했다고 13일 밝혔다. 지난 5월 충청북도, 충북과학기술혁신원, 청남대는 한국로봇산업진흥원의 'AI(인공지능)·5G기반 대규모로봇 융합모델 실증사업'에 선정됐다. 이에 KT와 관련 기업은 컨소시엄을 이뤄 청남대에 로봇 솔루션을..."
2023.09.13.,"kt, NC 꺾고 2위 수성","프로야구 창원 경기에서 kt가 고영표의 호투와 박병호의 쐐기홈런을 앞세워 재역전승을 연출하며 2위를 지켰습니다. 에이스 고영표는 6이닝을 2점으로 막았고 박병호는 9회 솔로포로 6대 2 승리를 뒷받침했습니다. 1이닝 무실점을 기록한 kt 불펜 박영현은 올해 나이 19세 11개월로, 역대 최연소 30홀드..."
2023.09.13.,"'고영표 QS+알포드 결승타' KT, NC 6-2로 꺾고 2위 수성",KT 위즈가 NC 다이노스를 누르고 2위 자리 수성에 성공했다. KT는 13일 창원NC파크에서 열린 2023 신한은행 SOL KBO리그 NC와 원정 경기에서 6-2로 이겼다. 이날 승리로 2연승을 달린 KT는 시즌 전적 67승3무53패가 되며 3위 NC(64승2무53패)와 격차를 1.5경기로 벌렸다. 반면 4연승에 실패한 NC는 2위 도약의 기회를...
2023.09.13.,kt 박병호 홈런,13일 경남 창원NC파크에서 열린 '2023 신한은행 SOL KBO리그' NC 다이노스와 kt 위즈의 경기. 9회 초 2사 주자가 없는 상황 kt 4번 박병호가 홈런을 치고 더그아웃에서 동료에게 축하받고 있다. 2023.9.13
2023.09.13.,"KT, 3위 NC 잡고 단독 2위 질주 [포토]",13일 창원NC파크에서 열린 ‘2023 신한은행 SOL KBO리그’ NC 다이노스와 KT 위즈의 경기에서 6-2로 승리한 KT 선수들이 기쁨을 나누고 있다. 창원 |
2023.09.13.,kt 강백호 집중,13일 경남 창원NC파크에서 열린 '2023 신한은행 SOL KBO리그' NC 다이노스와 kt 위즈의 경기. 6회 초 2사 2루 상황 kt 8번(대타) 강백호가 집중하고 있다. 2023.9.13
2023.09.13.,"‘3년 연속 2순위’ KT, 이번에도 우주의 기운 따를까?","최근 3년 동안 드래프트 순위 추첨에서 ‘진정한 승자’를 꼽는다면 단연 수원 KT였다. 우주의 기운을 몰고 다녔던 KT가 이번에는 가장 높은 1순위 확률 속에 순위 추첨을 맞이한다. KBL은 오는 14일 오전 11시 KBL 센터에서 2023 KBL 신인선수 드래프트 순위 추첨을 진행한다. 행사는 SPOTV NOW, KBL TV..."
2023.09.14.,'억세게 운 좋은' kt…프로농구 드래프트 7년간 6번이 1·2순위,"수원 kt가 올해도 1순위 신인 지명권을 거머쥐면서 프로농구 드래프트의 '승자'가 됐다. 지난 7번의 드래프트 중 7순위를 뽑은 2019년을 빼면 매년 1순위 혹은 2순위 지명권을 챙긴 것이다. 2018년에는 1, 2순위 지명권을 모두 확보하면서 7년간 모은 2순위 이내 지명권만 7장이다. kt는 14일 오전 서울 강남구..."
2023.09.14.,"KT, 빅데이터 커머스 'K딜'에서 추석 맞이 혜택 쏟는다","KT는 자사의 빅데이터 문자 커머스 K-Deal(K딜)에서 추석을 맞아 할인 쿠폰과 상품권 페이백 등 다양한 혜택을 준비했다고 14일 밝혔다. K딜은 KT의 통신데이터를 바탕으로 고객의 특성과 소비패턴, 관심사 등의 빅데이터를 AI(인공지능)로 분석해 개인의 관심사에 맞는 최적의 특가 상품 정보를 문자로..."
2023.09.14.,"[KCSF2023 개막] 윤동식 KT클라우드 대표 ""SaaS 개발과 도입·전환 지원 필요...","윤동식 KT클라우드 대표(한국클라우드산업협회장)가 ""우리나라 소프트웨어 서비스(SaaS) 산업 발전을 위해서는 정부의 지속적인 SaaS 개발과 도입 및... 윤 대표는 KT클라우드의 SaaS 추진전략에 대해 ""KT클라우드는 국내에서 유일하게 클라우드와 IDC 서비스를 통합 제공하고 있다""며 ""단일 네트워크로..."
2023.09.14.,"뎁스 보강 신경쓴 KT ""사전 전략대로 원하는 선수 뽑아""","1라운드에서 KT 위즈에 지명된 원상현(부산고)이 소감을 밝히고 있다. 사진=연합뉴스 프로야구 KT위즈가 2024 신인드래프트에서 가장 신경쓴 부분은 전채적인 뎁스 보강이었다. KT는 14일 서울 웨스틴조선 서울 호텔에서 열린 2024 KBO 신인 드래프트에서 총 11명 선수를 지명했다. 포지션 별로 투수 6명, 포수..."
2023.09.14.,[잇속] SKT·KT·LGU+ 외,"◆KT, K딜 추석맞이 혜택 강화 KT(030200)의 빅데이터 문자 커머스 K-Deal(이하 K딜)에서 추석을 맞아 할인 쿠폰과 상품권 페이백 등 다양한 혜택을 준비했다. K딜은 KT의 통신데이터를 바탕으로 고객의 특성과 소비패턴, 관심사 등의 빅데이터를 AI로 분석해 개인의 관심사에 맞는 최적의 특가 상품 정보를..."
2023.09.14.,"[포토]원상현,KT 지명",2024 KBO 신인 드래프트가 14일 오후 서울 중구 웨스틴조선호텔 그랜드볼룸에서 열렸다. KT에 지명된 부산고 원상현이 유니폼을 입고있다. /2023.09.14.
2023.09.14.,"SKT·KT·LGU+, 건설기계 안전사고 피해 예방 나선다",이를 위해 SKT·KT·LGU+는 대한건설기계안전관리원 등 관련 기관들과 다자간 업무 협약을 체결했다고 14일 밝혔다. 이번 협약은 공사 중 건설 기계로 인한... 건설기계안전관리원은 안전 교육에 필요한 교재 개발과 건설기계 정기검사를 주관하고 SKT·KT·LGU+ 등 통신 분야 3개사와 가스·전력 분야 기관은 교재...
2023.09.14.,"""해외 트래픽 끊김 없다""…정부, 해저케이블 담당 KT 육양국 점검",과학기술정보통신부는 이종호 장관이 디지털 서비스 안전 현장점검의 일환으로 부산 송정에 위치한 KT 부산국제통신센터를 방문했다고 14일 밝혔다. KT 부산국제통신센터는 해저케이블이 바다에서 내륙으로 인양돼 최초로 접속되는 육상 지점에 설치하는 통신국사(육양국)다. 해저케이블을 끌어올려 지상의...
2023.09.14.,"KT, K딜 추석맞이 혜택 강화…할인쿠폰 제공","KT는 자사의 빅데이터 문자 커머스 K-Deal(K딜)에서 추석을 맞아 할인 쿠폰과 상품권 페이백 등 다양한 혜택을 제공한다고 14일 밝혔다. K딜은 KT의 통신데이터를 바탕으로 고객의 특성과 소비패턴, 관심사 등의 빅데이터를 AI(인공지능)로 분석해 개인의 관심사에 맞는 최적의 특가 상품 정보를 문자로..."
2023.09.14.,"'강민호 멀티히트 2타점' 삼성, KT 3연승 저지",삼성 라이온즈가 KT 위즈의 3연승을 저지했다. 삼성은 14일 대구 삼성라이온즈파크에서 열린 2023 신한은행 쏠 KBO리그 KT와의 홈경기에서 10-4로 이겼다. 9위 삼성(53승 1무 69패)은 2연승을 질주하며 경기가 없었던 8위 한화 이글스(50승 6무 63패)와의 승차를 1.5경기로 좁혔다. 순위 싸움이 한창인 2위 KT...
2023.09.15.,"'원팀 코리아' 동참한 KT, 우크라 정부에 전용통신 인프라 제안",KT는 14일(현지시간) 국토교통부 주관으로 우크라이나 키이우에서 열린 '한국-우크라이나 재건 협력 포럼'에 참석해 정부 전용 통신 인프라 구축과 효율적 에너지 운영 방안을 제안했다고 15일 밝혔다. 원희룡 국토부 장관이 이끄는 '원팀 코리아'에 통신 대표 기업으로 참가한 KT는 부총리 등 우크라이나...
2023.09.15.,포포인츠 호텔서 KT AI 로봇이 어메니티 배송해준다,"KT가 포포인츠 바이 쉐라톤 서울 강남에 실내용 AI 배송로봇을 도입했다고 15일 밝혔다. KT는 포포인츠 강남의 투숙객 중 외국인 고객의 비중이 높아 이들에게 기억에 남을 서비스를 제공하기 위해 AI 배송로봇을 월초부터 운용하고 있다고 설명했다. AI 배송로봇은 자율주행, 멀티포인트 배송, 엘리베이터..."
2023.09.15.,"KT, 우크라이나에 정부 전용 유무선 통신 인프라 구축 제안","KT는 지난 14일 한국 국토교통부 주관으로 우크라이나 키이우에서 열린 ‘한국-우크라이나 재건 협력 포럼’에 참석해 국가 재건 시 필수 인프라 중... 국토부 원희룡 장관이 이끄는 ‘원팀 코리아’의 대한민국 통신 대표 기업으로 참여한 KT는 원희룡 국토부장관과 우크라이나 부총리, 장관 등..."
2023.09.15.,[잇속] SKT·KT·LGU+ 외,"◆KT, 우크라이나에 정부 전용 유무선 통신 인프라 구축 제안 KT(030200)는 지난 14일 한국 국토교통부 주관으로 우크라이나 키이우에서 열린 '한국-우크라이나 재건 협력 포럼'에 참석해 국가 재건 시 필수 인프라 중 하나인 정부 전용 통신 인프라 구축과 효율적 에너지 운영을 위한 AMI 솔루션을 제안했다...."
2023.09.15.,[통신·IT 소식] KT·네이버·KT엠모바일 外,"KT가 국토부 주관으로 우크라이나 키이우에서 열린 한국-우크라이나 재건 협력 포럼에 참석했다고 합니다. KT는 이 자리에서 국가 재건 시 필수 인프라 중 하나인 정부 전용 통신 인프라 구축과 효율적 에너지 운영을 위한 AMI 솔루션을 제안했다네요. 이 밖에 △네이버 방문한 두바이미래재단, 미래기술..."
2023.09.15.,"[Daily Pick이통] KT, 우크라에 유무선 통신 인프라 구축 제안 外 U+·SKT","뉴스저널리즘 김하늘 기자 = KT, 우크라에 유무선 통신 인프라 구축 제안 한국 국토교통부 주관으로 우크라이나 키이우에서 열린 '한국-우크라이나 재건 협력 포럼'에서 KT 문성욱 글로벌사업실장이 'ICT Partner for Ukraine'이라는 주제로 우크라이나 재건을 위한 제안 발표를 하고 있다. 사진=KT KT는 지난..."
2023.09.15.,"'김주원 쐐기 만루홈런' NC, 삼성 완파…2위 KT와 0.5G 차",NC 다이노스가 2위 KT 위즈에 0.5게임 차로 다가섰다. NC는 15일 창원 NC파크에서 열린 2023 신한은행 쏠 KBO리그 삼성 라이온즈와 경기에서 8-1로 이겼다. 3위 NC(65승2무53패)는 이날 경기가 없던 2위 KT(67승3무54패)와 격차를 0.5게임으로 좁혔다. 3연승이 무산된 9위 삼성은 시즌 70패(53승1무)째를 당했다. NC는...
2023.09.15.,방통위 들어서는 김영섭 KT 대표,김영섭 KT 대표가 15일 경기 과천시 정부과천청사에서 열린 방송통신위원장 간담회에 참석하기 위해 청사에 들어서고 있다.
2023.09.15.,[아이TV]'KCSF2023' 윤동식 KT CLOUD 대표이사 기조강연,"윤동식 KT CLOUD 대표이사(한국클라우드산업협회장)가 지난 14일 서울 영등포구 여의도동 전경련플라자 그랜드볼룸에서 열린 '대한민국 클라우드·SaaS 포럼 2023(KCSF2023)'에서 '디지털 대전환 가속화의 중심, kt cloud SaaS 추진 방향'을 주제로 기조강연을 하고 있다. 'KCSF2023'은 '디지털 경제..."
2023.09.15.,KT '밀리의서재' 수요예측 흥행... 공모가 최상단가 확정,"/ 연합 KT그룹에 편입된 국내 최대 독서 플랫폼 밀리의 서재는 기관투자자를 대상으로 실행한 수요예측 결과 공모가 희망 밴드 최상단인 2만3000원으로 공모가를 확정했다고 15일 공시했다. 공모금액은 약 345억원이며, 상장 이후 시가총액은 1866억 원 규모가 될 전망이다. 이번 수요예측에는 총 1915개의..."
2023.09.16.,"KT, 안전사고 및 시설물 피해 예방 위한 업무협약 체결","KT는 지난 13일 대한건설기계안전관리원, 한국가스안전공사, 한국전력공사, 한국도시가스협회, 한전 KPS, SK E&S, SKT, SK 브로드밴드, LG 유플러스와 함께... 도시가스운영본부장, KT 서영수 네트워크운용본부장, SKT 윤형식 고객CT담당, SK 브로드밴드 최원호 Infra 운용담당, LG유플러스 임성준..."
2023.09.16.,"'우천취소 나비효과' 18일 월요일 경기 편성, KT-한화 9연전 치러야 한다","KT 위즈와 한화 이글스의 경기가 비로 취소됐다. 월요일 경기가 편성되면서 두 팀 모두 9연전이라는 '죽음의 일정'으로 소화하게 됐다. KT와 한화는 16일 대전 한화생명이글스파크에서 2023 신한은행 SOL KBO리그 팀 간 12차전을 치를 예정이었다. 이날 선발투수로 KT 윌리엄 쿠에바스, 한화 리카르도 산체스가..."
2023.09.16.,"""비 때문에…머리 아프다, 부상 위험까지"" KT-한화, DH 포함 8일간 9경기 '살...","KT와 한화의 시즌 12차전은 오후 3시20분 일찌감치 우천 취소 결정이 났다. 전날 밤부터 내린 비가 이날도 하루종일 그치지 않았고, 3시를 넘어선 폭우로 돌변했다. 저녁까지 비 예보가 이어져 기다리는 것도 의미가 없었다. 이날 취소된 경기는 18일 오후 6시30분 월요일 경기로 편성됐다. 이에 따라 KT와..."
2023.09.16.,"KIA 운명의 8연전→두산→두산→LG→키움→한화→KT→KT→KT ‘5강 수성, 1차...","17~18일 광주 두산전, 19일 광주 LG전, 20일 광주 키움전, 21일 대전 한화전, 22~24일 광주 KT전이다. 안 중요한 경기가 없다. 이번 8연전이 5강 수성의 1차 고비라고 봐야 한다. KIA는 9연승 이후 2연패한 뒤 3연승과 3연패를 거듭하며 상승세가 한 풀 꺾였다. 9연승 기간 활화산 같던 타격 사이클이 지난 8경기..."
2023.09.16.,[알뜰폰 브랜드평판] 1위 KT엠모바일·2위 우체국·3위 SK세븐모바일,"KT엠모바일 로고 알뜰폰 브랜드평판 2023년 9월 빅데이터 분석결과 1위 KT엠모바일 알뜰폰, 2위 우체국 알뜰폰, 3위 SK세븐모바일 알뜰폰 순으로 분석됐다. 한국기업평판연구소는 국내 소비자에게 사랑받는 알뜰폰 브랜드에 대한 브랜드 빅데이터 평판분석을 했다. 2023년 8월 15일부터 2023년 9월..."
2023.09.16.,"[주요장면] NC, 삼성에 역전승 거두며 2위 KT 추격",프로야구 막바지 순위싸움이 치열한 가운데 3위 NC가 김주원의 만루 홈런을 앞세워 삼성을 이겼습니다. NC는 2위 KT를 반 경기차로 추격했습니다. 경기 주요 장면입니다. 영상편집:권혁락
2023.09.16.,"10년 전 KT 지명으로 이별한 5툴 외야수, 9년 만에 김현종으로 다시 채워 넣는...","사진 | LG 트윈스 KT가 1군 첫 시즌을 앞두고 있던 2014년 겨울. 당시 LG는 신생팀 특별지명 20인 명단을 작성하며 깊은 고민에 빠졌다. 현재와 미래를 두고 갈림길에 섰는데, 2년 연속 포스트시즌에 진출한 만큼 미래보다는 현재에 무게를 뒀다. 한편으로는 KT가 드래프트에서 두둑하게 유망주를 챙긴..."
2023.09.16.,이글스파크 '비가 얼마나 오길래 취소일까?' 이날 KT-한화전 18일 편성 [대전...,"16일 대전한화이글스파크에서 열릴 예정이던 KT와 한화의 경기는 우천으로 취소되었다. 대전 지방에는 30~80㎜의 비소식이 있고, 일요일 오후 그칠 것으로 예보되었다. 취소된 경기는 18일 월요일 열린다. 대전= /2023.09.16"
2023.09.16.,"비로 퓨처스리그 등판 무산된 NC 토종 좌완 에이스, 19일 익산 KT전 출격 [MK...",아쉽게 실전 등판이 미뤄진 구창모는 19일 익산야구장에서 열리는 KT위즈와의 퓨처스리그 경기에 등판할 예정이다. 16일 창원 삼성 라이온즈전을 앞두고 만난 강인권 NC 감독은 “구창모는 화요일(19일) 익산에 가서 최대 2이닝 30구 안으로 선발투구를 한다. 이후 경과를 지켜봐야 할 것 같다. 던지고 나서...
2023.09.16.,"대전교통공사, KT와 ‘스마트 공공교통 서비스 전략 수립 공동연구’ 업무협약...","대전교통공사는 주식회사 KT와 지난 15일 ‘빅데이터 기반 스마트 공공교통서비스 전략 수립 공동연구’ 업무협약을 체결하고, 착수보고회를 개최했다고 16일 밝혔다. 협약에 따라 양 기관은 공동연구팀을 구성해 현재의 교통 서비스 수준을 진단해 맞춤형 솔루션을 도출하고 교통수단 간 환승체계 및 편의성..."
2023.09.17.,"""KT 멤버십 할인으로 추석 준비하세요""…제휴 혜택 강화",KT가 다가오는 추석을 맞아 자사 멤버십 고객들을 위한 생활 밀착형 제휴 혜택들을 강화했다고 17일 밝혔다. KT는 매달 새로운 제휴 혜택을 선보이는 ‘달.달.혜택’과 멤버십 커머스 ‘마들랜’에 추석 선물 장보기와 영화 예매권 할인 등 가족들과 함께 나눌 수 있는 다양한 혜택과 상품들을 추가했다. KT...
2023.09.17.,"KT대구경북, '양자암호기술 실용화' 산·학·관 워크숍","KT대구경북광역본부는 '양자암호기술 실용화'를 위한 산·학·관 협력 워크숍을 개최했다고 17일 밝혔다. 양자암호기술 관련 동향 및 국내 실용화 방안... KT는 '대내외 양자암호기술 상용화 동향'을 주제로, NIA는 '국내 양자암호기술 도입 지원 방향'을 주제로 발표에 나섰다. 국방부는 '국방 양자보안 기술..."
2023.09.17.,"1·2위 LG·kt, 더블헤더 싹쓸이…두산 4위 점프·SSG 6위 추락(종합)","이로써 4연승을 달린 LG는 2위 kt wiz와 승차를 6경기로 유지하며 고공비행을 이어갔다. 1차전은 끌려가던 LG가 6회말 비로 경기가 70분간 중단됐다... 대전에서는 kt wiz가 더블헤더 1, 2차전을 모두 승리하며 2위를 지켰다. kt는 1차전에서 윌리엄 쿠에바스의 호투 속에 한화를 7-0으로 꺾었다. 1회초 2루타를..."
2023.09.17.,"KT, 동대문구와 AI 의료 도시 구축 나서","KT(030200)가 서울 동대문구, 삼육서울병원, 휴마니타스와 '인공지능(AI) 의료 선도 도시 모델 구축 사업'을 위한 업무협약을 체결했다고 17일 밝혔다. 이는... KT는 혁신밸리에 AI·통신 등 융복합 정보통신기술(ICT) 인프라를 구축한다. 의료 빅데이터 기업인 휴마니타스는 의료 연구 개발용 시스템과 데이터를..."
2023.09.17.,"KT-한화 DH 2차전, 비 와서 204분 중단…경기 시간보다 길었다",17일 대전 한화생명이글스파크에서 열린 한화 이글스와 케이티(KT) 위즈의 더블헤더 2차전. 3-1로 케이티가 앞선 5회말 무사 1루 한화 공격 때 갑자기... 당시에는 8회초 강우 콜드(KT 5-3 승리)가 선언됐다. 1987년 8월15일 삼성-빙그레 경기 또한 두 차례 116분간 경기가 중단됐다가 재개됐으며 빙그레가 2...
2023.09.17.,"'KBO 신기록 초유의 3시간 24분 중단 사태, 왜?...' 역대급 대혈전, 끝내 KT가...","KT 위즈가 한화 이글스와 더블 헤더 1,2차전을 모두 승리하며 2위 자리를 더욱 견고하게 다졌다. 이날 비로 인해 KBO 리그 역대 최장 시간 경기가... KT 위즈는 17일 대전 한화생명 이글스파크에서 펼쳐진 한화 이글스와 2023 신한은행 SOL KBO 리그 원정 경기 더블헤더 2차전에서 3-1로 승리했다. 앞서 같은 날 오후..."
2023.09.17.,[포토] 204분 중단후 속개되는 KT-한화전,"17일 대전한화이글스파크에서 열린 KT와 한화의 DH2차전, 5회말 기습폭우에 경기가 중단된 후 204분이 지난 21시 57분 경기가 속개되고 있다. 대전= /2023.09.17"
