날짜,제목,내용
2023.09.26.,"[26일 투자주체 매매동향] 외국인투자자, 에코프로 655억 집중매수...순매수 ...","8위 한미반도체 -32억원(-6만주), 9위 현대위아 -32억원(-5만주), 10위 농심 -31억원(-1만주), 11위 한국항공우주 -30억원(-6만주), 12위 두산 -30억원(-3만주), 13위 LS -29억원(-3만주), 14위 KT -26억원(-8만주), 15위 HMM -24억원(-14만주), 16위 SK디앤디 -22억원(-8만주), 17위 솔루엠 -21억원(-7만주)..."
2023.09.27.,"한미반도체, 전날 이어 3% 상승…5만2000원선 회복",한미반도체가 상승세다. 한미반도체는 27일 코스피 시장에서 오후 2시11분 현재 전 거래일보다 3.17%(1600원) 상승한 5만2000원에 거래되고 있다. 이 회사는 25일 보합 마감한 뒤 26일 1.2%의 상승폭을 기록했다.
2023.09.27.,"[주식 초고수는 지금] 카나리아바이오, ‘오레고보맙’ 임상 결과 기대…순매...","SK하이닉스(000660), 에스코넥(096630), 한미반도체(042700), 한올바이오파마(009420) 등이 뒤를 이었다. 전일 순매도 1위는 신성델타테크(065350)였고 디알텍(214680), 글로벌텍스프리(204620), 이노시뮬레이션(274400) 순으로 매도가 많았다. 미래에셋증권은 자사 고객 중에서 지난 1개월간 수익률 상위 1..."
2023.09.27.,"결국 상저하저… 상장사 실적, 4분기는 더 암울","OCI홀딩스, 한미반도체, 롯데정밀화학, 롯데에너지머티리얼즈, 금호석유 영업이익 감소 폭은 50%대로 예상됐다. 개별 기업 실적 전망에서 보듯, 반도체와 해상운수 업종이 특히 극심한 불황을 겪고 있다. 올해 3분기 반도체 업종 영업이익은 지난해 3분기 대비 92%, 해상운수 업종 영업이익은 같은 기간 87..."
2023.09.27.,"[27일 투자주체별 매매동향] 외국인투자자, 유가증권시장에서 전·차 순매수","16위 한미반도체 -37억원(-8만주), 17위 삼양식품 -36억원(-2만주), 18위 삼성엔지니어링 -36억원(-12만주), 19위 금호석유 -34억원(-3만주), 20위 CJ제일제당 -33억원(-1만주) [기관] 유가증권시장 순매수 상위종목 1위 삼성SDI 102억원(2만주), 2위 한미반도체 94억원(18만주), 3위 이수페타시스..."
2023.09.27.,美 반도체 소·부·장 '폭락' 국내 테마주에 외·기 쌍끌이 '매수' HB테크놀러...,"인텍플러스, 한미반도체, HPSP, 테스, 유진테크 주가가 하락중인 것으로 나타났다. 시스템반도체 관련주는 총 50개 종목으로 업종 평균 0.01% 상승중이다. 이미지스, 칩스앤미디어, 디아이, 리노공업, 라닉스, 아진엑스텍, 오픈엣지테크놀로지, 케이알엠, 에이디칩스, 자람테크놀로지, 네패스아크..."
2023.09.27.,"[종합] 코스피, 0.09% 오른 2465.07…개인 매수에 강보합","코스피 시가총액 상위 종목에서는 현대오토에버(4.66%), 한미반도체(4.56%), 한진칼(4.31%), 한온시스템(3.63%), 팬오션(3.01%) 등이 상승했다. HD한국조선해양(-3.06%), 삼성화재(-2.43%), 포스코퓨처엠(-2.31%), 메리츠금융지주(-2.13%), 삼성SDI(-1.92%)등은 내렸다. 같은 시각 코스닥지수는 직전..."
2023.09.27.,[유동원의 투자전략] 추석 보너스 넣어볼까…눈여겨볼 종목은?,"조정 시 투자 확대 추천 - 엔비디아, 인텔, AMD, 퀄컴, 테슬라 유망 ◇ 추석 이후 국내 증시…눈여겨볼 유망 종목은? - SK하이닉스, 한미반도체, LG에너지솔루션, 삼성전자 - 한화, 현대에너지솔루션, LG, 한화솔루션 주목 - 자동차주 유망...현대차, 기아도 관심 (자세한 내용은 동영상을 시청하시기 바랍니다.)"
2023.09.27.,[부자의 선택] ‘2차전지주’ 수익률 상위권 싹쓸이,"이 기간 동안 포스코홀딩스의 수익률은 12.83%로 상위 종목 횟수가 13회에 이른다. 2·3위 종목은 한미반도체(12.09%), SK하이닉스(11.01%) 순으로 나타났다. 수익률 기여도 기간을 짧게 하면 에코프로의 수익률은 7.08%, 포스코퓨처엠은 4.96%로 낮아졌다. | 자료 미래에셋증권 제공"
2023.09.27.,"코스피, 2,460대 강보합 마감…외인 삼성전자·현대차·기아 등 순매수","◆ 기관 매수/매도 종목 기관 순매수 상위 종목은 에코프로비엠(148억원), 삼성SDI(102억원), 에코프로(96억원), 한미반도체(94억원), 이수페타시스(82억원), 포스코DX(79억원), HD현대(67억원), 호텔신라(62억원), 금호석유(53억원), 현대오토에버(52억원), 알테오젠(52억원), ISC(51억원), S-Oil(51억원), LS..."
2023.09.27.,"연휴 앞두고 코스피 '꿈틀'...에코프로, 포스코DX 반전 계기 잡았나",기관의 순매수 순위는 삼성SDI 한미반도체 이수페타시스 HD현대 호텔신라 금호석유 현대오토에버 S-0IL LS LG화학 현대산업 삼양식품 SK스퀘어 LIG넥스원 CJ제일제당 삼성엔지니어링 한화오션 유한양행 농심 순이다. 외국인의 코스닥 순매수(금액) 순위는 알테오젠 유진로봇 에스피지 에코프로...
2023.09.28.,"코스피, 기관 순매수도 상위 10종목(27일)...삼성SDI-한미반도체-이수페타시스","▲27일 코스피 시장에서 기관은 삼성SDI, 한미반도체, 이수페타시스를 집중 매수했다. 반면, 삼성전자, 현대차, 포스코인터내셔널을 집중 매도했다. © 연합뉴스. 27일 코스피 시장에서 기관은 삼성SDI, 한미반도체, 이수페타시스를 집중 매수했다. 반면, 삼성전자, 현대차, 포스코인터내셔널을 집중 매도했다."
2023.09.28.,시스템반도체 테마주에 기관 연일 폭풍 '매수' 한미반도체 주가 연일 ''상승',"▲기관에서 반도체장비, 시스템반도체, LED장비, 태양광에너지, 전자파 관련주로 알려진 한미반도체 종목에 연일 매수했다. 반도체장비, 시스템반도체, LED장비, 태양광에너지 관련주로 알려진 한미반도체 종목에 기관에서 연일 매수중인 것으로 나타났다. 27일 한국거래소에 따르면 한미반도체는 전..."
2023.09.28.,성우전자 주가 다시 일어서나...외국인과 기관 매매보니 힘빠지네,기타부문에서는 시스템 소프트웨어 개발 및 부동산 임대수익 등의 매출이 발생하고 있다. 전자파 관련주인 한미반도체 아모텍 상신전자 동일기연 프로텍 다산솔루에타 제너셈 잉크테크 아이씨에이치 등에도 투자자들의 매수세가 지속되고 있다.
2023.09.29.,"""역시 실적때문"" 마이크론 주가 와르르...삼성전자ㆍDB하이텍 등 반도체주 악...",아진엑스텍 에이디칩스 시그네틱스 아이텍 앤씨앤 지니틱스 어보브반도체 네패스 다믈멀티미디어 아나패스 오디텍 디아이 DB하이텍 테스나 네패스아크 실리콘웍스 알파홀딩스 라닉스 SFA반도체 SK하이닉스 삼성전자 테크윙 아이에이 하나마이크론 아이앤씨 텔레칩스 코아시아 리노공업 한미반도체 등이...
2023.09.30.,에스와이 주가 룰루랄라~...모듈러주택 장점 시장서 주목,"전 거래일 태양광 에너지 관련주인 테스, 에스에너지, 지앤비에스 에코, 삼성물산, 신성이엔지, 매커스, 알에스오토메이션, 에스와이, 금양그린파워, 이건홀딩스, 혜인, 대명에너지, 엘오티베큠, 광명전기, DGP, 한미반도체, KC코트렐, 레이크머티리얼즈, OCI, 도화엔지니어링, 수산인더스트리, 한화솔루션..."
2023.09.30.,에스티아이 주가 급반전 가능성...커지는 반도체 검사장비 시장,"인텍플러스, 한미반도체, HPSP, 테스, 유진테크 등도 크게 출렁이고 있다. 반도체의 미세화, 복잡화로 인해 검사의 중요성이 더욱 커짐에 따라, 반도체 검사장비의 수요는 계속해서 증가할 것으로 예상 된다. 글로벌 반도체 검사장비 시장 규모는지난 2020년 약 73억 달러에서 2027년 약 121억 달러로 연평균 4.58%의..."
2023.10.01.,"한미반도체, 시가총액 5조원 돌파...한주간 5.82% 상승 '룰루랄라'",한미반도체 종목이 지난 한주간 상승세를 기록하면서 투자자들의 관심이 집중됐다. 1일 한국거래소에 따르면 한미반도체 주가는 지난달 27일 5만2700원에 마감했다. 이에 따라 일주일 전인 9월 22일 주가 4만9800원과 비교해 보면 한주간 5.82% 상승했다. 시가총액도 주간 기준 2823억원...
2023.10.01.,반도체 테마 상승에도 외국인·기관 쌍끌이 매도 '종목' HB테크놀러지 주가는...,"예스티, 에스티아이, 케이엔솔, 알에스오토메이션, 티에프이, 에이팩트, 로보스타, 자비스, 리노공업, 한미반도체, 레이저쎌, 피에스케이홀딩스, 네온테크, 에이피티씨, 러셀, 네오셈, 엔투텍, 프로텍, 코세스, 에스엔유, 티에스이, 서진시스템, 이오테크닉스, 성우테크론, 엘오티베큠, 팸텍, 펨트론..."
2023.10.02.,3년 뒤 등장할 'HBM4' 세 가지 포인트 체크하기 [강해령의 하이엔드 테크],"현재 양산 중인 SK하이닉스 HBM3의 경우 마치 '초벌구이' 콘셉트처럼 칩과 칩을 쌓아올려서 압착해 연결하는 열압착(TC) 본더 장비를 한미반도체(042700), ASMPT 등이 공급합니다. 리플로우 장비는 국내 에스티아이(039440), MUF 공정을 위한 액체 소재는 나믹스가 생산하는 것으로 알려져있죠. HBM에서..."
2023.10.02.,예스티 주가 방긋...과대낙폭 따른 저가매수 유입,"LED장비 관련주인 한미반도체 레이저쎌 네온테크 프로텍 티에스이 이오테크닉스 탑엔지니어링 미래컴퍼니 코디 등은 동반상승 하고 있다. 티씨케이 알아이에스 기가레인 주성엔지니어링은 보합 내지 하락했다.. 예스티는 반도체 및 디스플레이 장비, 반도체 부품을 제조하고 있다. 반도체용 열처리 장비를..."
2023.10.02.,메타버스 테마주에 기관 7거래일 대량 '매도' 칩스앤미디어 주가 '下',"넥스트칩, 아이텍, 코아시아, 리노공업, 한미반도체, 시그네틱스, 에이엘티, 라닉스, 자람테크놀로지, 큐알티, 가온칩스, 에이디테크놀로지, 파두, 미래반도체, 에이디칩스, 아진엑스텍, 오픈엣지테크놀로지, 지니틱스, 고영, 매커스, LX세미콘, 윈팩, 네패스아크, 어보브반도체, 시지트로닉스, DB하이텍..."
2023.10.03.,한미반도체 공매도 '900건 이상 증가' 거래량 1033건... 주가 '덩실덩실',27일 주식시장에서 한미반도체 공매도가 하룻만에 900건 이상 증가한 가운데 거래대금 역시 큰 폭으로 증가했다. 한미반도체 공매도가 하룻만에 900건 이상 증가한 가운데 거래대금 역시 큰 폭으로 증가했다. 27일 한국거래소에 따르면 한미반도체 공매도는 1033건으로 나타났다. 이날...
2023.10.04.,"한미반도체, HBM용 본딩장비 SK하이닉스와 '600억원' 추가 공급 계약",한미반도체가 인공지능 반도체용 차세대 HBM(고대역폭메모리) 필수 공정 장비인 3세대 하이퍼 모델 '듀얼 TC 본더 그리핀'에 대해 SK 하이닉스로부터 창사 최대 규모인 약 600억원 규모의 수주를 공시했다고 4일 밝혔다. 이번 수주로 한미반도체는 지난 9월 1일 SK 하이닉스로부터 받은 HBM용 TC...
2023.10.04.,"한미반도체, 596억 규모 SK하이닉스 HBM 장비 수주",= 한미반도체는 SK하이닉스와 596억1780만원 규모의 고대역폭메모리(HBM) 제조용 장비 수주 계약을 체결했다고 4일 공시했다. 이는 최근 매출액의 18.20% 규모로 계약기간은 지난달 27일부터 내년 4월21일까지다．
2023.10.04.,"한미반도체, SK하이닉스서 596억 규모 HBM장비 수주 [주목 e공시]",한미반도체는 SK하이닉스로부터 HBM 제조용 'DUAL TC Bonder 1.0 Griffin' 장비를 수주했다고 4일 공시했다. 계약금액은 596억원으로 작년 매출액의 18.2%에 해당하는 규모다. 계약기간은 내년 4월 21일까지다.
2023.10.04.,[주식 초고수는 지금] HBM 열풍 지속된다…신규 수주에 매수 몰리는 한미반도...,"미래에셋증권(006800)에서 거래하는 고수익 투자자들이 4일 오전 가장 많이 순매수한 종목은 한미반도체(042700)로 나타났다. 칩스앤미디어(094360), 삼성전자(005930), 한올바이오파마(009420) 등도 상위권에 이름을 올렸다. 이날 미래에셋엠클럽에 따르면 미래에셋증권 주식 거래 고객 중 최근 1개월 간..."
2023.10.04.,[김진만의 마감전략.ZIP] SK하이닉스와 계약… 차세대 HBM 1인자 '한미반도체...,"보류 vs 단기 vs 중장기 → 중장기 - 성수기 성장성에 대한 의심 제로 - 특정 창구에서 강한 차익실현 매물 출회 - 바닥권 매수 타이밍 포착 중요 ▶▶ 김진만의 공략주 < 한미반도체(042700) > - 596억 규모 SK하이닉스 HBM 장비 수주 - HBM관련 추가 수주공시, 소수 관련주 상승중 - 이수페타시스와..."
2023.10.04.,"한미반도체, 3거래일 연속 상승…5만4000원선 재돌파",한미반도체가 상승세다. 한미반도체는 4일 코스피 시장에서 오전 11시38분 현재 전 거래일보다 3.23%(1700원) 상승한 5만4400원에 거래되고 있다. 이 회사는 26일부터 이날까지 3거래일 연속 상승세다.
2023.10.04.,"美 반도체 테마 '상승' 국내 테마주 외국인 거래 '희비' 한미반도체, 신성이엔...","▲미국시장에서 엔비디아, AMD 등이 상승했고, 외국인은 국내 반도체 관련주 한미반도체, 신성이엔지 종목에 각각 다르게 거래했다. 미국뉴욕증시에서 엔비디아, AMD, TSMC 등 주가가 오르며 반도체주가 상승세를 보였고, 외국인은 국내 테마주 한미반도체 종목에 매도 전환, 신성이엔지 종목에 연일..."
2023.10.04.,삼성·SK 이어 마이크론도 'HBM' 참전…'최대 고객' 엔비디아 잡아라,실제로 SK하이닉스에 TSV 공정을 위한 장비를 공급하는 한미반도체는 4일 창사 최대 규모인 약 600억원 규모 장비를 SK하이닉스에 공급한다고 공시했다. 지난달에 이어 한미반도체가 SK하이닉스의 TSV 공정 장비 공급을 통해 올린 수주는 1000억원이 넘는다. 한미반도체가 SK하이닉스에 전달하는 장비는 HBM을...
2023.10.04.,"[4일 투자주체 매매동향] 외국인·기관, 연휴 마치고 쌍끌이 매도","19위 한미반도체 27억원(5만주), 20위 신세계 27억원(1만주) [외국인] 유가증권시장 순매도 상위종목(4일) 1위 삼성전자 -1239억원(-185만주), 2위 SK이노베이션 -364억원(-25만주), 3위 유한양행 -265억원(-33만주), 4위 삼성SDI -245억원(-5만주), 5위 한화오션 -244억원(-83만주), 6위..."
2023.10.05.,"한미반도체, 수주 확대·신규 고객사 확보 기대감 ↑ -상상인","상상인증권은 한미반도체에 대해 목표주가를 6만6000원, 투자의견을 '매수'로 신규 제시했다. 5일 정민규 상상인증권 연구원은 ""한미반도체는 고대역폭메모리(HBM)용 열압착(TC) 본더 장비 수주 확대 및 신규 고객사 확보가 예상된다""며 ""어드밴스드 패키징(AVP) 시장 확대에 맞춘 신규 후공정 장비군..."
2023.10.05.,"한미반도체, TC 본더 연이은 계약...내년 매출성장 기대-하나","한미반도체 분기 및 연간 실적 전망. 자료=하나증권 하나증권은 한미반도체에 대해 선제적으로 확보한 생산능력과 꾸준한 열압착결합장비(TC본더) 개발로 신규고객사 확보 시 빠른 매출 성장이 기대된다고 평가했다. 이에 따라 투자의견은 '매수', 목표주가는 7만1000원을 제시했다. 변운지 하나증권..."
2023.10.05.,"한미반도체, 4거래일 연속 상승…5만4000원선 유지",한미반도체가 상승세다. 한미반도체는 5일 코스피 시장에서 오전 11시36분 현재 전 거래일보다 0.55%(300원) 상승한 5만4500원에 거래되고 있다. 이 회사는 26일부터 이날까지 4거래일 연속 상승세다.
2023.10.05.,"[쌍끌이 일타강사] ""다시, HBM"", SK하이닉스 생산 확대 수혜 관점 '한미반도체...","66%(최고가 기준) ▶김흥태 일타강사's PICK 한미반도체(042700) - HBM 제조용 장비 공급계약 체결 - SK하이닉스 HBM 생산 확대에 따른 수혜 - 매수가 현재가 / 목표가 61,000원 / 손절가 49,000원※ 이 방송은 매일 12시 ~ 13시 20분에 LIVE로 시청하실 수 있습니다. 방송 종료 후에는 유튜브..."
2023.10.05.,"美엔비디아 등 반도체주↑국내 테마주에 금투 연일 '매수' 하나마이크론, 한미...","▲미국시장에서 반도체 관련주가 강세를 보였고, 국내 반도체 테마주 하나마이크론, 한미반도체 종목에 금투가 연일 매수한 것으로 나타났다. 미국뉴욕증시가 반등에 성공했고, 하락세를 유지하던 반도체 관련주가 반등, 국내 반도체 관련주로 알려진 하나마이크론 종목에 금투가 17일 연속 매수..."
2023.10.05.,"코스피, 기관 순매수도 상위 10종목(4일)...삼성바이오로직스-이수페타시스-한...","▲4일 코스피 시장에서 기관은 삼성바이오로직스, 이수페타시스, 한미반도체를 집중 매수했다. 반면, 삼성전자-POSCO홀딩스, NAVER을 집중 매도했다. © 연합뉴스. 4일 코스피 시장에서 기관은 삼성바이오로직스, 이수페타시스, 한미반도체를 집중 매수했다. 반면, 삼성전자-POSCO홀딩스, NAVER을 집중..."
2023.10.05.,"시스템반도체 관련주, '웃음꽃' 이미지스·칩스앤미디어·SK하이닉스·파두·...","4일 주식시장에서 이미지스, 칩스앤미디어, SK하이닉스, 파두, 한미반도체, 고영은 상승했다. 이미지스와 칩스앤미디어는 전 거래일 대비 각각 195원, 1300원 오른 3905원과 3만8050원에 거래를 마쳤다. 이미지스와 칩스앤미디어의 주가 상승률은 각각 5.26%, 3.54% 다. SK하이닉스와 파두는 전 거래일..."
2023.10.05.,"""반도체, 내년 수요 회복으로 가격 반등…'비중확대'""","최선호주로는 삼성전자(005930), SK하이닉스(000660), 한미반도체(042700), 펨트론(168360), 엑시콘(092870)을 제시했다. 5일 정민규 상상인증권 연구원은 “반도체 산업에 대해 비중확대를 제시하는 이유는 △전반적인 수요 회복과 함께 메모리 반도체 가격 반등과 재고 수준 건전화 지속이 예상되고 △반도체..."
2023.10.05.,[반도체소부장 2023년 상반기 경영실적] ② 원익IPS 티에스이 적자전환…대부...,상반기 매출이 반토막 났던 테스와 한미반도체 역시 영업이익이 4분의 1이하로 떨어졌다. 반면 후공정 기업인 두산테스나와 엘오티베큠은 매출 증가 영향으로 영업이익이 늘었다. 엘오티베큠은 이익이 2배이상 늘어나며 업계 4위의 이익 규모를 보였다. 에스에프에이의 경우 매출 감소는 소폭이었으나...
2023.10.05.,"[주식 초고수는 지금] 유한양행, 글로벌 신약 개발 코 앞…매수 1위","직전 거래일인 지난달 4일 순매수 1위는 한미반도체(042700)였다. 삼성전자, 한올바이오파마(009420), 태웅(044490) 등이 뒤를 이었다. 전 거래일 순매도 1위는 KT(030200)로, SK이노베이션(096770), 디아이씨(092200), 일진전기(103590) 순으로 매도가 많았다. 미래에셋증권은 자사 고객 중에서 지난 1개월간 수익률..."
2023.10.06.,[오후의 쟁점] 업황 바닥 신호? '반도체' / 3Q 실적으로 반등? '엔터',"출연> 김도형 MTN W 어드바이저 염정 하이투자증권 스마트PB센터 차장 ▶쟁점#1 : 반도체 ""드디어 보이는 진바닥… 반도체 한파 끝?"" 반도체주 탑픽 : 인텍플러스 - 매수가 현재가 / 목표가 45,000원 / 손절가 26,000원 * 한미반도체(042700) +113.85% 목표가 달성 (최고가 기준) * 한미반도체(042700)..."
2023.10.06.,"코스피, 반발 매수세에 강보합 마감…외인 에코프로·포스코DX·기아 등 순매...","(50억원), 한미반도체(42억원), 하이브(42억원) 등이다.또한 외인 순매도 상위 종목은 삼성전자(2,824억원), SK하이닉스(426억원), SK이노베이션(268억원), 삼성SDI(264억원), LG에너지솔루션(259억원), LG화학(187억원), LG디스플레이(187억원), 네이버(143억원), 삼성전자우(118억원), JYP엔터(112억원)..."
2023.10.06.,"[6일 투자주체별 매매동향] 외국인투자자, 삼성전자 2800억 순매도","15위 한미반도체 42억원(8만주), 16위 하이브 42억원(2만주), 17위 호텔신라 38억원(5만주), 18위 기업은행 36억원(32만주), 19위 포스코인터내셔널 34억원(5만주), 20위 한미약품 33억원(1만주) [외국인] 유가증권시장 순매도 상위종목 1위 삼성전자 -2824억원(-426만주), 2위 SK하이닉스..."
2023.10.06.,전자·콘텐츠 던진 국민연금…3분기 어떤 주식 담았나 보니,"PI첨단소재(-1.07%포인트), 한미반도체(-10.9%포인트), 하나마이크론(-1.02%포인트), 해성디에스(-0.02%포인트) 등도 비중을 축소했다. LG전자·LG이노텍은 가전과 스마트폰 수요 회복이 더딜 것이란 전망이 많아지면서 비중을 줄인 것으로 보인다. 반면 AI 반도체 수혜로 주가가 단기간 상승했던 한미반도체..."
2023.10.06.,[주식 초고수는 지금] ‘대주주 증권업 진출’ 알서포트 순매수 1위,"이어 한미반도체, 딥노이드, KTcs, 칩스앤미디어 순으로 매도가 많았다. 미래에셋증권은 자사 고객 중에서 지난 1개월간 수익률 상위 1% 투자자들의 매매 종목을 집계해 실시간·전일·최근 5일 기준으로 모바일트레이딩시스템(MTS)상에서 공개하고 있다. 이 통계 데이터는 미래에셋증권의 의견과 무관한..."
2023.10.06.,[스타워즈] 증시 불안에 참가자들도 '우울한 성적표'…신한 황재수 4주째 1위,"종근당(2.87%)과 텔레칩스(0.84%), 한미반도체(0.85%)로 수익을 보고 있다. 다만 디어유(-6.16%)와 에이프릴바이오(-2.33%), LIG넥스원(-0.86%)로는 평균 매입가 대비 손실을 기록 중이다. 3위는 한국투자증권 M.G.PB(마구PB) 팀으로 누적손실률 8.06%를 기록했다. 2위와의 격차가 0.09%포인트에 불과하다. 현재..."
2023.10.06.,"[반도체소부장 2023년 상반기 경영실적] ③ 반도체 소부장, 불황에 시설투자 ...",한미반도체는 유형자산 증가 없이 10위 자리를 유지했다. 이오테크닉스는 전년동기 대비 14.7% 유형자산이 감소해 전년 9위에서 11위로 순위가 하락했다. 이 회사는 반도체소부장 기업 가운데 유형자산이 가장 큰 폭으로 줄어들었다. 엘오티베큠은 상반기 45.8%의 높은 매출성장세를 바탕으로 5.7...
2023.10.06.,카메라 모듈/부품 관련주에 외국인·기관 같이 '팔았다' 동운아나텍 주가 '반...,"업종 하락에 두산테스나, 아이에이, SFA반도체, 에이디칩스, 아이텍, 고영, 앤씨앤, LB루셈, 아나패스, 삼성전자, 디아이, 매커스, 오디텍, 시지트로닉스, 한미반도체, 리노공업, 아이앤씨, 코아시아, 지니틱스, 오픈엣지테크놀로지, 넥스트칩, 시그네틱스, 아진엑스텍, 에이엘티, 파두, 칩스앤미디어, 케이알엠..."
2023.10.07.,기관(금투) 10거래일 연속 대량 매수한 '반도체 관련주' 한미반도체 주가 '보...,"▲기관에 해당하는 금융투자사에서 시스템반도체, 반도체장비 관련주로 알려진 한미반도체 종목에 연일 매수했다. 반도체장비, 시스템반도체 관련주로 알려진 한미반도체 종목에 기관에 해당하는 금투가 10거래일 연속 매수중인 것으로 나타났다. 6일 한국거래소에 따르면 한미반도체 종목은 전 거래일..."
2023.10.07.,드디어 반등한 5G·통신장비주 '외·기 주식 쓸어 담았다' 기가레인 주가 '반...,"탑엔지니어링, 레이저쎌, 예스티, 기가레인, 네온테크, 미래컴퍼니, 이오테크닉스, 주성엔지니어링, 프로텍, 티에스이, 티씨케이 주가가 상승, 한미반도체 주가가 보합, 코디 주가는 하락, 엘아이에스 종목은 거래가 없었다. △스마트폰 관련주 강세 기가레인이 속한 스마트폰 관련주는 총 80개 종목으로 업종..."
2023.10.07.,[여의도 클라쓰] '인벤티지랩 vs 가온그룹' 클라쓰가 다른 오늘의 종목은?,"▶▶▶ 클라쓰가 다른 인사이트▶ 최원범 어드바이저오늘의 인사이트 - 비범한 치료제비만 치료제 : 올릭스, 대화제약, 나이벡 ▶ 이달해 어드바이저오늘의 인사이트 - 반도는 달달해HBM : 한미반도체, 에스티아이, 피에스케이홀딩스, 이오테크닉스 ▶▶▶ 차원이 다른 수익 클라쓰▶ 최원범..."
2023.10.07.,반도체 경기 본격 회복은 언제?... 씨앤지하이테크 주가 '훨훨',"삼성전자, SK하이닉스, 한미반도체, SK스퀘어, 신성이엔지, 주성엔지니어링, DB하이텍, 동진쎄미켐, ISC, 원익IPS, 이오테크닉스, 하나마이크론, 리노공업, 유진테크, 미래산업, 미코, 솔브레인, 해성디에스, 에스앤에스텍, SFA반도체, 네패스, 텔레칩스, 메카로, 원익QnC, 테스, 제주반도체, 코미코, 엠케이전자..."
2023.10.08.,"""K반도체의 위엄?"" 업황 회복 기대감… ETF에 투심 몰린다","한미반도체는 0.75% DB하이텍은 1.94% 상승했다. 전문가들도 반도체주에 대해 긍정적인 투자 전망을 내놨다. 정민규 상상인증권 연구원은 ""전반적인 수요 회복과 함께 메모리반도체 가격 반등과 재고 수준 건전화 지속이 예상된다""며 ""반도체 산업에 대해 투자 비중 확대를 제시한다""고 말했다...."
2023.10.08.,"반도체 테마주, 개인 팔자 외국인·기관 동반 '매수' 신성이엔지 주가 '반등'","삼성물산, 한미반도체, 에스에프에이 주가가 보합 마감했다. 반면, 업종 상승에도 원익IPS, LG전자, 한화, 레이크머티리얼즈, 한화솔루션, 에스폴리텍, HD한국조선해양, 파루, LS ELECTRIC 주가는 하락해 거래를 마쳤다. △반도체 장비 관련주 상승세 신성이엔지 종목이 속한 종목이 속한 반도체 장비 관련주는..."
2023.10.08.,윌링스 주가 폭등랠리... 눈길 끄는 이슈는?,"전 거래일 태양광 에너지 관련주인 테스, 에스에너지, 지앤비에스 에코, 삼성물산, 신성이엔지, 매커스, 알에스오토메이션, 에스와이, 금양그린파워, 이건홀딩스, 혜인, 대명에너지, 엘오티베큠, 광명전기, DGP, 한미반도체, KC코트렐, 레이크머티리얼즈, OCI, 도화엔지니어링, 수산인더스트리, 한화솔루션..."
2023.10.09.,"네패스아크 주가 '휘파람'...""실적 이미 바닥을 지났다""","삼성전자, SK하이닉스, 한미반도체, SK스퀘어, 신성이엔지, 주성엔지니어링, DB하이텍, 동진쎄미켐, ISC, 원익IPS, 이오테크닉스, 하나마이크론, 리노공업, 유진테크, 미래산업, 미코, 솔브레인, 해성디에스, 에스앤에스텍, SFA반도체, 네패스, 텔레칩스, 메카로, 원익QnC, 테스, 제주반도체, 코미코, 엠케이전자..."
2023.10.09.,큐알티 주가 스마일...시스템반도체 지속 성장 요인 주목,시스템반도체 관련주인 매커스 한미반도체 디아이 아나패스 자람테크놀로지 큐알티 파두 하나마이크론 에스앤에스텍 미래반도체 SK하이닉스 SFA반도체 네패스아트 케이알엠 아이텍 오픈엣지테크놀로지 지니틱스 LB세미콘 시그네틱스 고영 에이디테크놀로지 네패스 리노공업 어보브반도체 넥스트칩 등도...
2023.10.10.,[반도체 상장기업 브랜드평판] 1위 삼성전자 2위 SK하이닉스 3위 한미반도체 ...,"삼성전자(출처=삼성전자 로고) 반도체 상장기업 브랜드평판 2023년 10월 빅데이터 분석결과, 1위 삼성전자 2위 SK하이닉스 3위 한미반도체 순으로 분석됐다. ​ 한국기업평판연구소는 국내 반도체 상장기업에 대한 브랜드 빅데이터 평판분석을 실시했다. 2023년 9월 10일일부터 2023년 10월..."
2023.10.10.,미증시 반도체 '약세' 국내 테마주 '외국인·기관 줄다리기' 한미반도체 주가...,"▲미국시장에서 반도체 제조, 소재, 부품 관련주가 약세를 보였고 국내 한미반도체 종목에 외국인과 기관이 반대매매 했다. 미국뉴욕증시에서 반도체 제조사, 반도체 소재, 반도체 부품 관련주가 약세를 보인 가운데, 국내 반도체 테마주 한미반도체 종목에 외국인과 기관이 반대매매한 것으로..."
2023.10.10.,공급과잉 해소… 인천 반도체 수출 회복세,"산업통상자원부가 지난 1일 발표한 '9월 수출입 동향' 자료를 보면, 전 세계 메모리 반도체의 공급 초과율이 올해 3분기 들어 마이너스(-)로 돌아서면서 수요가 공급을 다시 앞지르는 것으로 나타났다.'8월 수출액' 전월比 감소율 둔화한미반도체·제너셈 등 업황 개선반도체 업황이 개선되면서 인천지역..."
2023.10.10.,[반도체소부장 2023년 상반기 경영실적] ④ 원익IPS R&D 2배 늘려…유진테크 ...,"중하위권 기업 중 업계 평균인 8.4% 이상 비중을 보인 기업으로 와이아이케이 9.0%, 테크윙 13.8%, 한미반도체 11.7%가 있으며 나머지 기업들은 평균 미만의 미흡한 수치에 머물렀다. 에스에프에이는 매출액 및 영업이익 분야에서 1위에 올랐으나 전년동기 대비 연구개발비는 12.9% 줄여 전년 5위에서..."
