날짜,제목,내용
2023.11.08.,"SK쉴더스, 3분기 랜섬웨어 1천384건 발생","SK쉴더스(대표 홍원표)가 2023년 3분기 KARA 랜섬웨어 동향 보고서를 발간했다고 8일 밝혔다. KARA(카라)는 SK쉴더스의 정보보안 서비스 부문인 인포섹 주도로 구성된 랜섬웨어 대응 민간 협의체로 각 분야 전문 기업들이 사고 접수와 대응, 복구, 대책까지 원스톱으로 대응하는 프로세스를 제공하고 있다...."
2023.11.08.,"SK에코플랜트-SK에코엔지니어링, 올해 구성원 봉사시간 2만시간 돌파","SK에코플랜트가 올해 자사 구성원 누적 봉사활동 시간이 2만시간을 돌파했다고 8일 밝혔다. SK에코플랜트가 자회사 SK에코엔지니어링과 진행한 봉사활동이 지난달까지 총 2만2247시간을 달성했다. 봉사활동에 참여한 인원은 3000명을 넘어섰다. 총 3244명으로 해외나 특수 현장직, 휴직 등으로 참여가 어려운..."
2023.11.08.,경기 침체 속에 코웨이ㆍSK매직 나란히 성장,이투데이=김동효 기자 | 국내 렌털 양강인 코웨이와 SK매직이 나란히 실적 성장세를 이어갔다. 코웨이는 2분기 연속 조 단위 매출을 보이며 연 4조 매출 달성에 대한 기대감을 키웠다. SK매직은 해외 시장 안정화 등이 성장세를 떠받쳤다. 8일 코웨이에 따르면 올해 3분기 매출액은 1조77억 원으로 전년 동기...
2023.11.09.,"[단독] 배터리 수요 위축에…SK온, 서산 공장 증설 '한시 중단'",SK온이 국내 주요 생산 거점인 충남 서산 배터리 공장의 증설 공사를 한시 중단한다. 지난 8월 삽을 뜬 지 불과 3개월 만이다. 글로벌 전기차 시장 성장세가 주춤하면서 배터리 수요가 둔화하자 투자 속도 조절에 들어간 것으로 풀이된다. 9일 업계에 따르면 SK온은 지난 6일부터 충남 서산 공장 증설 공사를...
2023.11.09.,"SK 이혼소송 항소심 첫 재판, 노소영 적극적 태도로 바뀌나?","최태원 SK그룹 회장과 노소영 아트센터 나비 관장 부부의 이혼소송 항소심 첫 재판이 9일 열린다. 해외 출장으로 재판에 불참하는 최 회장과 달리 노... 당초 노 관장은 최 회장이 보유한 SK주식에 대해서도 분할을 요구했지만, 법원은 이를 받아들이지 않았다. 사실상 최 회장 측 손을 들어준 것이다. 이런..."
2023.11.09.,"'삼성·SK 투자 지연'에 적자 낸 신성이엔지, '수주 현황'도 공개했다","신성이엔지는 직전 분기 IR에서 올해 하반기 신규 수주를 기반으로 실적 반등을 내다봤지만, 삼성전자와 SK하이닉스를 비롯한 주요 반도체 고객사의... 삼성전자의 평택 P4, SK하이닉스의 청주 M15 등 투자가 미뤄졌고 LG이노텍 파주 CR증설공사와 코리아써키트의 P3 등은 투자 규모가 감소했다. 프로젝트가..."
2023.11.09.,SK쉴더스·SK텔레콤 챔피언십 2023 포토콜,"9일 강원도 춘천시 라비에벨 컨트리클럽에서 열린 SK쉴더스·SK텔레콤 챔피언십 2023 포토콜에서 김민별, 이예원, 임진희, 황유민이 순찰 로봇과 포즈를 취하고 있다. 2023.11.9 [SK쉴더스·SK텔레콤 챔피언십 운영본부 제공. 재판매 및 DB 금지]"
2023.11.09.,"""30년 결혼생활 막내려 참담""…노소영, 이혼소송 항소심 출석","최태원 SK그룹 회장과 이혼 소송 2심에 돌입한 노소영 아트센터 나비 관장이 ""결혼생활이 이런 식으로 막을 내려 참담하다""는 입장을 밝혔다. 노 관장은... SK이노베이션과 아트센터 나비 간의 퇴거 소송이나 이혼 위자료·지분에 대해서는 별도의 입장을 밝히지 않았다. 최 회장과 노 관장은 고(故) 노태우 전..."
2023.11.09.,“30년 결혼생활 이렇게 끝나 참담” SK최태원-노소영 이혼소송 2R,"최태원(63) SK그룹 회장과 이혼 소송 중인 노소영(62) 아트센터 나비 관장이 9일 “30여년 간의 결혼 생활이 이렇게 막을 내리게 돼 참담하다”는 심경을... 노 관장은 적정한 위자료·지분이 어느 정도인지, SK이노베이션의 아트센터 나비 퇴거 요구 소송에 대한 입장은 무엇인지를 물었지만 답하지 않은 채 법원을..."
2023.11.09.,"노소영 ""이혼한다고 이렇게까지 하나"" SK측 ""미술관 빼라""에 '충돌'","최태원 SK그룹 회장과 이혼소송 중인 노소영 아트센터 나비 관장 측이 SK 측과 미술관 퇴거 문제를 놓고도 법률 분쟁을 벌이고 있습니다. 건물주인 SK이노베이션은 서울 종로구 서린빌딩에 입주해 있는 미술관이 퇴거해야 한다며 소송을 냈지만, 노 관장 측은 응할 수 없다며 맞서고 있습니다. 서울중앙지법은..."
2023.11.09.,"SK㈜ C&C, 두산에너빌리티 DX 돕는다",SK㈜ C&C(사장 윤풍영)가 두산에너지빌리티의 디지털 전환(DX) 파트너로 나선다고 9일 밝혔다. SK㈜ C&C는 9일 두산에너빌리티의 조기경보 솔루션인 ‘프리비전’에 대한 클라우드 매니지드 서비스 계약을 체결했다고 밝혔다. 이번 사업은 두산에너빌리티가 추진하고 있는 디지털 전환 사업의 일환으로 친환경...
2023.11.10.,"SK, 1000억대 가치 사회적기업 3년 만에 2개 키웠다",SK그룹이 사회문제를 해결하는 스타트업을 지속가능 기업으로 키우는 '임팩트 유니콘' 사업을 진행 중인데 3년 만에 1000억원대 가치를 갖는 기업이 2개사가 나왔다. SK그룹은 지난 9일 서울 종로구 SK서린사옥에서 임팩트 유니콘 최고경영자(CEO)들과 지원협력 강화를 위한 간담회를 열고 이 같은 성과를...
2023.11.10.,"SK, 임팩트 유니콘 사업지원금 전달식","지난 9일 서울 종로구 SK서린빌딩에서 열린 '임팩트 유니콘' 사업지원금 전달식에서 조경목 SK수펙스추구협의회 SV위원장(오른쪽부터), 이상범 알리콘 이사, 윤석원 테스트웍스 대표, 김광조 SV추진팀장이 기념 촬영을 하고 있다. 2023.11.10 [SK 제공. 재판매 및 DB 금지]"
2023.11.10.,바이오 CDMO에 진심인 SK와 롯데,"SK팜테코 ""2026년 매출 2.5조원""… 롯데바이오 ""2030년 톱10"" 삼성과 SK, 롯데가 바이오의약품 위탁생산개발(CDMO) 사업에 진심이다. 지난달 전 세계 최대 제약바이오 콘퍼런스인 'CPHI 월드와이드 2023'(CPHI)에서 바이오 CDMO 홍보전을 펼쳤다. 일찍이 시장에 진입한 삼성바이오로직스는 CDMO 핵심 플레이어로..."
2023.11.10.,"SK바이오팜, 뇌전증 신약 美 특허권 2032년까지 연장","“세노바메이트, 특허 연장으로 장기 성장성 확보” SK바이오팜은 뇌전증 치료제 ‘세노바메이트’의 미국 특허권 존속 기간이 2032년 10월 30일까지... 이번 특허 기간 연장에 대해 이동훈 SK바이오팜 사장은 “최근 엑스코프리 매출 성장이 가속화되는 상황에서 2032년 10월까지의 장기 고속 성장을..."
2023.11.10.,"""땡큐 SK하이닉스""…'이 주식' 최고가 갈아치웠다",SK하이닉스가 내년에 설비투자(CAPEX)로 올해보다 50% 이상 늘어난 10조원가량을 편성하면서 두 회사 실적 향상 기대도 커진 결과다. ▶본지 11월... SK하이닉스의 내년 10조원대 설비투자를 진행한다는 소식에 두 회사 주가도 뜀박질했다. SK하이닉스는 2024년 설비투자로 10조원가량을 편성하기로 했다....
2023.11.10.,"SK온, 서산 3공장 증설 공사 내일부터 재개",SK온이 오는 11일부터 충남 서산 배터리 공장의 증설 공사를 재개한다. 10일 업계에 따르면 SK온은 이날 이사회를 열고 서산 3공장 증설 공사 재개 관련 안건을 의결했다. 앞서 SK온은 지난 6일부터 서산 배터리 공장의 증설 공사를 일시 중단했다. 이를 두고 일각에서는 최근 전기차 시장 둔화와 관련해...
2023.11.10.,"이다연, KLPGA SK쉴더스·SK텔레콤 챔피언십 1R 선두",이다연이 한국여자프로골프(KLPGA) 투어 SK쉴더스·SK텔레콤 챔피언십(총상금 10억원) 첫날 선두로 나섰다. 이다연은 10일 강원도 춘천시 라비에벨 컨트리클럽 올드코스(파72)에서 열린 대회 1라운드에서 보기 없이 버디 6개를 잡아내며 6언더파 66타를 쳤다. 이로써 이다연은 임진희에 1타 앞선 단독 선두에...
2023.11.10.,"SK, '임팩트 유니콘' 프로그램...1천억대 기업 2개나 키웠다","9일 '테스트웍스' 등 2개 소셜벤처에 1.8억 지원 및 임팩트 유니콘 CEO 간담회 개최SK, '20년來 8개사 선정∙육성…기업가치 1000억 돌파 2개사 배출, 660억 투자유치 성과최태원 회장 ""스타 SE(사회적기업∙소셜벤처)가 나와야 인재유입 등 SE 생태계 활성화"" 9일 서울 종로구 SK서린빌딩에서 열린 '임팩트 유니콘..."
2023.11.10.,"SK증권, '월간 상품·매매시그널 투자전략' 서비스 출시","SK증권은 MTS(모바일트레이딩시스템) 주파수 3.0과 주파수 웰스에 '월간 상품·매매시그널 투자전략' 서비스를 출시했다고 10일 밝혔다. 이 서비스는 SK증권 금융상품 전문가들이 추천하는 채권∙펀드∙ETF(상장지수펀드)∙주식 등 '이달의 관심상품'과 글로벌 지수를 추종하는 펀드∙ETF의 매수, 매도 시그널을..."
2023.11.11.,"핸드볼 통합리그 'H리그' 개막…SK·상무, 첫 승리 합창","새로 출범한 핸드볼 통합리그 'H리그' 개막전에서 SK슈가글라이더즈와 상무피닉스가 각각 여자, 남자부 첫 승리의 주인공이 됐다. SK는 11일 서울 SK핸드볼경기장에서 열린 신한 SOL Pay 23-24 핸드볼 H리그 정규리그 여자부 개막전에서 부산시설공단을 31-23으로 물리쳤다. H리그는 프로화를 지향하며 새로..."
2023.11.11.,SK 최태원-노소영 이혼소송 '2라운드' 外[금주의 산업계 이슈],"SK 최태원-노소영 이혼소송 '2라운드'…노소영 직접 '심경고백' 최태원 SK그룹 회장과 노소영 아트센터 나비 관장의 이혼 소송이 9일부터 항소심을 시작하며 2라운드에 돌입했다. 지난해 12월 6일 1심 선고가 내려진 지 11개월 만이다. 이날 법원에는 노 관장이 직접 참석해 눈길을 끌었다. 노 관장은 ""저의..."
2023.11.11.,"워니, 25득점에 SK 3연패 탈출···삼성은 5연패 수렁",서울 SK가 3연패를 끊었다. SK는 11일 잠실실내체육관에서 열린 2023~2024 정관장 프로농구 정규리그에서 자밀 워니(25점)와 김선형(15점)을 앞세워 삼성을 82-80로 눌렀다. 3연패를 벗어난 SK는 4승3패로 상위권 도약 발판을 마련했다. 반면 삼성(2승7패)은 5연패 수렁에 빠졌다. 지난 시즌 챔피언결정전...
2023.11.11.,"프로농구 SK, 삼성 추격 따돌리고 3연패 탈출","프로농구 SK가 힘겹게 연패에서 벗어났습니다. SK는 11일 서울 잠실실내체육관에서 열린 2023-2024 프로농구 정규리그 삼성과 홈경기에서 자밀 워니(25점)와 김선형(15점)을 앞세워 82대 80, 진땀승을 거뒀습니다. SK는 3연패 뒤 승리를 거뒀고, 삼성은 5연패를 당했습니다. SK는 초반부터 리드를 잡은 뒤..."
2023.11.11.,"""전청조가 삼성·SK보다 돈 훨씬 많아"" 남현희 녹취 공개","SK랑 삼성보다 훨씬 많아. 미국 IT 회사 계열 회장님이셔서""라고 밝혔다. 해당 녹취는 남씨가 지난 2월 전씨가 부유층을 대상으로 운영하려던 펜싱 아카데미 사업을 주변 코치들에게 홍보하는 내용이 담겼다. 남씨는 ""대표님이 원래는 약간 귀찮기도 하고 일이어서 직접 안 나서시거든. 근데 나랑 엄청 친해. 돈..."
2023.11.11.,"그래도 SK에 워니가 있다, 25점·15R로 위기의 팀 구했다, 코번에게 판정승, ...",SK가 4연패를 모면했다. 서울 SK 나이츠는 11일 서울 잠실체육관에서 열린 2023-2024 정관장 프로농구 1라운드 원정경기서 서울 삼성 썬더스를 82-80으로 이겼다. 3연패서 벗어났다. 4승3패가 됐다. 삼성은 5연패하며 2승7패로 9위. SK는 자밀 워니가 25점 15리바운드로 맹활약했다. 삼성 코피 코번도...
2023.11.11.,"오랜만에 달린 SK, ‘S-더비’에서 삼성 꺾고 연패 탈출 성공",SK가 S-더비 승리를 통해 연패 탈출에 성공했다. 속공 득점의 압도적 우위(15-2)가 승리 요인이었다. 서울 SK는 11일 잠실체육관에서 열린 2023-2024 정관장 프로농구 서울 삼성과 맞대결에서 82-80으로 승리했다. SK는 이날 승리를 통해 3연패에서 탈출했다. SK는 자밀 워니(25점 15리바운드)와 오재현(17점)이...
2023.11.11.,"SK, 삼성 2점 차 꺾고 연패 극적 탈출...자밀워니 25점+오재현 17점","프로농구 서울 SK가 3연패 뒤 극적으로 승리를 거두며 연패사슬에서 풀려났다. 11일, 서울 잠실실내체육관에서 열린 2023-2024 정관장 프로농구 정규리그에서 SK가 서울 삼성을 82-80으로 꺾으며 신승했다. 이 날 자밀 워니가 25점, 오재현 17점, 김선형이 15점을 올렸다. 전반을 48-36으로 리드하던 SK는 4쿼터..."
2023.11.11.,"SK그룹, '테스트웍스' 등 2개 소셜벤처에 1.8억 지원","9일 서울 종로구 SK서린빌딩에서 열린 '임팩트 유니콘' 사업지원금 전달식에서 조경목 SK수펙스추구협의회 SV위원장(오른쪽부터), 이상범 알리콘 이사, 윤석원 테스트웍스 대표, 김광조 SV추진팀장이 기념촬영을 하고 있다. (사진=SK 제공) SK그룹은 지난 9일 서울 종로구 SK서린사옥에서 인공지능(AI) 분야..."
2023.11.11.,"전희철 SK 감독 ""연패 끊어서 다행…EASL 패배가 약""","프로농구 서울 SK가 '서울 라이벌' 서울 삼성을 꺾고 3연패에서 탈출했다. SK는 11일 잠실실내체육관에서 열린 2023~2024 정관장 프로농구 정규리그 삼성과 경기에서 끈질긴 추격을 뿌리치고 82–80으로 승리했다. 3연패에서 탈출한 SK는 4승3패로 상위권 도약의 발판을 마련했다. 전희철 SK 감독은 ""연패를 끊어서..."
2023.11.12.,"SK온, 지속가능성보고서 첫 발간…ESG 경영 고도화",SK이노베이션의 자회사 SK온이 지속가능성보고서를 처음 발간했다. 회사 측은 공급망 내 다양한 위험요인에 대해 대응전략을 수립하는 등 ESG(환경·사회·지배구조) 경영 활동 고도화에 나선다. ESG전략 확립과 투명한 정보 공개를 바탕으로 지속가능한 기업 성장의 선순환 체계를 구축한다는...
2023.11.12.,"로슨 트리플더블…프로농구 DB, SK 30점 차 완파하고 선두 질주(종합)","DB는 12일 강원도 원주 종합체육관에서 열린 2023-2024 정관장 프로농구 정규리그 서울 SK와 홈 경기에서 106-76, 무려 30점 차로 크게 이겼다. 8승 1패로 1라운드를 마친 DB는 2위 안양 정관장(6승 3패)을 2경기 차로 앞선 단독 1위를 질주했다. 10일 정관장에 패해 개막 후 7연승에서 멈춰선 DB는 이날 SK를..."
2023.11.12.,"SK 최태원 회장 반격 ""노소영, 재산분할 위해 논란 일으켜""","최태원(63) SK그룹 회장이 ""마지막 남은 재산분할 재판에서 유리한 결론을 얻기 위해 일방적인 입장을 언론에 이야기해 논란을 일으키고 있어 당황스럽다""고 비판했다. 최 회장은 12일 이혼소송 중인 노소영(62) 아트센터 나비 관장을 겨냥, 소송 대리인을 통해 공개한 입장문에서 ""노 관장과의 혼인관계는 새로운..."
2023.11.12.,"지동섭 SK온 사장 ""ESG, 비용 아닌 가치 창출의 기회""","지동섭 SK온 대표이사 사장이 ESG(환경·사회·지배구조) 경영 활동을 새로운 가치 창출의 기회로 삼고 성장의 선순환 체계로 구축하겠다고 말했다. SK온, ESG 보고서 발간SK온 제공 지동섭 대표는 12일 SK온이 발간한 ESG 보고서를 통해 ""체계적인 ESG 활동을 전개해 환경·사회적 지속가능성을 실현하겠다..."
2023.11.12.,빡빡한 일정에 힘든 SK [포토],"12일 원주종합체육관에서 열린 ‘2023-2024 프로농구’ 원주 DB와 서울 SK 경기에서 4쿼터 SK 김선형, 허일영, 오세근, 최원혁, 워니가 벤치에 앉아있다. 원주 |"
2023.11.12.,"최태원 SK 회장 ""노소영, 재산분할 유리한 결론 얻으려 여론몰이"" 비판",최태원 SK그룹 회장이 이혼소송 중인 노소영 아느센터나비 관장이 법정 밖 여론전에 불편한 심기를 드러냈다. 최태원 회장 측 소송대리인단은 휴일인 12일 입장문을 내고 “남은 재산분할 재판에서 유리한 결론을 얻기 위해 일방적인 자신의 입장을 언론에 이야기해 논란을 일으키고 있어 당황스럽다”고...
2023.11.12.,"'로슨 트리플더블' DB, SK 대파하고 선두 질주","프로농구 DB가 트리플더블을 달성한 로슨을 앞세워 SK에 대승을 거두고 선두를 질주했습니다. DB는 강원도 원주 종합체육관에서 열린 2023-2024 프로농구 정규리그 홈 경기에서 로슨이 15득점 10리바운드, 어시스트 10개를 기록하며 SK를 30점 차로 물리쳤습니다. DB는 지난 10일 정관장에 덜미를 잡혀..."
2023.11.12.,30점 차로 대패한 SK,12일 오후 강원 원주종합체육관에서 열린 2023-2024 KBL 프로농구 원주 DB와 서울 SK의 경기. 76대 106으로 대패한 SK 선수들이 고개 숙이고 있다. 2023.11.12
2023.11.13.,"SK하이닉스, '세계 최고속' 모바일 D램 첫 상용화",SK하이닉스가 현존 최고속 모바일용 D램 메모리인 'LPDDR5T(Low Power Double Data Rate 5 Turbo·저전력 이중 데이터 전송 5 터보)'의 16GB(기가바이트)... 비보는 자사 최신 플래그십(Flagship) 스마트폰인 'X100'과 'X100 프로(Pro)'에 SK하이닉스의 최신 메모리 패키지를 탑재해 출시한다. SK하이닉스는...
2023.11.13.,"SK에너지, 내년 1월 'SK탱크터미널(가칭)' 출범","탱크터미널 사업 분할…물류 전문 회사 자리매김 ""효율적 의사결정 통해 지속가능한 성장 추진할 것"" SK에너지가 원유운영, 해상출하 조직을 인적분할해 신설 법인인 'SK탱크터미널(가칭)'을 설립하기로 했다. SK에너지는 지난 10일 열린 이사회를 통해 SK탱크터미널을 설립하는 안건을 의결했다고 13일..."
2023.11.13.,"SK하이닉스, 세계 최고속 'LPDDR5T' D램 첫 상용화",SK하이닉스가 초당 9.6Gb(기가비트)의 데이터를 전송할 수 있는 현존 최고속 모바일용 D램인 'LPDDR5T(Low Power Double Data Rate 5 Turbo)'의 16GB(기가바이트) 패키지를 고객사에 공급하기 시작했다고 13일 밝혔다. SK하이닉스는 지난 1월 LPDDR5T 개발에 성공한 직후부터 글로벌 모바일 AP(Application...
2023.11.13.,"[게시판] SK렌터카, 제주지점 셔틀버스 100% 전기차 전환","SK렌터카는 제주지점에서 고객 이동을 위해 운행 중인 셔틀버스 4대를 전부 전기버스로 교체했다고 13일 밝혔다. 이번에 제주지점이 도입한 전기버스는 현대차 '일렉시티' 모델로, 1회 충전 시 최대 420㎞ 주행이 가능하다. 전기 셔틀버스는 지점과 공항을 순환하는 3㎞ 노선을 일평균 130여회 운행한다. SK..."
2023.11.13.,"""누가 2위?""…SK하이닉스·LG엔솔, 시총 경쟁 치열",LG에너지솔루션과 SK하이닉스가 치열한 시가총액 2위 다툼을 벌이고 있다. 반도체 업황 기대감에 SK하이닉스 주가가 연일 오르며 LG에너지솔루션을 무섭게 따라잡았다. 13일 SK하이닉스는 전거래일 대비 1.00% 오른 13만1800원에 거래를 마쳤다. 시가총액은 95조9507억원이다. 2위인 LG에너지솔루션...
2023.11.13.,"SK텔레콤, 기후변화 대응 전략 담은 TCFD 보고서 발간",SK텔레콤(이하 SKT)은 기후변화에 따른 대응 전략을 담은 ‘2023년 TCFD(기후변화 재무공개 협의체) 보고서’를 발간했다고 13일 밝혔다. TCFD는 2015년 주요 20개국(G20) 요청에 의해 국제결제은행(BIS)의 금융안정위원회(FSB)가 설립한 국제 협의체다. 2017년 기후변화 관련 정보 공개 지침인 ‘TCFD 권고안’을...
2023.11.13.,"SK텔레콤, AI 기술로 전파방송 기술대상 장관상 수상",사진 | SK텔레콤 SK텔레콤은 AI 기반 위치분석 플랫폼 ‘리트머스(LITMUS)’을 개발해 상용화한 성과를 인정받아 제24회 전파방송 기술대상에서 과학기술정보통신부 장관상을 수상했다고 13일 밝혔다. 전파방송 기술대상은 한 해 동안 국내 통신·방송 분야 산업체에서 개발한 우수한 기술을 선정해...
2023.11.14.,"美조지아주 ""SK온-현대차 美배터리 합작 프로젝트 '올해의 딜'""",SK온은 현대자동차그룹과의 배터리 합작 공장 프로젝트가 미국 조지아경제개발인협회의 '대형 커뮤니티' 부문 '올해의 딜'에 선정됐다고 14일 밝혔다.... SK온이 올해의 딜 상을 받는 것은 이번이 2번째다. SK온은 커머스시에 지은 자체공장 'SK 배터리 아메리카'로 지난 2019년 '중형 커뮤니티' 부문에서 상을...
2023.11.14.,SK온-현대차 배터리 합작…美 조지아주 '올해의 딜',SK온과 현대자동차그룹의 배터리 합작 공장 사업이 미국 조지아주 경제단체가 선정한 ‘올해의 딜(Deal of the Year)'로 뽑혔다. 조지아경제개발인협회는... SK온이 '올해의 딜' 상을 받는 것은 이번이 두 번째다. SK온은 커머스시에 지은 자체 공장 ‘SK 배터리 아메리카’로 지난 2019년 '중형 커뮤니티...
2023.11.14.,LG는 받고 SK는 못 받았다는데…K배터리 투자 ‘무슨 일’,"대표적인 곳이 SK온이다. SK온은 연달아 적자를 내면서 국가전략기술 투자 세액공제 혜택을 받지 못한 채 모두 이월된 상황이다. 세액공제액만 보면 2021년 52억2000억원, 지난해 393억원에 이른다. 김승태 배터리산업협회 정책지원실장은 지난 8월 간담회를 통해 “배터리처럼 초기 대규모 투자가 필요한 사업의..."
2023.11.14.,[르포] “RE100은 선택 아닌 필수”… SK에코플랜트 ‘에너지 밸류체인 현장’...,"지원도 SK오션플랜트, 해상풍력 하부구조물 제작 아시아 1위로 ‘우뚝’ “태양광이나 풍력 에너지 가격은 계속 떨어질겁니다. 재생에너지는 연료비가 따로 들지 않고, 15~20년 고정가격으로 소비자들은 가격 인상을 신경쓰지 않고 사용할 수 있습니다. SK에코플랜트의 RE100(재생에너지 100% 사용)..."
2023.11.14.,"SK에코플랜트 ""폐배터리 핵심 '4대 기술' 내재화 완료""","SK에코플랜트가 폐배터리 리사이클링 전·후처리 전반에 걸친 핵심 4대 기술 내재화에 성공했다고 밝혔다. SK에코플랜트는 14일 대전 한국지질자원연구원(지자연)에서 '배터리 재활용 기술 개발 선포식'을 열고 배터리의 핵심 소재인 '니켈·코발트·리튬 회수율 고도화'와 '폐수 저감', '화재방지 고속방전' 등..."
2023.11.14.,"SK하이닉스, 재고자산 감소에도 회전율은 또 '하락'",SK하이닉스가 삼성전자보다 선제적인 감산 효과에 돌입한 효과가 나타나고 있으나 업황 회복이 지연되면서 재고는 여전히 높은 수준을 기록하고 있다. 14일 SK하이닉스가 공시한 분기보고서에 따르면 재고자산이 14조9479억원으로 지난해 말 15조6647억원보다 4.8% 줄었다. SK하이닉스의 재고자산은...
2023.11.14.,"SK온 美 배터리공장, 전기차 수요 부진에 일부 직원 휴직 조치",SK온의 미국법인 SK배터리아메리카(SKBA)가 전기차 수요 부진 등 영향으로 미국 조지아주에서 운영 중인 공장의 배터리 생산을 축소하고 일부 직원은 휴직 조치를 실시하기로 결정했다. 14일 미국 현지 언론에 따르면 SKBA의 조 가이 콜리어 대변인은 “이번 결정은 전기차 시장 수요에 맞춰 인력과...
2023.11.14.,"[게시판] SK스페셜티, 녹색경영대상 대통령상·안전대상 총리상","▲ SK스페셜티는 환경과 안전 분야 국내 최고 권위의 정부 포상에서 각각 대통령상과 국무총리상을 받았다고 14일 밝혔다. 산업통상자원부·환경부 주최 '녹색경영대상'에서 대통령상을, 소방청 주최 '대한민국 안전대상'에서 국무총리상을 각각 받았다. (서울=연합뉴스)"
2023.11.14.,"SK에코플랜트, 폐배터리 핵심 '4대 기술' 내재화 완료","아주경제=박새롬 기자 sp500@ajunews.com SK에코플랜트와 한국지질자원연구원은 14일 대전에서 '배터리 재활용 기술 개발 선포식'을 진행했다고 밝혔다. 사진은 박경일 SK에코플랜트 사장(왼쪽), 이평구 한국지질자원연구원 원장이 기념 촬영을 하는 모습 [사진=SK에코플랜트] SK에코플랜트가 배터리의 핵심 소재인..."
2023.11.14.,"SK C&C, NH농협은행에 생성형 AI 기반 질의응답 서비스 구축",홈페이지 화면 캡쳐SK(주) C&C가 NH농협은행을 대상으로 생성형 AI 기반 질의응답 서비스 구축 사업에 착수했다고 14일 밝혔다. 해당 사업은 NH농협은행이... SK C&C는 생성형 AI 기반 질의응답 서비스를 통해 AI가 업무 규정 및 가이드는 물론 각종 보고서까지 훑어내며 은행원의 업무 처리를 지원하고 향후...
2023.11.15.,"[게시판] SK C&C, 아시아대양주 정보산업기구 ESG상 수상",▲ SK주식회사 C&C는 디지털 ESG(환경·사회·지배구조) 경영 진단 플랫폼 '클릭 ESG'를 통해 '아시아대양주 정보산업기구(ASOCIO) ESG 어워드'를 수상했다고 15일 밝혔다. ASOCIO는 아시아·대양주 지역 24개국 정보산업협회들로 구성된 국제기구다. SK C&C는 클릭ESG가 ESG 경영 관리에 어려움을 겪는...
2023.11.15.,"SK온, BASF와 ‘맞손’…배터리 사업 협력키로",SK온과 글로벌 화학기업 BASF가 전기차 배터리 사업에서 손을 잡는다. 지동섭 SK온 대표이사 사장 (왼쪽)과 피터 슈마허 BASF 촉매 사업부문 사장이 이달 초 서울 종로구 SK서린사옥에서 협력 방안을 논의 후 기념사진을 촬영하고 있다. (사진 제공=SK온) SK온은 BASF와 양극재 생산에 대한 협력방안을...
2023.11.15.,"SK온, 바스프와 양극재 '맞손'…배터리 밸류체인 협력","SK온은 글로벌 화학기업 바스프(BASF)와 양극재 생산에 대한 협력방안을 모색하고 있다고 15일 밝혔다. 양극재는 배터리 성능을 좌우하는 핵심 소재로, 배터리 셀 원가의 40%를 차지한다. 양사는 북미와 아시아·태평양 시장 중심으로 협력할 예정이다. 지동섭 SK온 대표이사 사장과 피터 슈마허 BASF..."
2023.11.15.,"[단독] SK머티, 올해 말부터 전기차용 ‘실리콘 음극재’ 양산 돌입",SK머티리얼즈 그룹14(SK머티14)가 올해 안에 ‘차세대 실리콘 음극재’ 양산에 나선다고 15일 밝혔다. SK머티14는 미국 배터리 소재 기업인 그룹14테크놀로지스(그룹14)의 차세대 실리콘 음극재 관련 특허 기술과 SK㈜머티리얼즈의 생산 및 마케팅 능력을 결합해 만든 합작회사다. 지금까지 전기차 배터리에는...
2023.11.15.,"SK온, 바스프와 배터리 밸류체인 협력 강화",이투데이=김민서 기자 | SK온과 글로벌 화학기업 바스프(BASF)가 전기차 배터리 사업 협력에 나선다. SK온은 바스프와 양극재 생산에 대한 협력 방안을 모색하고 있다고 15일 밝혔다. 양사는 북미와 아태 시장을 중심으로 협력할 예정이다. 지동섭 SK온 대표이사 사장과 피터 슈마허 바스프 촉매사업부문...
2023.11.15.,유료방송 성장율 '0%' 시대…케이블·IPTV 대신 넷플·티빙 본다,이 가운데 SK 계열 유료방송은 지난해 하반기 가입자수에서 LG 계열을 역전한 이후 격차를 더 벌렸다. 과학기술정보통신부는 2023년 상반기... 사업자별로 살펴보면 ▲KT 886만5968 가입자(24.39%) ▲SK브로드밴드(IPTV) 658만5274 가입자(18.12%) ▲LG유플러스 536만3160 가입자(14.76%) ▲LG헬로비전...
2023.11.15.,"SK에코, '콘테크 미트업 데이'…환경·에너지·스마트건설 5개 기업 시상",SK에코플랜트가 환경·에너지·스마트건설 분야 혁신기술 발굴을 통한 상생 행보를 이어가고 있다. SK에코플랜트는 15일 서울 광진구 그랜드워커힐 호텔에서 개방형 기술 공모전 '2023 콘테크 미트업 데이(ConTech Meet-Up Day)' 시상식을 열었다고 밝혔다. '콘테크 미트업 데이'는 SK에코플랜트가 지난 2020년부터...
2023.11.16.,"SK어스온, 베트남 16-2 광구서 원유 발견",SK이노베이션의 자원개발 자회사인 SK어스온이 4년 만에 베트남 해상 광구에서 원유 발견에 성공했다. 지난 9월 중국 17/03 광구에서 원유 생산을 시작한 데 이어 자원개발 낭보가 이어지고 있다. SK어스온은 베트남 남동부 해상에 위치한 16-2 광구에서 탐사정 시추를 통해 원유층을 발견하고...
