날짜,제목,내용
2023.07.10.,현대차 킹산직 200명 합격자 중 여성은 단 6명,"민주노총 전국금속노동조합 여성위원회는 10일 입장문을 통해 ""현대차가 올해 신규채용 700명 중 200명의 합격자를 발표했다""며 ""합격자 200명 중 여성은... 현대차는 지난 3월 기술직 400명을 신규 채용하겠다고 밝혔다. 연령·학력·성별 제한이 없는 파격적인 조건에 1억원애 육박하는 평균 연봉, 만 60세 정년..."
2023.07.10.,28년 만에 7000대 팔았다...현대차 판매왕 강조한 ‘이것’,현대차는 서대문중앙지점 최진성 영업이사(만 56세)가 자동차 누적 판매 7000대를 달성했다고 10일 밝혔다. 최진성 영업이사는 1996년 현대차에 입사해 영업 현장에서 뛴 지 28년 만에 대기록을 달성했다. 누적 판매 대수 7000대는 현대차에서 판매 명예 포상제도를 운영한 이후 단 2명만 이름을 올렸다. 판매...
2023.07.10.,현대차 생산직 ‘금녀의 벽’ 깨졌다... 여성 6명 첫 최종합격,"생산직 공채에 여성이 뽑힌 것은 현대차 창사 이래 처음이다. 민노총 금속노조 여성위원회에 따르면, 현대차는 최근 2023년 신규 채용 합격자를 발표했다. 이번에 뽑힌 합격자는 200명이고, 이 가운데 여성은 3%인 6명이다. 금속노조 여성위원회는 “이번 신규 채용은 회사 창립 후 여성 노동자에게..."
2023.07.10.,현대차 묘수 찾았나…중국서 무슨 일이?,10일 현대차에 따르면 회사는 올 1~6월 중국에서 지난해 대비 13% 늘어난 12만3259대를 판매했습니다. 현대차의 상반기 중국 판매량이 두 자릿수로 늘어난 건 2013년 이후 10년 만입니다. 현대차는 반등 계기를 마련하기 위해 판매 차종을 SUV(다목적스포츠차량)와 고급 모델 위주로 확대했습니다. 현지...
2023.07.10.,정의선 현대차 회장이 '반도체 분야'에 직접 공들이는 까닭,10일 현대차그룹에 따르면 정 회장은 7일(현지시간) 아일랜드 킬데어주 레익슬립에 위치한 인텔의 유럽 내 핵심 기지인 아일랜드 캠퍼스에서 앤 마리... 현대차는 지난해까지 코로나19 팬데믹에 따른 차량용 반도체 수급 불안 등에 발목이 잡혀 어려움을 겪은 바 있다. 반도체 하나로 글로벌 자동차...
2023.07.10.,"현대차 최진성 영업이사, 역대 2번째로 누적판매 7천대 달성","1996년 입사 후 28년만…""고객 마음 얻기 위해 최선 다했다"" 현대차는 서대문중앙지점 최진성 영업이사가 '판매 명예 포상제도' 시행 이후 두 번째로 자동차 누적 판매 7천대를 달성했다고 10일 밝혔다. 최 영업이사는 1996년 현대차에 입사해 영업 현장에서 뛴 지 28년 만에 이러한 판매기록을 세웠다. 7천번째..."
2023.07.10.,"스타트업, 현대차 투자받을 기회…'제로원 엑셀러레이터' 모집","제로원 액셀러레이터는 현대차그룹 내 현업팀이 직접 제안한 아이디어를 기반으로 우수한 역량을 가진 스타트업을 발굴해 협업을 진행하고 다양한 혁신 기술의 전략적 활용 가능성을 검증·개발하는 오픈 이노베이션 플랫폼이다. 현대차그룹 현업팀이 스타트업 선발 과정에 참여하며, 이후 최종 선발된..."
2023.07.10.,"잘 나가는 현대차·기아, 노조 파업에 또 발목 잡히나","10일 업계에 따르면 현대차 노조는 오는 12일 4시간 부분 파업(오전·오후 출근조 2시간씩 진행)을 강행하며 민주노총 총파업대회에 5년 만에 합류한다.... 금융정보업체 에프앤가이드에 따르면 현대차의 올 2분기(4~6월) 영업이익 전망치는 3조6777억원, 기아는 3조353억원으로 분기 사상 최대치를 달성했던..."
2023.07.11.,"현대차, 올해 생산직 공채서 여성 첫 채용…""200명 중 6명""",11일 민주노총 전국금속노동조합과 자동차업계에 따르면 현대차는 올해 기술직 신규 채용 인원 400명 중 1차 최종합격자인 200명을 선정해 당사자에게 개별 통보했다. 금속노조는 이 가운데 6명이 여성이라고 밝혔다. 현대차 측은 정확한 숫자를 공개하지 않았다. 금속노조 여성위원회는 전날 입장문에서...
2023.07.11.,"""4년만에 두자릿수 반등""…中 이끌 현대차 비밀병기는?",정확히 현대차는 올 상반기 판매량이 전년대비 13% 늘었다. 현대차의 재기를 이끈 비밀병기로는 단연 준중형 세단 엘란트라가 꼽힌다. '7세대 아반떼'라는 이름으로 익숙한 이 차량은 올 상반기 중국에서 5만대 이상 팔리며 부활 신호탄을 쐈다. 엘란트라의 올 상반기 중국 판매량은 5만3661대로 전년...
2023.07.11.,"현대중공업 노조, 12일 민주노총 총파업 예고…현대차 노조도 파업 동참","현대차 노조는 올해 임금 및 단체협약 교섭에서 조정 중지 결정이나 조합원 투표 과정이 없었던 터라 이번 파업이 불법이라는 견해가 우세합니다. 현대차 노조 역시 올해 교섭에서 사측과 입장 차이를 좁히지 못하고 있으나, 사측 압박보다는 총파업 동참 차원에서 이번 부분 파업을 벌이는 것으로..."
2023.07.11.,"미라이, 넥쏘 잡는다…'수소차 1위' 현대차 위협하는 도요타",현대차는 올해 5월까지 수소차 2807대를 팔았다. 주력 모델인 넥쏘(NEXO) 판매 부진으로 전년 동기(4393대)보다 판매량이 36.1% 감소했다. 시장 점유율 또한 전년 동기(60.7%) 대비 16.4%포인트(p) 하락한 44.3%로 집계됐다. 현대차의 빈자리를 일본 도요타가 파고들었다. 도요타 또한 수소차 판매량이...
2023.07.11.,"""속 터져서 못살겠다"" 직접 만들겠다는 현대차-폭스바겐","▶기사 게재 순서 ①""속 터져서 못살겠다"" 직접 만들겠다는 현대차-폭스바겐 ②중요해진 배터리 전략, 쉽지 않은 전기차 전환 ③테슬라 아성 흔드는 中 BYD 현대자동차와 폭스바겐, 토요타그룹 등 글로벌 완성차 업체들이 전기차 배터리 공급망에 발을 들여놓고 있다. 엄격해지는 환경규제와 각국의..."
2023.07.11.,엔저 수출 타격은 옛말…美서 도요타 줄고 현대차 17%↑,11일 각 사 발표 자료를 보면 현대차·기아는 올해 상반기 미국에서 전년 대비 17% 증가한 82만180대를 팔았다. 상반기 기준 첫 4위다. 이같은 분위기가... 아베노믹스로 급격한 엔저 현상이 한창이던 2013년에는 엔화 가치가 1% 떨어지면 현대차 수출량이 0.96%(1만대) 감소한다는 분석도 있었다. 올해 상반기 원...
2023.07.11.,할인경쟁에 전기차 재고는 쌓이고···미·중 시장 ‘이상조짐’에 현대차는,"실제로 현대차·기아의 상반기 미국 전기차 판매량은 총 3만8457대로 지난해 대비 11%가량 늘었지만, 주력 모델인 아이오닉 5·EV6는 판매량이 각각 0.4%·33.7... 현대차 관계자는 “지난해 차량용 반도체 수급난으로 공급이 부족했던 기저효과 때문에 올해 재고가 늘어 보이는 착시효과가 있을 것”이라며 “(IRA..."
2023.07.11.,현대차 '아이오닉 5 N' 공개 임박...BMW i4 앞지를까,현대차 아이오닉 5N이 오는 13일 한국과 영국에서 최초로 공개된다. 이에 따라 올해 하반기 국내 시장에서는 고성능 전기차 시장 경쟁이 여느 때보다 뜨거울 것으로 전망된다. 11일 업계에 따르면 현대차 아이오닉 5 N의 모터 최고출력은 608ps에 육박한다. 이 수치는 경쟁 모델 중 하나인 BMW i4 M50(544ps)...
2023.07.12.,울산 민주노총 총파업 결의대회…현대차·현대중 노조 동참(종합),"현대차 ""불법 정치 파업…법적 책임 묻고 무노동 무임금 적용할 것"" 김근주 김용태 장지현 기자 = 전국민주노동조합총연맹(민주노총) 울산지역본부는... 현대차 노조는 이날 오전조(1직)와 오후조(2직) 조합원들에게 2시간씩 총 4시간 파업 지침을 내렸다. 이에 따라 현대차 울산공장 정문과 명촌정문 등에는..."
2023.07.12.,[단독] 부품사 모트라스 파업에…현대차 울산공장 가동 중단,12일 자동차 업계에 따르면 현대차 울산공장은 이날 오후 1공장과 3공장의 라인 정지를 결정했다. 현대차가 밝힌 라인 정지 예상 시간은 오후 12시40분 이후부터다. 한 관계자는 “모트라스에서 생산하는 차량용 샤시 모듈이 공급되지 않아 라인을 중단할 수밖에 없는 상태”라면서 “공장을 돌릴 수 있는...
2023.07.12.,"""임단협 험난""…현대차·기아 노사 '강대강' 대치 구도",올해 임금·단체협상에 나선 현대차와 기아 노사가 주요 현안을 두고 극명한 대립을 이어가고 있다. 노사 모두 강하게 맞붙으면서 단기간에 이견을 좁히기 어려울 것이라는 전망이 힘을 얻는다. 12일 업계에 따르면 현대차 노사는 전날 8차 교섭을 열고 조합원 건강권 및 인권 관련 단협 개정안을 논의했다....
2023.07.12.,"현대차, 수소차 시대 앞당긴다…트럭·버스 중심으로 개발·인프라 박차","현대차는 정부와 함께 충전 인프라를 산업시설과 차고지 기반으로 늘린다는 계획이다. 12일 자동차업계에서는 친환경 기조 확산으로 전기자동차 시장이... 현대차 넥쏘 기준으로 완충시 4만 원에서 5만 원으로, 약 25% 가격이 인상된 셈이다. 수소차 시장의 단점을 보완하는 방안으로 업계에서는 현대차가..."
2023.07.12.,"현대차 노조, 4시간 부분파업",= 12일 오후 현대자동차 울산공장 명촌정문에서 오전조 근로자들이 퇴근을 하고 있다. 이날 현대차 노조는 민주노총 총파업에 동참해 오전 출근조와 오후 출근조가 2시간씩 총 4시간 부분파업 한다. 2023.7.12/뉴스1
2023.07.12.,"현대차, 영국서 2년 연속 점유율 '두자릿수' 달성","현대차 투싼. 사진=현대자동차 제공 현대자동차가 올 상반기 영국서 점유율 10%대를 차지한 것으로 집계됐다. 지난해에 이어 2년 연속 점유율 '두자릿수'를 유지했다. 12일 현대차와 영국자동차공업협회(SMMT)에 따르면 올 1~6월 현대차그룹(현대차, 제네시스, 기아)가 영국 시장에서 판매한 신차는..."
2023.07.12.,"현대차 노사, 울산 사회복지시설 4곳에 7500만원","현대차 관계자는 ""앞으로도 장애인과 노인, 아동 등 지역 내 다양한 소외계층을 지원하는 복지사업에 힘을 쏟겠다""고 말했다. 한편, 현대차 노사는 올해 울산광역시제2장애인체육관을 통한 교통사고 피해 장애인 재활 지원, 보훈단체 어르신 지원, 저소득 아동 지원 등 지역 취약계층을 지원했다. 또..."
2023.07.12.,현대차·현대중 파업 돌입...정권 퇴진요구로 '정치파업' 변질,현대차 파업은 지난 2018년 이후 5년 만이다. 현대자동차 노조는 조합원 4만4000명가량으로 전국 최대 규모다. 조합원들은 집행부 지침에 따라 12일 오전조(1직)와 오후조(2직) 모두 2시간씩 총 4시간 부분파업에 참여했다. 울산공장의 경우 오전조 조합원들은 오후 3시 30분인 퇴근 시각보다 2시간 먼저 일손을...
2023.07.13.,현대차 울산공장서 30대 직원 기계에 끼여 사망,"고용노동부 울산지청은 동료 직원 등을 상대로 정확한 사고 경위를 조사 중이다. 현대차는 사고 직후 입장문을 내고 ""유명을 달리하신 고인의 명복을 빌며 유가족 분들께도 깊은 위로의 말씀을 드린다""며 ""사고 원인에 대해서는 현재 조사가 진행되고 있으며 후속 대책 마련에 최선을 다하겠다""고 전했다．"
2023.07.13.,"‘지원사격’ 정의선, 현대차 기술력 전 세계에 알렸다",그룹의 모든 역량이 집중된 현대차 최초 고성능 전기차 아이오닉 5 N을 통해서다. 현대차는 13일(현지시간) 영국 웨스트서식스주에서 열린 굿우드 페스티벌 오브 스피드에서 ‘아이오닉 5 N’을 세계 최초로 공개했다. ‘굿우드 페스티벌 오브 스피드’는 1993년 시작된 영국 최대 규모의 자동차...
2023.07.13.,"“현대차, 제대로 美쳤다”…‘들었다놨다’ 밀당 고수, 포르쉐와 진검대결 [...",현대차의 고성능 전기차 진출을 알리는 아이오닉5 N 설명회에서다. 아이오닉5 N에 거는 현대차의 기대감과 함께 잘 만들었다는 자신감을 보여주는 상징적인 장면이다. 현대차는 지난 12일 N서울타워 K팝타워(서울 용산구)에서 미디어를 대상으로 아이오닉5 N 실차를 공개했다. 현대차는 안돼...
2023.07.13.,현대차 울산공장서 끼임사고로 1명 사망…중대재해법 위반 조사(종합),"현대차는 ""유명을 달리하신 고인의 명복을 빌고 유가족분들께도 깊은 위로의 말씀을 드린다""며 ""정확한 사고 경위에 대해서는 현재 면밀히 조사 중에 있으며 후속 대책 마련에 최선을 다하겠다""고 밝혔다. 현대차 울산공장은 중대재해 처벌 등에 관한 법률(중대재해법) 적용 대상이다. 고용노동부 관계자는..."
2023.07.13.,"현대차, ‘2023년 지속가능성 보고서’ 발간",현대차는 전반적인 재무·비재무 정보에 관해 투자자와 고객을 비롯한 국내외 여러 이해관계자와의 소통을 위해 2003년 이후 매년 지속가능성 보고서를 발간하고 있다. 장재훈 현대차 사장은 보고서 인사말에서 “지속가능한 성장을 이루기 위해 장기적인 시각으로 기업의 근본적인 체질을 바꿔 나갈 것”...
2023.07.13.,"현대차, 첫 고성능 전기차 ‘아이오닉5 N’ 세계 최초 공개",현대차가 13일(현지시간) 영국 웨스트서식스주서 열린 ‘2023 굿우드 페스티벌 오브 스피드(이하 굿우드)’에서 아이오닉5 N을 공개했다. 아이오닉 5 N은 과거 유산 계승을 통해 유연한 전동화를 적극 추진하는 현대차의 핵심 전동화 전략 ‘현대 모터 웨이(Hyundai Motor Way)’의 실행을 알리는...
2023.07.13.,"현대차, 2023년 지속가능성 보고서 발간",현대차에 따르면 회사는 재무 및 비재무 정보에 관해 투자자와 소비자를 비롯한 국내외 여러 이해관계자와의 소통을 위해 2003년 이후 매년 지속가능성 보고서를 발간하고 있다. 장재훈 현대차 사장은 보고서에서 “지속가능한 성장을 이루기 위해 장기적인 시각으로 기업의 근본적인...
2023.07.13.,"미리 본 현대차 아이오닉 5 N, 3가지 인공주행 사운드 갖췄다 [카미경]",현대차가 13일 아이오닉 5 N의 실내외 모습을 전부 공개했습니다. 등 국내 취재진은 공개 하루 전인 12일 남산 N 서울타워에서 차량의 모습을 전반적으로 살펴봤는데요. 이 차는 전기차지만 고성능을 상징하는 3가지 인공주행 사운드가 있습니다. 자세한 내용은 영상을 통해 볼 수 있습니다. 현대차는 오는 9월...
2023.07.14.,"[단독] 현대차, 울산 전기차 공장 앞당겨 짓는다",14일 업계에 따르면 현대차는 최근 노동조합에 오는 12월 예정됐던 공장 기공식을 10월로 앞당긴다는 내용을 공유했다. 글로벌 전기차 시장을 둘러싼... 하지만 현대차의 의지에 정부가 빠른 지원으로 화답했다. 이와 관련 환경부는 최근 ‘현대차 울산공장 전기자동차 설립’ 관련 환경영향평가 협의내용을...
2023.07.14.,"현대차, 첫 고성능 전기차…'아이오닉 5 N' 영국서 공개","현대차의 첫 고성능 전기차 '아이오닉 5 N'이 처음으로 공개됐다. 현대차의 고성능 브랜드 N은 13일(현지시간) 영국 최대 자동차 축제인 '굿우드 페스티벌 오브 스피드'에서 아이오닉 5 N을 최초로 공개했다. 아이오닉 5 N은 고성능 사륜구동 시스템을 바탕으로 전·후륜 모터 합산 478kW(650마력, 부스트..."
2023.07.14.,“현대車는 최악의 싸구려” 욕했는데…“포르쉐·BMW보다 좋다”에 판매도↑...,"현대차는 올해 상반기(1~6월) 포르쉐 타이칸, BMW iX보다 우수하다는 평가를 받은 아이오닉5를 앞세워 2018년 이후 최다 판매량을 달성하는 성과를 달성했다. 아이오닉5, 英서 전기차 실적 견인 14일 현대차 영국법인(Hyundai Motor UK)에 따르면 올해 상반기 현대차의 신차 등록대수는 4만6351대였다. 지난해 같은..."
2023.07.14.,"현대차 장재훈 사장 ""테슬라 충전기 공유 검토 중""","장재훈 현대자동차 사장이 지금까지 확답을 아끼던 현대차의 테슬라 충전기 공유 여부와 관련 긍정적인 반응을 보여 주목된다. 장 사장은 13일... 정의선 현대차그룹 회장(왼쪽 네번째), 현대차 장재훈 사장(왼쪽 세번째), N브랜드 매니지먼트실 박준우 상무(왼쪽 첫번째), 현대스타일링담당 사이먼 로스비..."
2023.07.14.,현대차의 첫 고성능 전기차…'아이오닉 5 N' 영국서 첫선,"현대차의 전동화 기술이 집약된 첫 고성능 전기차 '아이오닉 5 N'이 현지시간으로 13일 영국 '굿우드 페스티벌 오브 스피드'에서 처음 공개됐습니다.... 현대차는 전륜 스트럿 링 등을 적용해 전반적인 차체 강성을 강화했고, 후륜 휠하우스 안쪽의 차체를 보강해 기존 아이오닉 5 대비 비틀림 강성을 11..."
2023.07.14.,"현대차 노조 ""있어서는 안될 사망사고, 철저히 규명""",지난 13일 오후 4시 9분쯤 현대차 울산공장 내 카파엔진공장에서 장비 내부를 확인하던 30대 노동자 A씨는 갑자기 내려온 설비 상부 로더에 머리가 끼였다. 사고 직후 사내 구급차가 응급조치를 하고 A씨를 인근 병원으로 옮겼지만 결국 사망했다. 고용노동부는 근로감독관을 급파해 사고 내용을 확인하고...
2023.07.14.,"""키스도 팁줘야 하나?"" 현대차·기아 특허 도면에 첨부된 '개인톡'","14일 특허검색시스템 키프리스(KIPRIS)에 따르면 현대차·기아의 '차량 패널 조립체' 특허출원에서 발명 내용을 설명한 도면이 들어가야 할 자리에 사적인... 특허출원 정보에 따르면 현대차·기아는 특허 출원 후 약 한 달 뒤 잘못된 사진이 들어간 것을 파악하고, 지난해 1월 도면을 정정하는 보정서를 제출했다...."
2023.07.14.,현금 쌓는 현대차·기아…올해 MMT 매수 3조원 육박,14일 금융감독원 전자공시에 따르면 현대차는 올해 들어 금융계열사인 현대차증권을 통해 단기자금운용 금융상품인 머니마켓트러스트(MMT)를 총 1조7천100억원 어치 매수했다. 벌써 지난해 현대차의 연간 MMT 누적 투자금액(1조7천100억원)만큼 투자한 것이다. 기아도 올해 1조1천800억원 규모의 MMT를...
2023.07.14.,현대차도 ‘테슬라 충전’ 도입하나…경영진의 달라진 뉘앙스,"최근 미국 시장에서 테슬라의 전기차 충전 규격을 도입하는 완성차 브랜드가 속속 늘어나는 가운데, 아직 이 대열에 합류하지 않은 현대차의 고민이... 같은 질문을 받은 정의선 현대차그룹 회장도 “내부적으로 논의 중이지만, 아직은 모르겠다”고 대답했다. 업계에 따르면 현재 미국 시장에서 테슬라의 충전..."
2023.07.15.,현대차 아이오닉5 'N'에 담긴 의미,[편집자] 고성능 브랜드 'N' 현대차가 고성능 브랜드인 'N' 신차를 내놨습니다. 현대차는 그동안 기존 모델들의 고성능 차를 출시하면서 N브랜드를 사용해왔습니다. 이번에 내놓은 N브랜드 모델은 좀 다릅니다. 현대차가 중점 육성 중인 전기차입니다. 현대차의 대표 전기차 '아이오닉5'의 고성능 모델인...
2023.07.15.,“키스도 팁 줘야 해?”…현대차·기아 특허도면에 첨부된 '황당 톡',14일 특허검색시스템 키프리스(KIPRIS)에는 현대차·기아가 2021년 12월 출원한 ‘차량 패널 조립체’ 특허에 이런 내용이 담겼다. 발명 내용을 설명한 도면이 들어가야 할 자리에 사적인 대화가 올라간 것이다. 현대차와 기아는 이 특허의 공동출원인이다. 특허법은 특허를 출원한 날부터 1년 6개월이 지나면 출원...
2023.07.15.,[시승기] 입문용 전기차로 딱… 현대차 코나 일렉트릭,보조금 받으면 3892만~4249만원 현대차가 2세대 신형 코나 일렉트릭을 출시했다. 한 번 충전으로 최대 417㎞를 달리고 편의사양이 다양하다. 주행감도 내연기관과 크게 다르지 않아 내연기관 운전자의 입문용 전기차로 적합해 보였다. 코나 일렉트릭은 현대차그룹의 전기차 전용 플랫폼인 E-GMP를 사용하지...
2023.07.15.,"현대차, 영국 전기차 시장 공략 강화","이번에 현대차 외에도 포르쉐ㆍ폴스타 등 많은 글로벌 완성차 회사들이 신차를 공개했다. 현대차 관계자는 굿우드 페스티벌에서 아이오닉 5 N 공개 행사를 진행한 이유로 ""많은 자동차 매니아들이 관심을 기울이고 있는 페스티벌인 동시에 영국 내 (현대차) 전기차 인기도 고려했다""고 말했다. 실제로..."
2023.07.15.,中의존도 낮춘 현대차ㆍ기아…해법이 인도에 있었네,"이투데이=김준형 기자 | 현대차 5월 누적 판매 30만 대 기아 인도공장 4년 만에 100만 대 인공지능과 로봇 결합한 첨단설비 극단적인 중국 의존도를 낮추기 위한 현대차그룹의 전략이 결국 인도에서 해법을 찾았다. 현대차는 올해 들어 사상 최대생산을 기록했고, 기아 역시 4년 만에 100만 대 생산을..."
2023.07.15.,"""진실 or 거짓"", 현대차 출고량 '국내 1위' 칠곡?","칠곡군은 현대차 영남출고센터 준공으로 전국 12개 현대차 출고장 가운데 가장 많은 자동차를 출고하는 도시가 됐다. 김재욱 칠곡군수는 지난 11일 영남출고센터에서 조성균 HMC 전무, 김보성 현대글로비스 사업부장, 박정규 영남복합물류공사 대표이사 등의 주요 담당자와 간담회를 개최했다. 이날 간담회는..."
2023.07.15.,"현대차·기아, 상반기 아프리카 튀니지 '투톱'…토요타 '3위'","현대차 3827대 '1위', 기아 2576대 '2위' 현대자동차·기아·토요타 등 3사가 아프리카 자동차 시장 '바로미터'인 튀니지를 놓고 불꽃 튀는 3파전을 이어가고 있다. 상반기 결승선은 현대차가 먼저 끊었다. 15일 업계에 따르면 현대차·기아·토요타 등 3개 업체가 올해 튀니지 시장을 장악하고 있다...."
2023.07.15.,"[시승기] 현대차 코나 일렉트릭, 실용성 극대화한 ‘팔방미인’","지난 4월 출시된 현대차 디 올 뉴 코나 일렉트릭 롱레인지를 시승했다. 2세대 코나의 전기차다. 현대차의 각종 전시거점을 통해 이미 얼굴은 많이 알렸다. 미래지향적인 디자인, 깔끔한 라인을 갖췄다는 평가다. 전면부에 라디에이터 그릴이 없다는 점이 눈길을 잡는다. 대신 충전구가 앞에 달렸다...."
2023.07.15.,"레벨 업 여건 무르익어..삼성전자,현대차,기아 주목..어닝시즌 종목별 변동성...","삼성전자와 SK하이닉스의 역할이 중요할 것은 분명하며 현대차와 현대모비스, 기아를 포함해 LG에너지솔루션과 LG화학, POSCO홀딩스 등 업종 대표주들의 선순환도 중요한 키포인트가 될 것으로 판단한다. 다만 에코프로와 엘앤에프, 에코프로비엠 그리고 셀트리온 3사와 JYP Ent, 에스엠, 와이지엔터테인먼트..."
2023.07.15.,현대차 수소차 '넥쏘'가 투르 드 프랑스에 등장한 사연?,15일 업계에 따르면 현대차는 투르 드 프랑스 대회에 넥쏘 4대를 투입했다. 대회 코스를 따라달리며 친환경성을 강조하고 있다. 지난 13일 기준 10개... 현대차는 이번 대회 넥쏘 투입이 브랜드 이미지와 인지도 제고는 물론 수소 기술력을 전파하는 데 큰 도움이 될 것으로 기대하고 있다. 투르 드...
2023.07.16.,"""아이오닉 5 N, 폼 미쳤다""…美서 조롱받던 현대차 '대반전'",과거 촌스럽고 값싼 브랜드로 인식됐던 현대차·기아의 이미지가 정의선 현대차그룹 회장의 실행력과 고성능 차량 연구개발에 대한 집착으로 완전히 뒤바뀌고 있다는 평가가 나오고 있다. N 브랜드 첫 고성능 전기차 아이오닉 5 N 현대차는 지난 13일(현지시간) 영국 웨스트서식스주에서 개막한 '굿우드...
2023.07.16.,현대차·기아차 노조가 국민적 공분을 자초하는 '진짜 속셈'은?,"현대차와 기아차 노조가 올해 임단협을 진행하면서 이해하기 어려운 행태를 거듭하고 있어 그 배경에 관심이 쏠리고 있다. 그야말로 국민적 공분을... [사진=울산MBC 캡처] 사상 최대 실적 거둔 현대차 노조는 판을 깨려 하고, 기아차 노조는 '고용세습' 우겨 사상 최대 이익 실현을 거듭하고 있는 현대차 노조는..."
2023.07.16.,"현대차, 英 시장서 전기차로 최대실적 썼다… '아이오닉5 효과'","16일 현대자동차에 따르면 현대차 영국법인의 올해 상반기 신차 등록대수가 4만6351대로 지난해 같은 기간 4만908대와 비교해 13.3% 늘었다. 시장 점유율도 약 4.88%로 전체 8위. 현대차는 전기차(EV), 하이브리드(HEV), 플러그인 하이브리드(PHEV) 등 다양한 친환경차 제품군을 선보인 점을 이 같은 성과의..."
2023.07.16.,노조 반발 부른 '현대차 임원 보수 인상률'...도대체 얼마?,이투데이=강문정 기자 | 현대차·기아의 임금·단체협상 테이블에 임원 보수 인상률이 논란거리로 떠올랐다. 회사는 국내 재계 주요 기업 대비... 16일 본지가 금융감독원 전자공시시스템에 올라온 주요 기업 사업보고서를 분석한 결과 현대차의 최근 5년 간 미등기 임원 총 보수 인상률은 51.92%로...
2023.07.16.,[기자수첩] 현대차 고성능 친환경차에 거는 기대,현대차 고성능 친환경차에 거는 기대 글로벌 완성차업체들이 전동화에 집중하고 있다. 이르면 2025년부터 새로운 내연기관 자동차 출시 소식을 들을 수... 사실 현대차는 고성능 브랜드의 역사가 짧다. 하지만 전동화 시대에 접어들면서 현대차에게 기회가 생겼다. 고성능 자동차의 기술력이 엔진에서 배터리와...
2023.07.16.,"고용부, '사망사고' 울산 북항 공사·현대차 작업중지 명령...중처법 적용여부...","13일에는 현대차 울산공장 내 카파엔진공장에서 장비 내부를 확인하던 30대 노동자 A씨가 끼임 사고를 당해 숨졌다. 고용노동부는 근로감독관을 급파해 사고 내용을 확인하고 당일 곧바로 작업중지 명령을 내렸다. 현재 중대재해법과 산업안전보건법 위반 여부를 조사하고 있다. 이와 관련해 현대차는 ""유명을..."
2023.07.17.,"[단독]""비정규직 철폐"" 금속노조, 18일 현대차 울산공장서 결의대회","현대차 1만명, 기아 3500명, 현대제철 1만명, 자동차판매 1만명, 현대모비스와 현대위아 등 계열사에서 1만명 등 수 많은 간접고용비정규직 노동자를... 현대차 비정규직지회는 ""특별채용 중단과 불법파견 범죄 해결 그리고 비정규직 없는 공장을 요구하며 다시 한번 투쟁에 나설 것""이라고 했다."
2023.07.17.,"현대차 노사 갈등 '최고조'…""정년연장 이슈 안풀리네""",정년 연장을 둘러싼 현대차 노사 갈등이 최고조에 달하고 있다. 정년 연장 수용불가 입장을 밝힌 사측에 노조가 추가 파업을 비롯한 단체행동에 나서겠다고 벼르고 있다. 17일 업계에 따르면 현대차 노사는 지난 13일 9차 본교섭을 진행했지만 정년 연장에 대한 입장차를 끝내 좁히지 못했다. 노조는 올해 임금...
2023.07.17.,"[단독] 현대차, 금속노조 불법파업 강경 대응…지부장 등 임원 6명 고소",17일 업계에 따르면 현대차는 지난 12일 민주노총 금속노조 총파업 지침에 따라 파업에 동참한 금속노조 현대차 지부장을 비롯한 임원 6명에 대해 지난주 업무방해 혐의로 형사 고소했다. 현대차 노조는 집행부 지침에 따라 지난 12일 오전·오후 근무조가 각각 2시간씩 총 4시간 부분 파업을 했다. 현대차 노조가...
2023.07.17.,"[단독] 현대차가 투자한 모셔널, 2071억 규모 임직원 스톡옵션 발행",현대차 관계자는 “유가증권은 임직원 주식보상 프로그램 운영을 위해 스톡옵션으로 부여된 것”이라고 설명했다. 모셔널은 현대자동차그룹 3사와 글로벌 자율주행 업체 앱티브가 지난 2020년 합작 설립한 회사다. 모셔널의 지분 구조는 ▲현대차 26% ▲기아 14% ▲현대모비스 10% ▲앱티브 50% 등이다....
2023.07.17.,"현대차 재생에너지 사용량, 2년 새 4배 늘었다","이투데이=이민재 기자 | 현대차, 재생 에너지 사용량 빠르게 늘고 있어 2020년 7만MWh에서 지난해 28만MWh로 늘어 2045년 재생 에너지 100% 전환... 17일 현대차의 ‘2023년 지속가능성 보고서’에 따르면 현대차 주요 사업장의 재생 에너지 사용량은 2020년 7만376메가와트시(MWh)에서 2021년 12만171MWh..."
2023.07.17.,"[단독] ""존재감 넘치는 H 램프"" 현대차, 정통 SUV 스타일 '싼타페 풀체인지' ...","특히, 램프는 현대차의 'H'로고를 형상화한 픽셀 주간주행등(DRL)이 새롭게 적용된 것이 특징이다. 측면부는 각지고 박시한 실루엣이 눈길을 끈다. 차체도... 실내는 앞서 포착된 스파이샷을 기반으로 보면, 현대차 플래그십 세단 신형 그랜저와 유사한 레이아웃을 갖는다. 12.3인치 디지털 계기판과 12.3인치 센터..."
2023.07.18.,"현대차, 금속노조 파업 동참 노조 간부 6명 고소","18일 현대차 노조에 따르면 회사는 안현호 노조지부장 등 간부 6명을 업무방해 혐의로 최근 경찰에 고소했다. 현대차 노조는 지난 12일 금속노조 총파업에 따라 오전 출근조와 오후 출근조 각 2시간, 총 4시간 파업 지침을 조합원들에게 내렸다. 당시 파업으로 현대차 울산공장과 아산공장 등 생산라인이 멈췄다...."
