날짜,제목,내용
2023.07.14.,"[종합] 코스피, 외국인·기관 매수에 2630선 근접...시총 상위 종목은?","16%), HD한국조선해양(0.31%), 우리금융지주(1.64%), 포스코인터내셔널(5.79%), 기업은행(0.97%), 엘앤에프(1.79%), KT(0.51%), 한화솔루션(-1.22%) S-Oil(1.95%), 현대글로비스(1.9%), 삼성중공업(0%), LG생활건강(0.76%), LG이노텍(0.34%), 한화에어로스페이스(-3.82%), 카카오페이(0.79%), SK스퀘어(1.73..."
2023.07.15.,"KB증권, 7월 둘째주 HD한국조선해양 등 10종목 매수 추천","KB증권이 7월 둘째주(10~14일) HD한국조선해양 등 10종목을 매수 추천했다. HD현대중공업(329180) 1분기 신규수주 14억7000만 달러로 2022년 1분기 대비 29.6% 감소. 2분기 매출액 2조9192억원(+34.8% YoY), 영업이익 203억원(흑자전환 YoY, 영업이익률 0.7%). 매출액은 컨센서스 부합, 영업이익은 하회할..."
2023.07.15.,"'HD한국조선해양 수주' 초대형 가스운반선 발주처, '노르웨이 솔뱅'으로 확인",4162억원 규모 8만8000㎥급 VLGC 3척 발주 HD현대중공업에서 건조해 2026년 12월 인도 HD현대의 조선 중간 지주사인 HD한국조선해양이 수주한 초대형 가스 운반선(VLGC)의 발주처가 노르웨이 가스선주인 솔뱅(Solvang)으로 확인됐다. 15일 업계에 따르면 솔뱅은 HD한국조선해양에 8만8000㎥급 VLGC 3척을...
2023.07.15.,"[한證막] 코스피, 美 인플레 둔화에 2600선 '회복'…전주比 4%↑",5% 상승했다. 컨테이너선은 2021년 1분기부터 신조선가가 전년 대비 20.8% 뛰었다. 이같은 장밋빛 전망에 △삼성중공업(010140) 16.2% △한화오션(042660) 15.32% △HD현대중공업(329180) 8.39% △HD한국조선해양(009540) 7.29% △현대미포조선(010620) 6.52% 등 한주간 조선주가 모처럼 함박웃음을 지었다.
2023.07.15.,민주노총 '돈 되는 확장' 시동…잇단 탈퇴에 외국인 눈독[이슈속으로],HD한국조선해양·한화오션·삼성중공업 등 조선 3사는 고조되는 인력난에 외국인 인력을 확대·배치한다. 대형 조선소뿐 아니라 조선 기자재업계도 마찬가지다. 중소 업체의 경우 외국인 근무자 비율이 내국인을 앞질렀을 정도다. 금속노조는 조선소 외국인 인력이 밀집한 울산·거제·영암(전남) 등에 인력을...
2023.07.15.,IMO 넷제로 선언에 발등 불 떨어진 해운업계,"HMM은 지난 2월 HD한국조선해양 등과 9000TEU급 메탄올 컨테이너선 9척 발주계약을 맺었다. 또, HMM은 운영하는 대부분 선박에 스크러버 설치를 완료했다. 선박 한 척에 스크러버 한 개 설치 때 발생하는 비용은 70억~80억 원이다. 선박 1000척에 7000억~8000억 원이 드는 셈이다. 이에 정부는 지난 2월 발표한..."
2023.07.16.,기술력까지 갖춘 中기세에 눌렸다…'넘사벽' 美조선업의 굴욕[이철재의 밀담],"그는 엄동환 방위사업청을 만난 뒤 HD현대와 한화오션(당시 대우조선해양), HJ중공업 등 한국 조선 업체를 찾았다. 앤더슨 중장은 “세계적 수준의 조선 업체를 찾으러 왔는데 여기서 있었다”며 “이번 방문이 상호 이익이 되며 앞으로 업무에서 진전이 있기를 기대한다”고 말했다. 미국은 1920년 만들어진..."
2023.07.16.,"“하반기 큰 장 선다”…조선 빅3, 수주목표 달성·흑자 전환 ‘청신호’ [비...",국내 조선업계 빅3(HD한국조선해양·한화오션·삼성중공업)가 올해 우수한 수주 성적과 함께 실적 턴어라운드를 달성할 것이라는 기대감이 커지고 있다. 이미 3년치 일감을 확보한 상황에서 고부가가치 선박을 중심으로 수주를 이어가며 수주 잔고의 질이 높아지고 있어서다. 이미 분기 기준 흑자...
2023.07.16.,울산 자동차·조선 호조세 파업에 발목 잡히나,"지주사인 HD한국조선해양의 올 2분기 실적도 상승세가 유력시된다. 올 2분기 실적으로 매출 5조4691억원, 영업이익 1242억원을 기록할 전망이다. 매출은 전년동기대비 30.6% 늘어난 것이며, 영업이익은 흑자 전환이 전망된다. HD한국조선해양의 수주실적도 월등하다. 올해만 벌써 3조원 수주를 달성했다...."
2023.07.16.,"코스닥 가는 버넥트, 아직 매출 소박하지만 ""XR 잠재력 크다""","주요 고객사로는 LG화학, LG에너지솔루션, 삼성SDI, HD한국조선해양 등 국내 주요 대기업 계열사들이 있다. 지난해에는 한화가 전략적 투자자로 100억원을 투자함에 따라 한화토탈에너지스 등 한화 계열사 고객이 확대되고 있다. 최근에는 한화시스템과 리모트 솔루션 도입 및 공동사업추진을 위한..."
2023.07.16.,출장갈 때 회사차 아닌 공유차 탄다…기업 카셰어링 도입 확산,"이에 따라 HD현대는 카셰어링 제도를 조선 중간 지주사인 HD한국조선해양을 시작으로 전 계열사로 확대할 예정이다. 카셰어링 제도 활용으로 출장 차량 이용 절차도 간소화됐다. 이전에는 부서별 수요조사 등을 거쳐 차를 배정하고, 배차신청도 복잡해 법인차 이용을 꺼리는 분위기가 있었다. 하지만 공유차는..."
2023.07.16.,"낮은 이익률에도 '혈투', 울산급 호위함 사업 뭐길래[김관용의 軍界一學]",HD현대중공업은 한국형구축함(KDDX) 설계도면 절도 혐의로 2025년 11월까지 3년간 방위사업청 무기체계 제안서 평가에서 1.8점 감점을 받습니다.... 당초부터 저가 입찰이 예상된 상황이라 HD현대중공업과 당시 대우조선해양(현 한화오션)은 입찰을 포기했습니다. 7340억원을 써낸 HJ중공업(옛 한진중공업)...
2023.07.16.,"해수부, 외국적 선박 국내 도입기간 5일→2일 단축…""1척당 5000만원 절감""","[서울=뉴스핌] 채송무 기자 = HD현대중공업이 건조해 2022년 인도한 20만 입방미터(㎥)급 LNG운반선의 시운전 모습 [사진=HD한국조선해양]2023.05.02 dedanhi@newspim.com 최근 국적선사의 물동량이 늘어나면서 외국적 선박의 국내 도입이 늘었고, 이를 고려해 선박 도입절차를 개선하달라고 한국해운협회가 해수부에..."
2023.07.16.,시총10조 한화오션 MSCI지수 편입 유력…군함도 수주,"침체기였던 지난해 조선 3사 모두 영업손실에 시달렸다는 것을 감안해도, HD한국조선해양(영업손실 3555억원), 삼성중공업(8544억원)보다 2~4배 손실 규모가 컸다. 2년간 영업손실로 인해 2조7000억원의 결손금도 발생했다. 부채 비율은 인수 직전 1분기 기준으로 1858%까지 올랐다. 한화그룹은 5월 23일..."
2023.07.16.,"[주간증시전망] 물가 안정에 증시 여건 개선…""반등장 본격 시작""","삼성증권의 이번 주 추천종목은 SK하이닉스, LG전자, 이수페타시스, 대덕전자, 기아, 현대오토에버, 성우하이텍, 포스코홀딩스, HD한국조선해양, 삼성엔지니어링이다. □주요 경제 일정 ▲7월17일(월)=일본 해양의 날 휴장, 중국 2분기 GDP ▲7월18일(화)=미국 6월 소매판매·산업생산 ▲7월19일(수)=유로존 6월..."
2023.07.17.,"HD현대重, 노조에 “생산 차질” 호소…휴가 앞두고 전운",HD한국조선해양은 올해 들어 총 110척(해양 1기 포함) 143억9000만달러(약 18조2000억원)를 수주해 연간 수주 목표 157억4000만달러의 91.4%를 잠정 달성했으며 도크가 꽉 차 일손이 모자라는 형편이다. HD현대중공업은 교섭을 조속히 마무리해 안정화된 분위기 속에서 업무에 집중할 수 있는 작업환경을 만드는 데...
2023.07.17.,"조선업계, '저탄소' LNG 선박에서 '탈탄소' 그린선박 전환중","국내 조선 3사(HD한국조선해양, 한화오션, 삼성중공업)는 기존 내연기관 추진선과 수소 추진선의 과도기 단계서 다양한 대체 연료 개발에 주목하고 있다. HD한국조선해양은 2013년 세계 최초 메탄올 추진 PC선(중형 선박)을 4척 수주하기 시작해 지금까지 세계에서 가장 많은 수주량을 보이고 있다. 특히 '그린..."
2023.07.17.,"동성화인텍 HD한국조선해양 계열사에 LNG선 보냉자재 공급, 4천억 규모",동성화인텍은 HD한국조선해양 아래 HD현대중공업 및 현대삼호중공업과 초저온 보냉자재 공급계약을 맺었다고 17일 공시했다. 초저온 보냉자재는 액화천연가스(LNG)화물선 연료로 사용되는 천연가스를 액화시켜 부피를 줄인 뒤 운송하는데 사용된다. 동성화인텍은 HD한국조선해양 계열사들과...
2023.07.17.,KDDX 유리해진 한화오션…HD현대重과 해전 '본격화',HD현대중공업은 KDDX 1번함 건조 경험과 그간 쌓아온 조선 기술을 앞세운다는 전략이다. HD현대중공업은 지난달 부산 벡스코서 열린 국제해양방위산업전(MADEX)서 현재 개발 중인 KDDX와 함께 ▲무인전력지휘통제함 ▲기존 모델에서 업그레이드된 한국형 항공모함 ▲수출용 원해경비함(OPV) 등을 최초...
2023.07.17.,"[종목이슈] 신고가 질주 조선주, 실적 기대감↑","HD한국조선해양(-0.81%), HD현대중공업(-0.81%), 현대미포조선(-0.11%), 한화오션(-1.26%) 등 다른 조선주들은 이날 소폭 약세로 거래를 마쳤지만, 최근 견조한 주가 흐름을 지속하고 있다. HD한국조선해양은 이날 장 초반 14만9천500원까지 오르며 작년 8월 기록한 장중 고점(15만1천원)에 바짝 다가섰다. 지난 3월 저점..."
2023.07.17.,'신고가 행진' 조선주 장기호황 올라탄다,"HD현대중공업(329180)은 지난 14일 장중 14만7800원, HD한국조선해양(009540)도 이날 12만9400원으로 신고가를 기록했죠. 앞서 12일엔 한화오션(042660), 삼성중공업(010140), 현대미포조선(010620)이 4만9900원, 8500원, 9만3300원으로 신고가를 새로 썼습니다. 올해 들어 조선주는 가파른 상승세를 보이고 있는데요. 앞서..."
2023.07.17.,진격의 조선업종 ETF···하반기 대세 테마 될까,"지난 14일 기준 편입 종목에는 삼성중공업(비중 16.05%), HD한국조선해양(15.45%), 현대미포조선(13.51%) 등이 포함돼 있다. 이뿐만 아니라 삼성자산운용의 'KODEX K-친환경선박액티브' 역시 좋은 성과를 보였다. 지난해 11월 출시된 이 ETF는 친환경 선박 관련 종목에 집중 투자해 시장 초과 성과를 추구하는..."
2023.07.17.,"조선업계, 해상 풍력 사업서 새 먹거리 찾는다","이와 연계한 해양 레저와 관광 단지 개발·육성을 통해 지역 경제 활성화도 이뤄낼 수 있다. 출항을 앞둔 해상 풍력 발전기 설치선 퍼시픽 오르카호. 사진=삼성중공업 제공 국내 조선사들은 단시일 내에 해상 풍력 터빈 설치선(WTIV, Wind Turbine Installation Vessel)이 고부가가치 제품으로 떠오를 것에 대비해..."
2023.07.18.,"[단독] ‘수상함 명가’ 2라운드…HD현중, 차기 호위함 ‘디브리핑’ 신청",그러나 HD현대중공업은 지난 2020년 한국형 차세대구축함(KDDX) 기본설계 사업자 선정 과정에서 직원들이 대우조선해양의 설계도면을 은닉·유출한 데 따른 1.8점 감점 ‘패널티’를 받아 결과적으로 고배를 들고 말았다. ‘디브리핑’은 방사청이 지난 2019년 ‘무기체계 제안서 평가업무 지침’을...
2023.07.18.,"상반기 호황 누린 조선업계, 하반기 신조선가 더 오른다",이와 관련해 토탈에너지스는 작년 말부터 HD한국조선해양·삼성중공업과 LNG선 17척에 대한 협상을 재개한 상태다. 금융정보업체 에프엔가이드에 따르면 HD한국조선해양과 한화오션은 각각 2·4분기와 3·4분기에 기나긴 적자에서 탈출할 것으로 점쳐진다. 삼성중공업은 지난 1·4분기 22분기만에 흑자전환에...
2023.07.18.,"HD한국조선해양, 상반기 155억달러 수주…목표 85% 달성",HD현대의 조선중간지주사인 HD한국조선해양이 상반기에 올해 수주목표 85%를 달성했다. HD한국조선해양은 올 상반기 155억7700만달러의 일감을 수주했다고 지난 17일 밝혔다. 올해 수주목표인 181억5700만달러의 85.8%다. HD현대중공업의 상반기 수주금액은 합계 72억6600만달러로 올해...
2023.07.18.,"사명 바꾼 한화오션, 조선업 호황 타고 비상…경영 정상화 속도",한화오션은 옛 대우조선해양 시절부터 한국형 구축함 건조 사업에 모두 참여하며 40척이 넘는 수상함을 건조해왔다. 하지만 경영 악화가 이어지면서 2018년 이후부터는 수상함 수주가 없었다. 최근 수상함 시장에서는 HD현대중공업이 절반 이상 점유하며 우위를 보였으나 이번에 한화오션이 수주를 따내며...
2023.07.18.,"[종합] 삼성重, 3.9조 '초대박' 수주…조선 빅3, 수주목표·흑전 '예약'","3조 9593억원이란 수주는 단일 선박 계약으로 역대 최대 규모이자 올 한해 조선 빅3가 거둔 최대어로, 현금 흐름에도 숨통이 트이게 됐다.이와 함께 HD현대의 조선 중간 지주사인 HD한국조선해양이 이미 수주 목표 조기 달성을 예약했고, 출범 이후 수주 소식이 없던 한화오션까지 최근 울산급 배치3..."
2023.07.18.,"한국카본 HD한국조선해양 계열사에 LNG선 보냉자재 공급, 5100억 규모",한국카본은 HD한국조선해양 아래 HD현대중공업 및 현대삼호중공업과 초저온 보냉자재 공급계약을 맺었다고 18일 공시했다. 초저온 보냉자재는 액화천연가스(LNG)화물선 연료로 사용되는 천연가스를 액화시켜 부피를 줄인 뒤 운송하는데 사용된다. 한국카본은 HD현대중공업 및 현대삼호중공업과...
2023.07.18.,"LNG 이어 메탄올船이 대세…국내 조선 빅3, 친환경 선박 수주경쟁 후끈","국내 조선사, 올해 메탄올 추진선 총 37척 수주…수주 금액 8조원 HD한국조선해양·삼성重, 선두 위치…한화오션, 경쟁 합류 전망 친환경 선박 시대가 도래하면서 국내 조선업계의 메탄올 선박 수주 경쟁이 한층 치열해질 전망이다. 그동안 LNG(액화천연가스) 추진선이 주를 이뤘다면 최근 들어 탄소배출이..."
2023.07.18.,"조선 빅3, 수주잔고 1300억달러 육박…4년치 일감 쌓였다","18일 업계에 따르면 조선 빅3(HD한국조선해양·삼성중공업·한화오션)의 올해 수주잔고(인도기준)는 1295억3000만달러(약 163조2700억원)로 지난해 말 1205억2000만달러(약 151조9100억원)보다 90억1000만달러(약 11조3600억원, 7.5%)가 증가했다. 조선 빅3의 수주잔고는 2021년부터 이어진 수주 호황으로..."
2023.07.18.,"HD현대중공업, 선주 앞에서 LNG·수소 혼소엔진 기술력 입증","HHI-EMD가 선주들에게 선보인 제품은 HD한국조선해양과 HD현대중공업이 작년 말 독자 기술로 개발한 1.5㎿(메가와트)급 LNG·수소 혼소 힘센 엔진이다. LNG·수소 혼소 엔진은 디젤 연료와 LNG, 수소 혼합 연료를 선택적으로 사용해 선박을 운영한다. 수소 엔진의 첫 단계라 할 수 있다. 황산화물과 질소산화물..."
2023.07.19.,"HD한국조선해양, 친환경 액화 이산화탄소 운반선 수주","HD한국조선해양은 최근 그리스의 캐피탈 마리타임 그룹(Capital Maritime Group)과 총 1790억원 규모의 2만2000㎥급 액화 이산화탄소 운반선 2척에 대한 건조 계약을 체결했다고 19일 밝혔다. 이번에 수주한 선박은 길이 159.9m, 너비 27.4m, 높이 17.8m 규모다. 울산 현대미포조선에서 건조돼 2025년 하반기부터..."
2023.07.19.,"HD한국조선해양, 세계 최대 액화 이산화탄소 운반선 수주",HD현대의 조선 중간 지주사인 HD한국조선해양이 세계 최대 규모 액화 이산화탄소 운반선을 수주했다고 19일 밝혔다. HD한국조선해양은 최근 그리스 캐피탈 마리타임 그룹과 총 1천790억원 규모의 2만 2천m2급 액화 이산화탄소(LCO2) 운반선 2척에 대한 건조 계약을 체결했다. 이번에 수주한 운반선은 길이...
2023.07.19.,"HD한국조선해양, 세계 최대 LCO2운반선 수주…1800억 규모","그리스 선주사 2척 발주 울산 현대미포조선 건조 “축적한 기술로 시장 선도할 것“ HD현대 조선부문 중간지주사 HD한국조선해양이 사상 최대 액화이산화탄소(LCO2)운반선을 수주했다고 19일 밝혔다. 계약 규모는 2만2000㎥급 2척, 총 1790억원이다. 건조는 현대미포조선이 맡는다. 울산 조선소서 길이..."
2023.07.19.,"HD한국조선, 세계 최대 규모 이산화탄소 운반선 수주","HD한국조선해양이 세계 최대 규모 액화 이산화탄소 운반선을 수주했다. HD한국조선해양은 그리스 캐피탈 마리타임 그룹과 1790억원 규모의 2만2000㎥급 액화 이산화탄소 운반선 2척에 대한 건조계약을 체결했다고 19일 밝혔다. 운반선은 길이 159.9m, 너비 27.4m, 높이 17.8m 규모로, 울산 현대미포조선에서..."
2023.07.19.,"HD한국조선해양, 세계 최대 친환경 액화 이산화탄소운반선 수주","HD한국조선해양은 최근 그리스의 캐피탈 마리타임 그룹(Capital Maritime Group)과 총 1,790억 원 규모의 2만2000입방미터(㎥)급 액화 이산화탄소(LCO2)운반선 2척에 대한 건조계약을 체결했다고 19일 밝혔다. 이번에 수주한 LCO2운반선은 길이 159.9m, 너비 27.4m, 높이 17.8m 규모로, 울산 현대미포조선에서..."
2023.07.19.,"HD한국조선해양, 세계 최대 친환경 액화 이산화탄소운반선 수주",(사진=HD현대) HD현대의 조선 중간 지주사인 HD한국조선해양이 세계 최대 규모 액화 이산화탄소 운반선을 수주하는 데 성공했다. HD한국조선해양은 최근 그리스의 캐피탈 마리타임 그룹과 총 1790억 원 규모의 2만 2000입방미터급 액화 이산화탄소(LCO2) 운반선 2척에 대한 건조계약을 체결했다고 19일...
2023.07.19.,"HD한국조선해양, 1790억 규모 액화이산화탄소 운반선 2척 수주","화이트페이퍼, WHITEPAPER현대미포조선의 액화이산화탄소 운반선 조감도 (사진=HD현대) HD현대의 조선 중간 지주사 HD한국조선해양이 세계 최대 규모 액화이산화탄소 운반선을 수주하는 데 성공했다. HD한국조선해양은 최근 그리스의 캐피탈 마리타임 그룹과 총 1790억원 규모의 2만2000입방미터..."
2023.07.19.,"HD한국조선해양, 그리스 선사로부터 LCO2운반선 2척 수주…1790억원 규모",친환경 탄소포집 및 저장 시장 규모 증대 운송 담당 LCO2운반선 수요도 증가 전망 HD현대의 조선 중간 지주사 HD한국조선해양이 세계 최대 규모 액화 이산화탄소 운반선을 수주하는 데 성공했다.HD한국조선해양은 최근 그리스의 캐피탈 마리타임 그룹(Capital Maritime Group)과 총 1790억원 규모의...
2023.07.19.,"HD한국조선해양, 세계 최대 친환경 액화 이산화탄소운반선 수주",HD현대의 조선 중간 지주사인 HD한국조선해양이 세계 최대 규모 액화 이산화탄소 운반선을 수주하는 데 성공했다고 19일 밝혔다. HD한국조선해양은 최근 그리스의 캐피탈 마리타임 그룹(Capital Maritime Group)과 1790억원 규모의 2만2000입방미터(㎥)급 액화 이산화탄소(LCO₂)운반선 2척에 대한...
2023.07.20.,"HD한국조선해양, 이산화탄소 운반선 시장도 선도","글로벌 탄소중립 기조에 선제적으로 대응해온 HD한국조선해양이 이산화탄소(LCO2) 운반선 시장을 선도하고 있다. 20일 업계에 따르면 HD한국조선해양은 이산화탄소 운반선 관련 기술 개발에 매진하고 있다. 지난해 9월엔 세계적 가스전시회인 가스텍(Gastech)에서 미국선급협회(ABS), 로이드선급(LR)..."
2023.07.20.,"SK증권, HD 한국조선해양 목표가↑…""2분기 흑자 전환 전망""","SK증권은 20일 HD 한국조선해양이 2분기 흑자로 전환할 것이라며 목표주가를 11만8천원에서 15만5천원으로 올렸다. 한승한 SK증권 연구원은 ""HD 한국조선해양의 2분기 영업이익은 1천840억원으로 흑자로 전환할 것""이라며 ""조선 자회사들의 건조물량이 증가하고 선가 상승에 따라 실적 개선이 본격적으로..."
2023.07.20.,"하반기 더 좋다는 조선주, 줄줄이 신고가...슈퍼 사이클 진입 앞둬","한화오션(74%), HSD엔진(40%), 삼성중공업(36%), HD한국조선해양(33%), HD현대중공업(25%), 현대미포조선(22%), 한국카본(21%), 한라IMS(15%), SK오션플랜트(10%) 등이 모두 지난 6월 1일부터 7월 13일까지 두 자릿수 주가 상승률을 기록했다. 특히 조선 ‘빅3’로 불리는 삼성중공업과 한화오션, HD한국조선해양 등은 7월..."
2023.07.20.,"선박해양플랜트연구소(KRISO),‘수소 생산 해상플랫폼’ 미국선급 AIP 획득","UBJIP(Unified Bulk Joint Industry Project)는 2015년부터 해양플랜트 분야 국제표준화(ISO·IEC 등)를 위해 HD현대중공업, 삼성중공업, 선급(DNV·ABS·BV·LR), KRISO, 조선해양플랜트협회, 방재시험연구원 등 으로 구성된 컨소시엄이다. 한편 KRISO는 그간 ▲ 액화수소연료탱크 한국선급(KR) AIP 인증 획득 및 해양수산부..."
2023.07.20.,벌점에 발목 잡힌 HD현대중공업 [기업 백브리핑],"7조 8000억 한국형 차세대 구축함 사업 주도권 쥘 수 있다는 점, 무엇보다 재계 절친인 김동관 한화 부회장과 정기선 HD현대 사장 간 첫 맞대결이란 점, 한화그룹이 대우조선해양 인수 이후 처음 치러진 수주전 등 의미가 남달랐습니다. 희비를 가른 건 HD현대중공업 직원이 과거 대우조선 개념 설계 자료를..."
2023.07.20.,[CEO스코프] HD현대 '대전환' 중심축에 선 정기선 사장,"© HD현대 민주신문=승동엽 기자 | 정기선 HD현대 대표이사 겸 HD한국조선해양 대표이사 사장이 지주회사와 조선 사업을 진두지휘하며 3세 경영 체제를 굳혀가고 있다. HD현대 권오갑 회장, HD한국조선해양 가삼현 부회장과 함께 이끌며 순수지주사로 전환한 HD현대그룹의 중심축 역할을 담당하고 있는 것...."
2023.07.20.,"0.14점차 초박빙 승부 HD현대·한화오션…KDDX 수주전, 필승 각오",한화오션이 해군 차기 호위함 수주 경쟁에서 HD현대중공업과 초박빙의 승부 끝에 승리한 가운데 시선은 한국형 차기 구축함(이하 KDDX) 수주전으로... 이번 사업은 총 7조원으로 개념설계는 한화오션의 전신인 대우조선해양이 맡았고 기본설계는 HD현대중공업이 수행했다. 통상 기본설계를 추진한 업체가...
2023.07.20.,"HD현대, 저점 찍고 하반기 기지개 활짝?","옛 현대중공업지주㈜인 HD현대는 2017년 4월 한국조선해양㈜ (옛 현대중공업)의 인적분할로 출범한 지주회사다. 이 회사의 영업수익은 자회사 등으로부터의 배당수익, 상표권 사용수익, 임대수익 등으로 구성된다. 주요종속회사들이 하는 사업으로는 주식 또는 지분 취득, 소유, 관리 및 관련업..."
2023.07.20.,"뜨는 업종 2차전지만 있나, 조선주 무서운 상승세","이밖에도 HD현대중공업(9.95%), 현대미포조선(8.93%), HD한국조선해양(8.58%) 등도 오름세다. ◇매출 전망치 증가세에 주가 ‘업 ‘이같은 주가 상승세는 돈이 되는 알짜배기 선박이 본격 건조됨에 따라 이익증가가 예상되기 때문이다. 금융정보제공업체 에프앤가이드에 따르면 삼성중공업의 올해와..."
2023.07.20.,"조선업계, 하반기 채용문 활짝…인력난 극복 '시동'","조선업을 영위하고 있는 ▲HD한국조선해양 ▲HD현대중공업 ▲현대미포조선 ▲현대삼호중공업 등 계열사들도 우수 인재 확보에 나섰다. 회사마다 모집 대상은 다르지만 조선업 심장인 설계, 생산 외에 재무, 제조 등 다양한 분야서 미래 인재를 발굴한다. 삼성중공업도 올해 상반기 신입·인턴 채용을..."
2023.07.21.,"그리스 캐피탈마리타임, 한국조선해양에 이산화탄소운반선 2척 발주",친환경탄소포집·저장 시장규모 증대에 이산화탄소운반선 수요 증가 전망 HD현대의 조선 중간 지주사인 HD한국조선해양이 세계 최대 규모 액화 이산화탄소 운반선을 수주하는 데 성공했다. HD한국조선해양은 최근 그리스의 캐피탈마리타임그룹과 총 1790억원 규모의 2만2000입방미터(㎥)급 액화...
2023.07.21.,[지금 우리 기업은] 탄소중립 향한 HD한국조선해양 '초격차' 전략,이러한 기조에 힘입어 친환경 고부가가치 선박을 중심으로 세계 시장을 선도하기 위한 비전을 키우는 대표적인 기업으로 HD한국조선해양이 주목받고 있다. HD현대 그룹 내 조선사인 HD현대중공업·현대삼호중공업·현대미포조선을 거느린 중간 지주사다. HD현대삼호중공업이 세계 최초로 건조한 LNG추진...
2023.07.21.,"[특징주] 현대미포조선, 하반기부터 실적 턴어라운드 전망에 주가 상승",한국조선해양의 최대주주는 HD현대(옛 현대중공업지주)로 지분 35.05%를 갖고 있습니다. HD현대의 최대주주는 정몽준 아산재단 이사장으로 지분 26.60%를 소유하고 있습니다. 국민연금공단은 2023년 1분기 현대미포조선 주식 77만여주를 팔아 지분을 낮췄습니다. 현대미포조선은 외국인의 비중이 23.5...
2023.07.21.,"HD현대중공업 18차례 임단협 협상 결렬…""파업 나올까""","HD한국조선해양 소속인 현대중공업·현대삼호중공업·현대미포조선 등 3개 조선사 노조는 올해 임단협을 앞두고, 2023년 단체교섭 공동 요구안을 사측에 전달했다. 이 요구안에는 기본급 18만4900원 인상(호봉승급분 제외), 교섭 효율화를 위한 공동 교섭 태스크포스(TF) 구성, 신규 채용, 노사 창립기념일 상품권..."
2023.07.21.,"""상반기보다 뜨겁다""…조선 빅3, 하반기 카타르發 수주 '격돌'",국내 조선 3사(HD한국조선해양·삼성중공업·한화오션)가 상반기에 이어 하반기도 연일 수주 낭보를 울리고 있다. 상반기 친환경 선박 수주에 집중했던 조선업계는 하반기 카타르발(發) 수주전에서 또 한 번 맞붙을 전망이다. 21일 관련 업계에 따르면 국내 조선업계는 올해 상반기 수주전을 마치고...
2023.07.21.,"조선 빅 3 vs 철강사, 하반기 ‘후판價 협상’ 돌입…줄다리기 예상",철강사 “인상”…원자재값·전기료 상승으로 원가 ↑ 조선 수주 호황에 선가도 계속 오르고 올해 흑자 전망 조선사 “인하”…후판값 오르면 원가 상승·충당금으로 실적 ↓ 조선 빅3(HD한국조선해양-삼성중공업-한화오션)와 철강사들이 하반기 후판 가격 협상에 돌입했다. 상반기와 마찬가지로 지난한...
2023.07.21.,"K-조선, 수주 호황에 채용 확대… 불붙은 '인력 유치' 경쟁","채용에 나선 계열사는 HD현대, HD한국조선해양, HD현대중공업, 현대미포조선, 현대삼호중공업, HD현대글로벌서비스, HD현대사이트솔루션, HD현대건설기계, HD현대인프라코어, HD현대일렉트릭, HD현대로보틱스 등 11곳이다. 모집 대상의 자격 요건은 회사, 분야별로 다르다. 공통 자격 요건은 학사 이상 및..."
2023.07.21.,"HD현대 정기선호, ‘친환경·자율운항’ 기술격차 가속페달…하이나스 기대감",HD현대의 조선 중간 지주사인 HD한국조선해양은 지난 3일 북아메리카 선주로부터 17만4000입방미터(m³)급 LNG운반선 2척을 수주했다. 한 척당 약 3430억원으로 역대 가장 큰 규모다. HD현대는 LNG운반선의 선두주자로 지난해부터 올해 상반기까지 62척을 수주한 바 있다. HD현대는 LNG를 넘어 액화 이산화탄소(LCO2)...
2023.07.21.,[애널리스트에게 듣는다] 진짜 핵만 남은 한국의 조선업,"최선호주: HD한국조선해양(009540) Q. 휴가철 앞두고 이륙한 항공주, 순할까? A. 급격하게 늘어날 수 없는 항공노선 A. 대형 항공사들에게 유리한 상황 A. 1분기 대비 비용적인 측면 장점 Q. 항공주 투자전략 및 최선호주는? A. 항공업에 대한 투자의견 긍정적이지 않아 A. 대한항공(003490) 엄경아 신영증권..."
2023.07.21.,상반기 한국조선 점유율 29%로 급감…中조선에 크게 뒤져,"조선 빅3 중에서 수주 규모가 가장 큰 HD현대의 조선 중간 지주사 HD한국조선해양은 6개월 동안 143억9000만달러 규모의 수주고를 올렸다. 지난해 수주액 144억달러와 비교해 소폭 감소하는 데 그쳤다. 올해 수주 목표액인 157억4000만달러의 91.4%를 달성했으며, 컨테이너선과 가스선이 전체 선종에서..."
2023.07.22.,"미국 해군정보국 “中 조선 능력 美 233배”… 한국, 원자력잠수함 확보 절호...","미 해군은 2월 7일 함정 프로그램 총괄책임자인 토머스 앤더슨 해군 소장을 단장으로 한 대표단을 한국에 파견했다. 대표단은 방위사업청에서 실무회의를 갖고, 한화오션(당시 대우조선해양), HD현대중공업, HJ중공업을 차례로 방문해 각 조선소의 건함 능력을 확인한 것으로 알려졌다. 미 해군 보도자료에..."
2023.07.22.,"[주간 투자주체 동향] 주간 순매수 상위종목은?...외국인, 한주간 에코프로 형...","19위 HD한국조선해양 171억원(14만주), 20위 LG전자 164억원(13만주) [외국인] 유가증권시장 순매도 상위종목 1위 POSCO홀딩스 -6888억원(-139만주), 2위 삼성전자 -2012억원(-294만주), 3위 SK하이닉스 -663억원(-58만주), 4위 삼성SDI -641억원(-9만주), 5위 이수페타시스 -554억원(-144만주), 6위..."
