날짜,제목,내용
2023.08.18.,"삼성전기, MLCC 업황 대비 선전…전장 부품업체로 거듭나는 중","삼성전기 주가가 하락세를 보였다. 이 회사의 주력인 MLCC는 건전한 재고 상태를 바탕으로 가동률과 수익성이 개선되는 국면이고 MLCC, 카메라모듈, FC-BGA 모두 전장용 성과가 가속화되고 있으며 FC-BGA는 서버용을 넘어 향후 AI GPU용 등으로 고도화를 추진할 계획이다. 중국 스마트폰을 포함한 IT Set 수요..."
2023.08.18.,“좀 더 가깝게”…MZ세대 마음 사로잡은 사장님들,"정철동 LG이노텍 사장, 임직원과 스킨십 강화…주요 사업장 찾아 인생네컷 찍기도 ‘쎄오덕현’ 장덕현 삼성전기 사장…썰톡과 타운홀 미팅 통해 소통 장벽 해소 앞장 “사장님과 인생네컷 찍고 직접 소통하고.” 부품 업계가 수평적 조직문화 조성에 적극 나서고 있다. MZ세대(20~30대) 직원들을 중심으로..."
2023.08.18.,"조건부 전경련 복귀 결정한 삼성 준법위, 계열사 이사회 언제쯤","이외에도 준법위와 협약을 맺은 계열사는 삼성물산, 삼성전기, 삼성SDS 등이 있어 추가로 삼성 계열사의 전경련 가입이 이어질 수 있다. 또 전경련 재가입 여부는 각 계열사가 이사회를 통해 결정될 것으로 보인다. 전경련 관계자는 ""가입 조건에 있어 기업 매출 기준 등은 모두 일률적으로 적용되진 않는다""면서..."
2023.08.18.,[데이터 뉴스룸] 올 2분기 전자업체 50곳 중 39곳 매출 뚝…SK하이닉스 울고 ...,▲삼성전기(7161억 원↓) ▲LG전자(4887억 원↓) ▲심텍(4001억 원↓) ▲인탑스(3004억 원↓) ▲DB하이텍(2543억 원↓) ▲LX세미콘(2083억 원↓) ▲대덕전자(2051억 원↓) ▲HD현대에너지솔루션(1464억 원↓) ▲엠씨넥스(1345억 원↓) ▲SFA반도체(1119억 원↓) ▲파트론(1053억 원↓) ▲드림텍(1015억 원...
2023.08.18.,"삼성 준법위 ""전경련 재가입, 정경유착 시 즉시 탈퇴"" 권고","것을 방지하기 위해 만일 관계사가 한경협 가입을 결정하더라도 정경유착 행위가 있는 경우 즉시 탈퇴할 것을 권고했다""고 전했다. 한편 준법위는 현재 삼성전자을 비롯해 삼성물산, 삼성SDI, 삼성전기, 삼성에스디에스, 삼성생명 등 7개 주요 계열사에 대한 준법감시활동을 펼치고 있다. [백두원 마켓뉴스 기자]"
2023.08.18.,"[CEO스코프] 서정진, '통합 셀트리온'으로 종합생명공학기업 꿈꾼다",1983년 삼성전기에서 직장생활을 시작했으며 이후 한국생산성본부로 이직했다. 이처럼 평범한 직장인 중 한 명이었던 서 회장의 삶은 한국생산성본부에서 대우자동차 컨설팅을 하다 1991년 대우차 기획재무 고문으로 입사하면서 180도 변한다. 대우차 경영을 컨설팅하면서 당시 김우중 회장의 눈에 들게 된...
2023.08.18.,"삼성, 한경협 복귀 가능성↑..준법위 정격유착 발생시 탈퇴 권고","삼성 준법감시회는 위원장을 포함한 6인의 외부위원과 1인의 내부위원으로 구성돼 있으며, 삼성의 7개 주요 계열사 (삼성전자, 삼성물산, 삼성SDI, 삼성전기, 삼성에스디에스, 삼성생명보험, 삼성화재해상보험)에 대한 준법감시활동을 하고..."
2023.08.18.,[무탄소경영] 삼성도 어려운 'RE100'… 비용·기술·인프라 과제 산더미,"특히나 베트남·인도·브라질 DX부문 사업장은 100% 재생에너지 달성 했다.삼성전기는 수원사업장에 100kW 규모 태양광 발전시설, 내년 100~120MWh 재생에너지를 확보 중이다. 필리핀 법인 지난해 6730MWh 재생에너지를 구매하고 있다. 삼성디스플레이는 전체 사업장 에너지 사용량 1578GWh 중 수력으로 1148.2GWh를..."
2023.08.18.,[18일 투자주체 동향] 외국인 한미반도체 집중매수...주가 18% 급등 '눈길',"20위 삼성전기 47억원(3만주) [외국인] 유가증권시장 순매도 상위종목 1위 금양 -399억원(-31만주), 2위 포스코인터내셔널 -311억원(-38만주), 3위 하나금융지주 -212억원(-56만주), 4위 POSCO홀딩스 -198억원(-4만주), 5위 SK하이닉스 -180억원(-15만주), 6위 SK이노베이션 -162억원(-9만주), 7위..."
2023.08.19.,[삼성그룹] 시가총액 3조5580억원 감소...멀티캠퍼스 1.28% 상승 '주목',"멀티캠퍼스 뒤를 이어 삼성전기, 삼성화재 종목도 각각 0.84%, 0.8%씩 상승해 상승률 상위권에 이름을 올렸다. 한편, 삼성엔지니어링 종목은 -2.47%를 기록해 삼성그룹 계열사 중 가장 부진한 흐름을 나타냈다. 지난 18일 삼성그룹 전체 계열사의 주가 등락률은 다음과 같다...."
2023.08.19.,"[증권소식] 서유석 금투협회장, '쿨 코리아 챌린지' 동참/ NH투자증권, 통합연...","주요 구성 종목은 현대모비스, 삼성전기, LG전자, LG이노텍, HL만도, 한온시스템, 대주전자재료, 현대위아 등 20개 종목이다. ‘SOL 의료기기 소부장 Fn’은 고령화 시대 속 구조적 성장이 예상되는 바이오 헬스케어 산업 중 영업이익률이 안정적인 피부미용, 임플란트 등 치과기기, 건강관리를 위한 개인용..."
2023.08.20.,"[주간CEO]삼성 경계현 사장의 SNS, ""진정한 상호소통 하자""",이런 경 사장의 소통 리더십은 삼성전기 대표 시절부터 이어온 오랜 철학이다. 경 사장은 삼성전자 대표가 된 후 매주 사내 소통 채널인 '위톡(WeTalk)'에서 직접 부서 임직원들과 소통했다. 그가 신설한 '위톡'에 일주일에 2번 정도 사업장을 방문해 현장 목소리를 듣는 '티톡'을 진행하기도 했다. 경 사장은 특히...
2023.08.20.,[외국인 매도 전환 종목] '얼마나팔길래' 코스모신소재·코스모화학·이수페타...,"최대 매출처는 삼성전기, 삼성SDI 등의 메이저브랜드를 고객사로 확보하고 있다. 이날 코스모신소재에 개인이 3만 4922주, 금투가 4674주, 기타외국인이 383주를 매수했지만 주가 방어에 실패했다. 외국인은 1만 4228주를 팔았고, 투신이 11주, 연기금이 6382주, 사모펀드가 10주, 기타법인에서 1만 9348주를..."
2023.08.20.,"이재용, 여의도 전경련 사옥 갈까?…삼성 “복귀 검토”","삼성은 전경련에 △삼성전자 △삼성생명보험 △삼성물산 △삼성SDI △삼성증권 △삼성화재해상보험 △삼성디스플레이 △삼성엔지니어링 △삼성전기 △삼성중공업 △삼성카드 △삼성SDS △제일기획 등이 소속되어 있었지만, 그해 삼성전자를 시작으로 순차적으로 탈퇴했다. 대기업 모임인 전경련은 정부의..."
2023.08.20.,"삼성전자 전장 자회사 하만 실적 개선, 이재용 추가 M&A로 날개 달까","증권업계에서는 삼성전자의 추가적 인수합병이 전장분야에서 이뤄진다면 하만뿐만 아니라 전기전자 계열사인 삼성전기, 자동차 인포테인먼트(정보+오락) 시스템에 들어가는 디스플레이를 생산하는 삼성디스플레이 등과 시너지를 극대화할 수 있을 것으로 분석한다. 고의영 하이투자증권 연구원은..."
2023.08.20.,"[에코(eco)노미리포트] 재계, ‘1회용품 제로’ 캠페인 동참 열풍","지난 4월 4주간 삼성전자 및 삼성디스플레이, 삼성전기, 삼성SDS, 삼성물산, 삼성중공업 등 10개 계열사가 폐휴대전화 수거에 앞장 섰다. 2015년부터 시작한 캠페인으로 그동안 수거한 휴대전화는 6만4330대에 이른다. LG전자 인도네시아법인 직원들이 자카르타 인근 지역에서 나무 심기 캠페인을 펼치고 있다...."
2023.08.20.,[삼성그룹 주간동향] 주간 시총 13조9670억 감소...대부분 계열사 하락 부진,78%)▲10위 삼성물산 10만2400원(-2.38%)▲11위 멀티캠퍼스 3만1550원(-3.37%)▲12위 삼성바이오로직스 77만1000원(-3.75%)▲13위 삼성전기 14만4600원(-4.49%)▲14위 삼성엔지니어링 3만5500원(-4.57%)▲15위 삼성SDI 59만7000원(-5.69%)▲16위 삼성생명 6만6000원(-6.12%)▲17위 삼성중공업 8310원(-9.28%)
2023.08.20.,[외국인 매수 전환 종목] '얼마나샀길래' 삼부토건·웰바이오텍·파워로직스,"엘컴텍, 라온피플, 삼성전기 주가가 상승, 파트론 종목은 보합 마감했다. 자화전자, 캠시스, 팸텍, 동운아나텍, 엠씨넥스, 덕우전자, SBW생명과학, 나무가, 옵트론텍, 유티아이, LG이노텍, 드림텍, 재영솔루텍, 아이윈플러스, 퓨런티어, 액트로, 하이비젼시스템, 탑엔지니어링, 파워로직스 주가가 하락..."
2023.08.20.,[외국인 매도 전환 종목] '얼마나팔길래' 인산가·금양·동운아나텍·티로보틱...,"엘컴텍, 라온피플, 삼성전기 주가가 상승, 파트론 종목은 보합 마감했다. 자화전자, 캠시스, 팸텍, 동운아나텍, 엠씨넥스, 덕우전자, SBW생명과학, 나무가, 옵트론텍, 유티아이, LG이노텍, 드림텍, 재영솔루텍, 아이윈플러스, 퓨런티어, 액트로, 하이비젼시스템, 탑엔지니어링, 파워로직스 주가가 하락..."
2023.08.21.,큰손이 더 큰손으로…삼성전기·LG이노텍 매출 비중 늘어난 곳은,글로벌 IT업계가 불황을 겪는 가운데 국내 양대 전자부품 업체인 삼성전기와 LG이노텍에서 ‘큰 손’ 고객과의 거래량은 더 늘어난 것으로 나타났다. 삼성전기와 LG이노텍의 최대 고객사는 각각 삼성전자와 애플이다. 주요 거래처는 위기시 든든한 발판 역할을 한다. 하지만 이와 동시에 이들 기업 매출에서...
2023.08.21.,삼성전기 '사업전환' 뚝심… '전장사업 성과' 눈길,뉴데일리 이성진 기자 = 삼성전기가 장덕현 사장이 꾸준히 강조해 온 전장사업 전환에 속도를 내고 있다. 전방 IT산업의 수요 부진 속에서 전장사업이 성과를 내면서 내년부터 실적 개선도 본격화될 전망이다. 21일 업계에 따르면 삼성전기의 올해 전장용 적층세라믹캐패시터(MLCC) 매출은 1조원에 달할...
2023.08.21.,"삼성증권, 전경련 복귀 안한다…4대그룹 기업 중 처음(종합)","현재 삼성 준감위와 협약을 맺은 곳은 삼성전자, 삼성물산, 삼성생명, 삼성SDI, 삼성전기, 삼성SDS, 삼성화재 등 7곳이다. 재계 관계자는 ""준감위 관계사도 아닌데 오히려 준감위 의견을 반영한 결과를 내놓은 것은 준감위의 감시와 통제 없이 정경유착의 고리를 확실히 끊을 수 없다고 판단한 것 아니겠느냐""고..."
2023.08.21.,'전장 사업' 실적 개선 본격화… 미래 먹거리 힘주는 전자업계,"삼성전기는 올 2분기 실적 악화를 피하지 못했지만 전장 사업은 주목할만하다. 삼성전기의 올 2분기 실적은 매출 2조2205억원, 영업이익 2050억원이다. 지난해 2분기보다 매출은 9.6%, 영업이익은 43.1% 하락했다. 정보기술(IT) 시장 수요가 회복되지 않은 게 주효했다. 하지만 전장·산업용 적층세라믹콘덴서..."
2023.08.21.,"[코스모화학·코스모신소재] 외국인 매수 전환, 외국인 연일 매도 '희비'","최대 매출처는 삼성전기, 삼성SDI 등의 메이저브랜드를 고객사로 확보하고 있다. 이날 코스모신소재에 개인이 3만 1849주, 금투가 6491주, 투신이 4844주, 사모펀드가 1만 1288주, 기타외국인이 174주를 매수해 주가를 견인했다. 반면외국인이 2만 1054주, 보험이 9주, 연기금이 3만 861주, 기타법인에서 2722주를..."
2023.08.21.,"[21일 투자주체 동향] 외국인·기관, 에코프로 쌍끌이 매수...주가 9.2% 급등","10위 삼성전기 -79억원(-6만주), 11위 한국전력 -69억원(-39만주), 12위 대덕전자 -66억원(-23만주), 13위 한미반도체 -60억원(-10만주), 14위 LG화학 -58억원(-1만주), 15위 기아 -51억원(-6만주), 16위 한화 -49억원(-20만주), 17위 이수페타시스 -46억원(-13만주), 18위 삼부토건 -44억원(-138만주), 19위..."
2023.08.21.,'새 먹거리' 찾아 '자동차'로 눈 돌린 삼성,"◇ '반도체·OLED·MLCC 등 주요기술 총동원 그렇다면 삼성 그룹에서 IT사업을 담당하는 '삼성전자'와 '삼성디스플레이', '삼성전기' 3사에서 준비 중인 대표적 전장사업 분야는 무엇이 있을까. 먼저 '삼성전자'에서는 '차량용 반도체' 시장 확보에 주력하고 있다. 여러 가지 차량용 반도체 중 삼성전자가..."
2023.08.21.,"[데이터로 보는 증시]한화솔루션·금양, 기관·외국인 코스피 순매수 1위(8월...","(73억원), 코스맥스(192820)(70억원) 등을 순매수한 반면 포스코퓨처엠(341억원)와 셀트리온(210억원), 삼성SDI(161억원), POSCO홀딩스(132억원), 카카오(119억원), LG에너지솔루션(111억원), NAVER(103억원), 삼성전자우(94억원), KT&G(91억원), 삼성전기(79억원), 한국전력(69억원) 등을 내다 팔았다."
2023.08.21.,"코스피, 기관 매수에 반등…中 5년만기 LPR 동결에 상승폭 제한…외인 에코프...","또한 외인 순매도 상위 종목은 포스코퓨처엠(341억원), 에코프로비엠(215억원), 셀트리온(210억원), 삼성SDI(161억원), 포스코홀딩스(132억원), 카카오(119억원), LG에너지솔루션(111억원), JYP엔터(105억원), 네이버(103억원), 삼성전자우(94억원), KT&G(91억원), 펄어비스(85억원), 삼성전기(79억원)..."
2023.08.21.,포스코DX 주가 힘받네...외국인 돌연 90만주 이상 팔아 치워,"특히, 스마트폰의 보급률 증가와 함께 무선충전기의 수요가 급증하고 있다. 무선 충전기 관련주인 아모센스 켐트로닉스 웰킵스하이텍 삼성전자 LG전자 이랜텍 알에프텍 등도 동반상승 중이다. 반면 비에이치 LG이노텍 한솔테크닉스 삼성전기 LS등은 하락중이다."
2023.08.22.,"신한자산운용, SOL 소부장 ETF 2종 신규상장","‘SOL 자동차 소부장 Fn’의 구성 종목에는 모터, 인버터 감속기 관련 기업인 현대모비스(012330), LG전자(066570), HL만도(204320) 등과 함께, MLCC(적층 세라믹 콘덴서) 관련 삼성전기(009150), 대주전자재료(078600) 그리고 카메라모듈, 라이다 관련 LG이노텍(011070) 등이 편입된다. 이 밖에도 한온시스템(018880)..."
2023.08.22.,"한투운용 ""ACE삼성그룹섹터가중 ETF, 외인 '픽' 담아""","전일 기준 ACE 삼성그룹섹터가중 ETF 편입종목은 삼성전자(구성비중 24.40%), 삼성SDI(21.35%), 삼성전기(10.65%), 삼성바이오로직스(9.27%), 삼성물산(6.11%), 삼성중공업(4.91%), 삼성엔지니어링(4.03%), 삼성증권(3.94%) 등이다. 한국거래소에 따르면 연초 이후 외국인 순매수 상위종목 1위는 순매수 규모..."
2023.08.22.,삼성증권이 4대그룹서 유일하게 '한경협 불참' 결정한 배경은,"현재 삼성 준감위와 협약을 맺은 곳은 삼성전자, 삼성물산, 삼성생명, 삼성SDI, 삼성전기, 삼성SDS, 삼성화재 등 7곳이다. 삼성증권은 준감위 협약사가 아닌 만큼 정경유착 재발을 막기 위한 제도적 장치가 부족하다는 판단에 따라 회원 자격 승계를 보류한 것으로 풀이된다. 앞서 준감위는 지난 16일과 18일 두차례..."
2023.08.22.,"중흥토건, 부산 중흥S클래스 에코델타시티 9월 분양 예정","또 에코델타시티 인근에는 화전일반산업단지, 부산신항배후 물류단지를 비롯해 삼성전기 부산사업장, 르노코리아 자동차 공장, 농심 녹산 공장 등 다양한 분야의 기업이 자리하고 있다. 이 단지는 4Bay 설계(일부 제외)를 통해 채광과 통풍을 극대화한 구조를 선보인다. 또 거실에 창이 두 개로 설계되는..."
2023.08.22.,"""오늘부터 한경협"" 전경련 새 출발, 삼성·SK·현대차·LG 실질적 활동은 '시...","현재 삼성 준법위와 협약을 맺은 곳은 삼성전자·삼성물산·삼성SDI·삼성전기·삼성생명·삼성SDS·삼성화재 등 7곳이다. 앞서 삼성 준법위는 앞서 지난 17일 임시회의를 통해 ""전경련의 정경유착의 행위가 지속된다면 즉시 탈퇴할 것""을 포함한 조건부 복귀를 권고한 바 있다. 준감위 권고를 토대로 삼성전자는..."
2023.08.22.,[뉴스분석] 삼성증권은 왜 전경련 재가입 거부했을까,"준감위 협약 계열사는 삼성전자, 삼성물산, 삼성생명보험, 삼성 SDI, 삼성전기, 삼성 SDS, 삼성화재다. 장범식 사외이사가 이사회 의장이다. 장 이사는 금융발전심의회 위원장 및 한국증권학회 회장 등을 역임한 경제·금융 전문가(숭실대 총장)다. 최혜리 사외이사는 서울민사지방법원 및 서울가정법원 판사..."
2023.08.22.,[E·M·R 카드] 중흥토건 · 롯데건설 외,"뿐만 아니라 에코델타시티 인근에 △화전일반산업단지 △부산신항 배후 물류단지 △삼성전기 부산사업장 △르노코리아 자동차 공장 △농심 녹산 공장 등 다양한 기업이 자리하고 있다. '중흥S-클래스'만의 특화설계도 주목할 만하다. 4베이 설계(일부 제외)를 통해 채광과 통풍을 극대화했으며, 거실에 창이..."
2023.08.22.,"[데이터로 보는 증시]SK하이닉스·LG에너지솔루션, 기관·외국인 코스피 순매...","기관은 SK하이닉스(000660)(201억원)를 가장 많이 순매수한 가운데 포스코퓨처엠(003670)(169억원), NAVER(035420)(160억원), LG에너지솔루션(373220)(126억원), 삼성SDI(006400)(79억원), 현대엘리베이(017800)(52억원), 코스모신소재(005070)(42억원), 삼성전기(009150)(42억원), 신한지주(055550)(41억원)..."
2023.08.23.,"코스피, 기관 순매수도 상위 10종목(23일)...카카오-삼성전기-아모레퍼시픽","▲23일 코스피 시장에서 기관은 카카오, 삼성전기, 아모레퍼시픽을 집중 매수했다. 반면, POSCO홀딩스, LG화학, 포스코퓨처엠을 집중 매도했다. © 연합뉴스. 23일 코스피 시장에서 기관은 카카오, 삼성전기, 아모레퍼시픽을 집중 매수했다. 반면, POSCO홀딩스, LG화학, 포스코퓨처엠을 집중 매도했다."
2023.08.23.,"삼성전기·LG이노텍, '폴디드줌' 카메라 모듈 공급 확대",'폴디드줌' 카메라 모듈이 삼성전기와 LG이노텍 하반기 실적을 견인할 요소로 부각되고 있다. 초슬림 카메라를 탑재하는 것이 글로벌 추세가 되면서 폴디드줌 카메라가 신형 스마트폰에 장착될 것으로 보여 공급 확대가 예상되고 있어서다. 폴디드줌 카메라는 일련의 거울을 활용해 렌즈와 카메라 센서로 빛을...
2023.08.23.,"신한자산운용, 'SOL 소부장 ETF' 순매수 인증 이벤트 실시","‘SOL 자동차 소부장 Fn’은 전기차, 자율주행 등 자동차 산업의 패러다임의 전환 과정에서 수요가 급증할 전장 부품 위주 자동차 소부장 기업 20종목을 편입하며 주요 종목으로는 현대모비스(012330), LG전자(066570), HL만도(204320), 삼성전기(009150), 대주전자재료(078600), LG이노텍(011070)..."
2023.08.23.,"[데이터로 보는 증시]카카오·삼성전자, 기관·외국인 코스피 순매수 1위(8월...","기관은 카카오(035720)(117억원)를 가장 많이 순매수한 가운데 삼성전기(009150)(109억원), 아모레퍼시픽(090430)(60억원), 코스모신소재(005070)(52억원), 신한지주(055550)(50억원), 현대엘리베이(017800)(49억원), 삼성전자우(005935)(46억원), SK텔레콤(017670)(43억원), 메리츠금융지주(138040)..."
2023.08.23.,[2023년 상반기 법인세 분석] ①IT·전자·플랫폼 상위 10개 기업 상반기 법인...,"뒤를 이어 삼성 에스디에스(SDS) 571억 원, 카카오 484억원, 삼성전기 144억원, LG이노텍 32억원을 신고했고 삼성 SDI는 4738억원의 법인세차감전순이익을 기록했으나 법인세 예납액은 신고하지 않았다. LG디스플레이는 지난해에 이어 올해 상반기에도 극단적인 디스플레이 산업의 부진으로 인해..."
2023.08.23.,"[23일 투자주체 동향] 외국인, 삼성전자 순매수 1위...시가총액 400조원 회복","2위 삼성전기 108억원(7만주), 3위 아모레퍼시픽 60억원(5만주), 4위 코스모신소재 52억원(3만주), 5위 신한지주 50억원(14만주), 6위 현대엘리베이 49억원(10만주), 7위 삼성전자우 46억원(9만주), 8위 SK텔레콤 43억원(9만주), 9위 메리츠금융지주 37억원(7만주), 10위 우리금융지주 36억원..."
2023.08.23.,"삼성증권, 삼성 그룹 계열사 중 유일 전경련 불참","현재 삼성 준감위와 협약을 맺은 곳은 삼성전자, 삼성물산, 삼성생명, 삼성SDI, 삼성전기, 삼성SDS, 삼성화재 등 7곳이다. 삼성증권은 한경협 복귀와 관련, 정경유착 재발을 막기 위한 제도적 장치가 부족하다는 판단과 이사회 내부 반대 의견 등을 고려해 복귀 거부 결정을 내린 것으로 전해졌다. 앞서 준감위는..."
2023.08.24.,"삼성전기, 3거래일 연속 상승 행진…공매도 수량 4만4000주대로 줄어들어",삼성전기가 상승세다. 삼성전기는 24일 코스피 시장에서 오전 10시47분 현재 전 거래일보다 3.08%(4500원) 상승한 15만700원에 거래되고 있다. 이 회사는 22일부터 이날까지 3거래일 연속 상승세다. 한국거래소에 따르면 삼성전기의 공매도 수량은 22일 6만3663주에서 23일 4만4046주로 줄어들었다.
2023.08.24.,"삼성전기, 고성능 반도체 기판 제조 장기적 긍정적 반응에 주가 '방긋'",삼성전기 주가가 뛰어올랐다. 이는 고성능 반도체 기판 FC-BGA(플립칩 볼 그리드 어레이)를 만드는 데 대한 증권가의 장기적 긍정적인 투자의견이 나온데 따른 것으로 풀이된다. 이 회사의 내년 연간 매출액 컨센서스는 9조6469억원으로 올해 전망치 8조8491억원 대비 9% 늘어날 전망이다. 영업이익은 같은...
2023.08.24.,"[데이터로 보는 증시]삼성전자·SK하이닉스, 기관·외국인 코스피 순매수 1위...","(107억원), 삼성전기(009150)(92억원), SK이노베이션(096770)(86억원) 등을 매수했다. 씨에스윈드(93억원)와 현대차(87억원), S-Oil(80억원), 삼성중공업(010140)(69억원), LG화학(68억원), LG전자(64억원), 한솔케미칼(59억원), 카카오뱅크(56억원), 삼성바이오로직스(56억원), LG이노텍(011070)(53억원)..."
2023.08.24.,"[24일 투자주체 동향] 외국인·기관, 반도체 관련주 집중 매수","▲ 유가증권 시장 매매 동향(24일) 유가증권시장 순매수 상위종목 1위 SK하이닉스 1084억원(88만주), 2위 NAVER 608억원(27만주), 3위 삼성전자 452억원(66만주), 4위 영풍제지 104억원(23만주), 5위 삼성전기 84억원(6만주), 6위 삼성중공업 78억원(96만주), 7위 LG이노텍 77억원(3만주), 8위..."
2023.08.24.,"코스피, 반도체 강세에 2,530대로 상승…외인 에코프로·SK하이닉스·네이버 ...","◆ 외인 매수/매도 종목 투자자별 매매 동향을 살펴 보면 외인 순매수 상위 종목은 에코프로(1,155억원), SK하이닉스(1,084억원), 네이버(610억원), 삼성전자(457억원), 큐렉소(236억원), 엘앤에프(175억원), 메지온(141억원), 에코프로비엠(123억원), 영풍제지(104억원), 삼성전기(85억원)..."
2023.08.24.,[연기금 8월 거래일 모두 매도] '외국인도 팔았다' 코스모신소재·코스모화학...,"최대 매출처는 삼성전기, 삼성SDI 등의 메이저브랜드를 고객사로 확보하고 있다. 이날 코스모신소재에 개인이 4만 5361주, 금투가 7908주, 투신이 2만 5835주, 사모펀드가 496주를 매수해 주가를 견인했다. 반면 주가 상승에 외국인이 7만 4619주, 연기금이 2996주, 기타법인에서 1709주, 기타외국인이 276주를..."
2023.08.24.,[더벨]삼성증권의 한경협 '나홀로 불참’ 누가 결정했을까,"준감위는 삼성전자, 삼성물산, 삼성생명, 삼성SDI, 삼성전기, 삼성SDS, 삼성화재 등 7개 계열사와 협약을 맺고 출범했다. 이번 한경협 합류 대상이 된 5개사 중에선 삼성증권만이 준감위와 협약을 맺지 않았다. 이런 상황을 고려해 준감위 역시 삼성증권의 한경협 합류가 적절하지 않다고 판단했다. 주목할 건 최종..."
2023.08.24.,"엔비디아 훈풍, 코스피 '환호'...삼성전자 · SK하이닉스 · 2차전지주 '활짝...","LG전자(0.51%), LG디스플레이(1.59%), 삼성전기(1.98%) 등 IT 대형주들도 올랐다. LG에너지솔루션(1.90%), 삼성SDI(1.37%), LG화학(0.18%), 포스코퓨처엠(11.14%), SKC(1.36%) 등 2차전지주들이 상승했다. 철강주 중 POSCO홀딩스(5.08%), KG스틸(9.69%), 고려제강(2.13%) 등이 상승했다. 포스코 계열에선 포스코스틸리온(5...."
2023.08.24.,"위드원컨설팅 이미원 대표와 한국Lean경영연구소 명진영 소장, 한국HRD교육센...","위드원(with-one)컨설팅 이미원 대표는 서강대학교 글로벌서비스경영학 석사를 졸업했으며, 주요경력으로는 대우자동차 팀장, 삼성생명 전주연수소, 에너지관리공단, 한국능률협회컨설팅 등이 있으며, 주요 출강기업은 삼성전기, 삼성전자, 매일유업, 서울우유, 두산중공업, 청호나이스, 웅진코웨이, 현대건설..."
2023.08.24.,[삼성그룹] 시가총액 2조9110억원 증가...삼성생명 2.28% 상승 '미소',"삼성생명 뒤를 이어 삼성전기, 삼성엔지니어링 종목도 각각 1.6%, 0.84%씩 상승해 상승률 상위권에 이름을 올렸다. 한편, 삼성SDI 종목은 -2.01%를 기록해 삼성그룹 계열사 중 가장 부진한 흐름을 나타냈다. 지난 23일 삼성그룹 전체 계열사의 주가 등락률은 다음과 같다...."
2023.08.25.,"[마켓플러스] 삼성전기, '테슬라 공급 협의' 답할까?","바로 삼성전기와 테슬라인데요. 삼성전기가 테슬라와 대규모 카메라 모듈 공급 계약을 협의 중이란 사실을 밝힌게 지난해 8월입니다. 하지만 그 이후 구체적인 내용이 없어서 투자자들로선 답답한 상황이죠. <앵커> 벌써 1년이 됐군요. 이에 대한 새로운 소식이 나오는 건가요? <기자> 오는 28일, 다음주..."
2023.08.25.,"[25일 투자주체 동향] 외국인, 2차전지 종목 집중매수...에코프로 1280억 샀다","17위 삼성전기 -54억원(-4만주), 18위 기아 -54억원(-7만주), 19위 한국전력 -53억원(-30만주), 20위 LS -48억원(-4만주) [개인] 유가증권시장 순매수 상위종목 1위 NAVER 1719억원(80만주), 2위 SK하이닉스 843억원(72만주), 3위 삼성전자 784억원(117만주), 4위 포스코퓨처엠 443억원(10만주), 5위..."
2023.08.25.,"일본 DNP, 앱솔릭스와 경쟁하나...패키지 글래스기판 시장 뛰어든다","삼성전기와 LG이노텍, 일본 이비덴 등 전통적 반도체 기판 업체는 기존 레진 기판 위주 사업을 지속하면서, 레진 기판과 글래스 기판의 기술 개발 정도, 시장 침투율 등을 따져서 글래스 기판 시장 진출 여부를 판단할 것으로 추정된다. 업계 일각에선 당장 2um 미만 미세회로 형성에서는 레진 기판보다..."
2023.08.25.,[삼성그룹] 시가총액 7조8880억원 증가...삼성에스디에스 4.12% 상승 '주목',"삼성에스디에스 뒤를 이어 삼성전기, 호텔신라 종목도 각각 1.98%, 1.75%씩 상승해 상승률 상위권에 이름을 올렸다. 한편, 삼성생명 종목은 -1.34%를 기록해 삼성그룹 계열사 중 가장 부진한 흐름을 나타냈다. 지난 24일 삼성그룹 전체 계열사의 주가 등락률은 다음과 같다...."
2023.08.25.,"코스피, 잭슨홀 회의 경계감에 2,510대로 하락…외인 LG에너지솔루션·엘앤에...","(54억원), 삼성전기(54억원), S-Oil(54억원), 기아(53억원) 등이다. 이날 증시는 제롬 파월 연방준비제도(연준·Fed) 의장의 잭슨홀 회의 연설을 앞두고 시장의 긴장감이 커진 점에 영향을 받았다. 이경민 대신증권 연구원은 ""잭슨홀 회의가 시작된 가운데 오늘 밤 파월 연준 의장 연설을 앞두고..."
2023.08.25.,[PCB 관련주 급락] '투자동향' 엔비디아 훈풍 끝? 이수페타시스·대덕전자 '下...,"업종 약세에 와이엠티, 롯데에너지머티리얼즈, 디에이피, 대덕, 시노펙스, 현우산업, 우리바이오, 상아프론테크, 이브이첨단소재, 화인써키트, 태성, 아모그린텍, 이녹스첨단소재, 디케이티, 자비스, 바이옵트로, 삼성전기, 뉴프렉스, 심텍, 코리아써키트, 비에이치, 인터플렉스, 티엘비, 성우테크론..."
2023.08.25.,"美 파월 발언 대기, 코스피 '급랭'...반도체 · 바이오주 '하락'","LG전자(-0.81%), LG디스플레이(-2.24%), 삼성전기(-2.08%) 등 IT 대형주들도 내렸다. 2차전지주 가운데 LG에너지솔루션(2.06%), 삼성SDI(0.17%), 금양(1.69%) 등이 올랐고 LG화학(-0.53%), 포스코퓨처엠(-1.39%), 후성(-1.87%), 이수스페셜티케미칼(-3.18%) 등은 하락했다. 건설주들이 고개를 숙였다. 삼성엔지니어링..."
