날짜,제목,내용
2023.09.21.,"LGD, 4분기 반전 노린다…'삼성전자·애플' 실적 견인 기대",삼성전자와 애플 등 주요 고객사에 OLED(유기발광다이오드) 패널 공급 효과와 더불어 감가로 중장기적으로 실적이 개선될 것이란 분석이다. 21일 증권가에 따르면 LG디스플레이 실적이 4분기 개선될 것이란 전망이 잇따른다. 최근 마무리된 아이폰15 프로·프로맥스용 OLED 패널 승인으로 정상적인...
2023.09.21.,"삼성전자, '낸드' 감산 확대…위기극복 승부수",사진=삼성전자 제공 삼성전자가 올해 4분기 낸드플래시 감산 규모를 확대한다. 지금의 감산 규모로는 수급 균형이 맞춰지는 시점과 의미있는 가격 회복이 요원하다는 판단에서다. 21일 시장조사업체 트렌드포스와 업계 등에 따르면 삼성전자는 이달 들어 낸드 감산 규모를 이전보다 50% 확대했다. 재고가 많은...
2023.09.21.,차세대 2나노 파운드리 각축전…삼성전자도 '속도',"인텔이 TSMC, 삼성전자가 양분하고 있는 초미세 파운드리(반도체 위탁생산) 시장 진입에 속도를 붙이며 치열한 각축전을 예고했다. 21일 업계에 따르면 인텔은 최근 미국 캘리포니아주 산호세에서 열린 연례 개발자 행사인 '인텔 이노베이션(Intel Innovation)'에서 차세대 파운드리 공정을 적용한 '1.8나노미터..."
2023.09.21.,"삼성전자, 스마트폰 1위 수성 ‘비밀병기’ 꺼낸다",삼성전자가 2년 만에 ‘보급형 프리미엄’ 스마트폰 갤럭시 FE를 내놓는다. 12년 연속 스마트폰 판매량 1위 자리를 수성할 ‘비밀병기’ 역할을 할 수 있을지 이목이 쏠리고 있다. 21일 업계에 따르면 삼성전자는 빠르면 다음 달 중으로 갤럭시 S23 FE를 일부 국가에서 출시할 예정이다. 갤럭시 탭S9 FE...
2023.09.22.,"삼성 스마트폰, 전세계 95개국에서 점유율 1위…한국은 60%","삼성전자가 전세계 95개 국가에서 스마트폰 시장 점유율 1위를 차지하고 있는 것으로 나타났다. 22일 IT 전문매체 샘모바일에 따르면 삼성전자는 95개 국가, 애플은 51개 국가, 중국 업체들은 25개 국가에서 스마트폰 시장 점유율 1위를 기록한 것으로 집계됐다. 이같은 조사 결과는 일레트로닉스 허브..."
2023.09.22.,“삼성전자가 압도적이었는데”...中 업체들의 무서운 공세,22일 시장조사업체 트렌드포스에 따르면 폴더블 스마트폰을 처음 선보인 삼성전자가 현재 이 시장을 주도하고 있다. 하지만 중국 브랜드가 점차 점유율을 늘리는 모습이다. 실제로 삼성전자의 지난해 폴더블 시장 점유율은 82%였다. 올해는 68%(1250만대)가 될 것이라고 트렌드포스는 예상했다. 현재 중국...
2023.09.22.,"로봇協 회장직, 벌써 하마평?...삼성전자 등 물망",21일 업계 고위 관계자에 따르면 삼성전자가 한국로봇산업협회(이하 로봇협회) 차기 회장사 자리에 관심을 보이고 있는 것으로 전해졌다. 해당 관계자는 “삼성전자가 올해부터 로봇협회 임원사에 합류하려는 의사를 표명하고 있다”며 “부회장직뿐만 아니라 회장직까지 관심을 갖고 있는 것으로 안다”고...
2023.09.22.,BTS 슈가에 손흥민까지…삼성전자의 '똑똑한' 셀럽 활용법,삼성전자가 글로벌 인기를 누리고 있는 방탄소년단(BTS) 슈가와 손흥민 축구선수를 다양한 방법으로 활용해 화제가 되고 있다. 22일 업계에 따르면 삼성전자는 슈가와 함께 한 포터블 스크린 '더 프리스타일' 2세대 브랜드 필름을 선보인다. 이 영상은 내달 5일 유튜브를 비롯한 삼성전자 SNS 계정을...
2023.09.22.,"“내년부터 HBM 수요 폭증”… 삼성전자, 패키징 라인 증설 투자 앞당긴다","삼성전자, 천안·온양 패키징 증설 투자에 속도 내년 3분기 셋업 완료하고 생산량 2배↑ 엔비디아, AMD “HBM 공급 늘려달라” 잇달아 요청 내년부터 고대역폭메모리(HBM) 생산량을 두 배 이상 늘린다고 공언한 삼성전자가 내년 3분기 중에 증설 투자를 완료하고 대량 양산에 돌입할 것으로 알려졌다...."
2023.09.22.,"'또 6만전자'… 닷새째 하락하는 삼성전자, 반전은 언제",미국의 긴축이 길어질 것이란 우려 속에 증시가 얼어붙자 삼성전자(005930)의 주가 역시 6만원대로 다시 내려왔다. 다만 개미들과 외국인은 저가매수 기회로 보고 삼성전자를 바쁘게 사들이고 있다. 연초 이후 삼성전자 주가추이[출처:마켓포인트] 마켓포인트에 따르면 22일 삼성전자는 전 거래일보다...
2023.09.22.,"삼성전자, 추석 명절 맞이 '먹세편살 요리자랑' 이벤트 진행",삼성전자가 추석 명절을 맞이해 더 많은 소비자가 편리한 키친 라이프를 누릴 수 있도록 하는 '먹세편살' 캠페인의 일환으로 '삼성 주방가전 먹세편살 요리자랑' 이벤트를 전개한다. 삼성전자는 편리미엄 트렌드를 반영해 지난 여름부터 '삼성 주방가전과 함께 먹세편살(먹는 것부터 세척까지 편하게 살자)'을...
2023.09.22.,반도체에 달렸다…삼성전자 3Q 영업익 2조 넘어설까,'반도체 혹한기'로 고전중인 삼성전자가 내달 초 3분기 잠정실적을 발표한다. 2분기 연속 4조원대 영업손실을 낸 반도체(DS)가 이 기간 적자폭을 얼마나 줄였을지가 관심이다. 업계는 삼성의 적극적인 메모리 감산으로 반도체 적자폭이 3조원대로 줄어들었을 것으로 추정한다. 여기에 견조한 모바일...
2023.09.23.,"“가볍고 보안능력 향상”…삼성전자, 미군용 전술 스마트폰 출시",삼성전자가 미국 국방부를 대상으로 새 전술형 스마트폰 ‘택티컬 에디션’(TE) 2종을 공개했다. 공개된 군용 에디션은 갤럭시 S23과 X커버6 모델에 내구성과 전술적 기능 등을 도입해 장병들이 작전을 수월하게 해줄 수 있다. 삼성전자 미국 뉴스룸은 23일 “갤럭시 S23 TE와 X커버6 프로 TE 모델이 오늘부터...
2023.09.23.,"""삼성폰 쓰는 중국인 100명 중 1명""…애국 소비 '직격탄' [김익환의 컴퍼니워...",삼성전자가 중국인의 ‘궈차오(國潮·애국 소비)'로 휘청이고 있다. 삼성 스마트폰을 쓰는 중국인은 100명 가운데 고작 1~2명에 그쳤다. 이 같은 사용률은 세계 최하위다. '아이폰 종주국'인 미국도 4명 가운데 1명이 삼성폰을 쓴다. 일본에서의 삼성폰 점유율은 6.4%로 중국보다 3~4배 높다. 삼성전자는...
2023.09.23.,영업익 2조원 넘을까…삼성전자 3분기 실적 두고 낮아지는 기대치,3분기 회계 결산일인 9월 말이 다가오면서 3분기 어닝시즌의 포문을 열 삼성전자의 실적에 대한 관심도 높아지고 있다. 지난 상반기 저점을 찍었던 실적이 하반기부터 되살아날 것이란 점에서 큰 이견이 없지만 회복 속도에 대한 기대감은 점차 낮아지는 분위기다. 22일 증권정보업체 Fn가이드에 따르면...
2023.09.23.,"BTS 슈가와 삼성전자, '더 프리스타일 2세대' 브랜드 필름 선보여",▲ 모니터 대신 더 프리스타일 2세대로 작업하는 BTS 슈가./사진=삼성전자 삼성전자가 그룹 ‘방탄소년단(BTS)’ 멤버 ‘슈가(SUGA)’와 포터블 스크린 ‘더 프리스타일(The Freestyle)’ 2세대 브랜드 필름을 선보인다. 이 영상은 10월 5일 유튜브를 비롯한 삼성전자 SNS 계정을 통해 공개될 예정이다....
2023.09.23.,"""TSMC 53조에 만족 못 해""…삼성전자에 쏟아지는 '러브콜' [황정수의 반도체 ...","홉스 주지사는 지난 21~22일 방한 기간 중 한덕수 국무총리, 김동연 경기도지사 등 정부·지방자치단체 고위 관계자들 외에 삼성전자 등 한국에 있는 반도체 기업들을 방문했다. 이 자리에서 홉스 주지사는 세제 혜택, 인프라 지원 등 인센티브와 이미 갖춰져 있는 반도체 산업 생태계 등을 내세워 애리조나주..."
2023.09.23.,도로 ‘6만전자’ 된 삼성전자…개미들 “골드만 믿어볼까”,"인공지능(AI) 열풍으로 상승세를 타던 삼성전자 주가가 다시 6만원대로 주저앉았다. 반도체 업황이 바닥이 짧은 V자가 아니라, 바닥이 길고 회복 기울기가 완만한 ‘나이키’ 모양에 가까울 것이라는 전망이 확산했기 때문이다. 한국거래소에 따르면, 최근 삼성전자 주가는 6만9000원 선을 오르내린다...."
2023.09.23.,美 반도체법 가드레일 확정…삼성전자·SK하이닉스 영향은 [論點+],"이에 따라 중국에 대규모 생산시설을 구축한 삼성전자와 SK하이닉스가 미국의 반도체법에서 규정한 보조금을 받게 되면 중국 내 생산시설을 5% 이상 늘릴 수 없게 됐다. 다만, 기술협력 관련해서 우려대상기관과의 국가안보상 민감 기술·품목에 대한 공동연구·기술 라이센싱을 제한하나, 국가안보 우려가..."
2023.09.23.,[데스크 칼럼] 금융엔 왜 삼성전자·현대차가 없을까,"금융과 비금융의 경계가 허물어지는 ‘빅블러(Big Blur)’ 시대에 낡은 규제가 금융산업의 경쟁력을 갉아먹고 있다. 금융에서도 삼성전자, 현대차와 같은 글로벌 기업이 나오기 위해서는 금융과 산업자본의 분리(금산분리) 규제부터 과감히 풀어야 한다."
2023.09.23.,9월 넷째주 코스피 개인 순매수 상위권…삼성전자·POSCO홀딩스·LG화학 등,"9월 넷째주(18~22일) 코스피 종목 개인 순매수 상위권은 삼성전자, POSCO홀딩스, LG화학 등으로 나타났다. 23일 한국거래소 정보데이터시스템에 따르면 삼성전자 거래대금 순매수는 5101억9110만1100원, 거래량 순매수는 731만7249주다. 이어 POSCO홀딩스 거래대금 순매수는..."
2023.09.23.,"삼성전자우, '수·우·미·양·가'서 따온게 아니라고?","'몸빵경제'는 부모님의 그늘에서 벗어나 막 사회로 진출한 MZ세대 기자의 고군분투기입니다. 사회 초년생에겐 증권이나 금융, 부동산 용어가 매우 낯설게 느껴지는데요. 기자가 '직접 몸으로 때우면서 경제를 배운다'는 의미로 몸빵 경제라는 웹툰형 기획을 마련했습니다. 리얼 경제 라이프 체험기! 매주..."
2023.09.24.,[속보]삼성전자 SK하이닉스 다음주 상승 여부 포커스,삼성전자 SK하이닉스 다음주 상승 여부 포커스
2023.09.24.,삼성전자 ‘6만전자’로 떨어졌는데...‘9만전자’ 희망 고문하는 글로벌IB,인공지능(AI)산업이 성장할 것으로 전망해 이의 수혜가 예상된다며 목표주가 조정 상승세 타던 삼성전자의 주가 하락이 두드러지고 있다. 반도체 업황 회복이 예상보다 지연될 것이란 우려로 투자금이 이탈한 탓이다. 이런 가운데도 글로벌 투자은행(IB)은 인공지능(AI)산업이 성장할 것으로 전망해 이의...
2023.09.24.,"이번주 전망과 추천주, 한가위 연휴 고려..삼성전자,애플 등 대표주 주목..25...","대형주 중에선 삼성전자가 전일 대비 100원(0.15%) 내린 6만8800원에 거래를 마쳤고, 셀트리온은 2.25% 빠졌으며 POSCO홀딩스와 LG화학은 1% 이상 밀렸다. 반면 LG에너지솔루션, SK하이닉스, 기아는 소폭 상승했다. 환율이 장 중 1340원을 웃돌다가 진정을 보이며 1335.53원까지 내려온 점은 다소 일조를 해주었다...."
2023.09.24.,"3나노도 안한 인텔 ""내년에 1.8나노 생산"" 파운드리 1·2위 TSMC·삼성전자에...",세계 파운드리 1위인 대만 TSMC와 2위 삼성전자가 기술 개발을 주도하는 가운데 최근 후발 주자인 인텔이 이 경쟁에 뛰어들었기 때문이다. 24일 업계에 따르면 인텔은 최근 미국 캘리포니아 새너제이에서 개최한 연례 개발자 행사 '인텔 이노베이션 2023'에서 1.8나노급인 18A 공정 반도체 웨이퍼...
2023.09.25.,"삼성전자, 고창군에 대규모 물류센터 조성…3000억원 규모",삼성전자㈜가 전북 고창군에 대규모 물류센터를 조성한다. 특히 이번 투자는 삼성이 전북에 대한 첫 투자이자 대규모 사업장 구축을 기반 최초투자다. 전북도와 고창군은 삼성전자와 고창신활력산업단지에 스마트허브단지(가칭) 조성을 위한 투자협약을 체결했다고 25일 밝혔다. 이번 투자로 삼성이 대규모...
2023.09.25.,상반기 韓 영업익 감소 폭 美 16배…애플 10% 줄 때 삼성 95% 증발,"삼성전자 영업이익은 95.4% 감소했지만 애플은 10% 줄었다. 삼성전자 등 정보통신(IT) 기업과 에너지 업체 실적 부진이 영향을 미친 것으로 풀이된다. 한국경제인협회(옛 전국경제인연합회)는 미국 뉴욕증권거래소 상장 시가총액 100대 비금융 기업, 한국거래소 상장 시총 100대 비금융 기업..."
2023.09.25.,"삼성전자 실적 추정치 15% 하향…""그래도 4분기엔""","3분기 실적 발표 기간에 시장의 이목이 쏠릴 종목은 대장주 삼성전자다. 김지산 키움증권 리서치센터장은 ""이번 실적 시즌에는 오는 4분기 반도체 가격과 업황 회복 여부가 가장 중요한 이슈가 될 것""이라며 ""배터리 쪽은 전기차 수요 둔화 우려 등으로 모멘텀이 약화했기 때문에 반도체와 IT 업종이 가지는..."
2023.09.25.,미군 가슴에 부착된 저 휴대폰?!... 삼성전자 전투용 'S23',삼성전자가 미군용 전술 스마트폰을 공개했다. 25일 뉴스1에 따르면 삼성전자는 최근 미국 뉴스룸을 통해 신규 전술 스마트폰 갤럭시 S23 택티컬 에디션(TE)과 X커버6 프로 출시 소식을 알렸다. 삼성은 2012년 S9 TE를 시작으로 미국 국방부와 협력해 오며 전술용 모바일 제품을 개발해 왔다. 두 스마트폰...
2023.09.25.,"“삼성전자 주가, 맥박재냐”·“희망고문도 정도껏”…그래도 지금이 매수 적...","“삼성전자 주가, 내리막길은 쉬운데 오르막길은 어렵네요.” “찔끔 오르고, 찔끔 내리고. 주가 그래프가 맥박 그래프도 아니고.” (온라인 주식결제앱 삼성전자 커뮤니티) “희망고문도 이 정도로 오랫동안 하면 현기증 정도가 아니라 실신합니다.” (온라인 삼성전자 종목 토론방) 반도체 경기 반등에..."
2023.09.25.,‘7만전자’ vs ‘8만전자’…삼성전자 추석 후 주가 방향 결정된다,이투데이=권태성 기자 | 마이크론 실적 → 삼성전자 잠정실적 → 삼성전자 실적발표…실적 프리뷰 구간서 주가 방향성 재형성 7만 원을 오르내리며 보합 흐름을 보이던 삼성전자가 추석 이후 주가 방향을 결정할 것으로 보인다. 이번주 미국 마이크론의 실적 발표로 업황 회복 단서를 재확인하고...
2023.09.25.,"코스피, 넉 달 만에 2,500 붕괴…외인 기아·삼성전자·하이브 등 순매수","◆ 외인 매수/매도 종목 투자자별 매매 동향을 살펴 보면 외인 순매수 상위 종목은 기아(316억원), 삼성전자(312억원), 하이브(219억원), JYP엔터(143억원), 포스코인터내셔널(142억원), 엘앤에프(108억원), 알테오젠(94억원), 메리츠금융지주(82억원), SK텔레콤(78억원), 삼성전기(73억원)..."
2023.09.26.,"삼성전자, 업계 최초 LPCAMM 개발","삼성전자가 PC·노트북 D램 시장의 판도를 바꿀 LPDDR D램 기반 7.5Gbps LPCAMM을 업계 최초로 개발했다고 26일 밝혔다. LPDDR은 스마트폰, 태블릿, 노트북 등 모바일 장치 등에 탑재되는 저소비전력 D램을 말한다. Gbps는 1초당 전송되는 기가비트 단위의 데이터다. LPCAMM은 LPDDR 패키지 기반 모듈 제품으로..."
2023.09.26.,"삼성전자, 업계 최초 LPCAMM 개발… 내년 상용화",LPDDR 기반 모듈… 성능 50%↑ 전력 효율 70%↑ 탑재 면적은 60%↓… 공간 효율 높여 “저전력 특화… 데이터센터 운영비 절감 효과” 삼성전자가 PC·노트북 D램 시장의 판도를 바꿀 LPDDR D램 기반 7.5Gbps(초당 기가비트) LPCAMM(Low Power Compression Attached Memory Module)을 업계 최초로 개발했다. LPDDR은...
2023.09.26.,삼성전자 ‘성능 50%’ 좋아진 D램 만든다…업계 최초라는데,"업계 최초 LPCAMM 만들어 면적 60%↓·전력효율 70%↑ 고성능·저전력에 탈부착까지 초슬림 노트북·AI 활용 전망 삼성전자가 PC, 노트북 등에 사용되는 저전력 더블데이터레이트(LPDDR) D램 기반의 새 메모리 모듈을 개발했다. 기존 모델 대비 성능은 최대 50%, 전력효율은 최대 70% 까지 향상됐다. 삼성전자는 7...."
2023.09.26.,"삼성전자, 강도 높은 감산 지속-KB","KB증권은 26일 삼성전자에 대해 연말까지 강도 높은 감산이 지속될 것으로 전망했다. 목표주가는 9만5000원, 투자의견 '매수'를 유지했다. 김동원 KB증권 연구원은 ""최근 삼성전자가 북미 데이터센터 고객사로부터 일반 서버용 메모리 반도체 주문을 1년 만에 받은 것으로 추정돼 향후 반도체 출하 증가에 따른..."
2023.09.26.,"삼성전자, 새 메모리 모듈 LPCAMM 개발… 내년 상용화 목표","▲ 삼성전자,노트북,D램,LPCAMM,스마트폰 삼성전자가 개발한 LPDDR D램 기반 LPCAMM 이미지. 사진=삼성전자 삼성전자가 PC·노트북 D램 시장의 판도를 바꿀 LPDDR D램 기반 7.5Gbps LPCAMM(Low Power Compression Attached Memory Module)을 업계 최초로 개발했다고 26일 밝혔다. LPDDR은 스마트폰 같은 모바일 기기에서..."
2023.09.26.,"삼성전자 탑재공간 60% 줄여주는 D램 개발, 전력효율도 최대 70% 향상",삼성전자가 저전력에 특화된 LPDDR 기반 모듈을 개발했다. 삼성전자가 PC·노트북용 D램 시장의 판도를 바꿀 LPDDR D램 기반 7.5Gbps LPCAMM(Low Power Compression Attached Memory Module)을 업계 최초로 개발했다고 26일 밝혔다. 삼성전자는 26일 저전력에 특화된 LPDDR 기반 모듈을 개발해 인텔 플랫폼에서 동작...
2023.09.26.,"삼성전자, LPCAMM 업계 최초 개발","사진=삼성전자 삼성전자는 PC·노트북 D램 시장의 판도를 바꿀 LPDDR D램 기반 7.5Gbps LPCAMM(Low Power Compression Attached Memory Module)을 업계 최초로 개발했다고 26일 밝혔습니다. LPCAMM은 LPDDR 패키지 기반 모듈 제품으로, 기존 DDR 기반 So-DIMM 대비 성능·저전력·디자인 효율성 측면에서 기술 혁신을..."
2023.09.26.,"삼성전자, 반도체업계 최초 LPCAMM 개발","삼성전자가 개발한 7.5Gbps LPCAMM. 삼성전자 제공 삼성전자가 PC·노트북 D램 시장에 새 바람을 불라올 LPDDR D램 기반 7.5Gbps(1초당 전송되는 기가비트 단위의 데이터) LPCAMM을 업계 최초로 개발했다고 26일 밝혔다. LPCAMM은 스마트폰, 태블릿, 노트북 등 모바일 장치 등에 탑재되는 저소비전력 D램인..."
2023.09.27.,"삼성전자·日 KDDI, 네트워크 슬라이싱 기술 발전 협약","삼성전자는 일본 이동통신 기업 KDDI와 5G 네트워크 슬라이싱 기술 발전을 위한 업무협약을 맺었다고 27일 밝혔다. 네트워크 슬라이싱은 하나의 물리적인 이동통신망을 다수의 독립된 가상 네트워크로 나누는 기술로, 초기술 발전저지연이 필요한 자율주행이나 초고속이 요구되는 고화질 스포츠 경기 생중계..."
2023.09.27.,"삼성전자 9.4만 간다…한투證 ""주당순익 상승구간 진입""",한국투자증권은 27일 삼성전자에 대해 매분기 주당순이익(EPS)가 오르면서 주가가 상승하는 구간에 진입했다며 목표가 9만4000원과 투자의견 '매수'를 모두 유지했다. 올 3분기 삼성전자의 매출은 69조3000억원으로 시장 컨센서스(68조1000억원)를 웃돌 전망이다. 반면 영업이익은 2조원으로 시장추정치...
2023.09.27.,"삼성전자, 美서 '주3일 출근' 하이브리드 근무제 도입","삼성전자가 미국에서 재택 근무를 포함한 유연근무제를 파격 도입했다. 미국 내 기술 인력 수급난과 코로나19 대유행 이후 퍼지는 재택 근무 선호 현상을 고려한 결정으로 해석된다. 27일 반도체 업계에 따르면 삼성전자 반도체(DS) 부문의 미주 지역 총괄(DSA)은 최근 1주일에 3일만 사무실에 출근하고, 나머지..."
2023.09.27.,"메모리 한파 풀린다…삼성전자·SK하이닉스, 실적 기지개 켤까","대만의 트렌드포스는 ""4분기 낸드플래시 가격은 최소 지난 3분기와 비슷한 수준을 유지하거나, 최대 5% 상승 가능성이 있다""며 ""삼성전자와 SK하이닉스, 마이크론 등 주요 공급 업체들의 메모리 감산 효과가 가시화될 것""이라고 예고했다. 가트너는 ""4분기 글로벌 D램 시장의 재고는 부족으로 전환될 것..."
2023.09.27.,"삼성전자, 日통신사 KDDI와 5G 네트워크 슬라이싱 협업",삼성전자(005930)가 일본 이동통신사업자인 KDDI와 5G(5세대 이동통신) 네트워크(NW) 슬라이싱 기술 분야에서 힘을 합친다. 삼성전자는 KDDI와 5G 네트워크 슬라이싱 기술 발전을 위한 업무협약을 26일 체결했다고 27일 밝혔다. 네트워크 슬라이싱은 하나의 물리적 이동통신망을 다수의 독립된 가상...
2023.09.27.,한숨 돌린 삼성전자...中 공장 장비 반입 규제 무기한 유예될 듯,"미 정부가 조만간 삼성전자와 SK하이닉스의 중국 공장에 대한 미국산 반도체 장비 반입 규제를 무기한 유예하는 방침을 밝힐 것으로 전망된다. 앞서 미 정부가 반도체 지원금을 받는 업체들의 중국 내 사업에 대한 제한사항(가드레일)을 확정했고, 이번에 장비 반입 규제를 유예하면서 한국 반도체 업체들을..."
2023.09.27.,"삼성전자서비스, ‘임시 공휴일’ 서비스센터 32곳 운영",휴대폰 고장으로 통화 불가능한 고객 ‘긴급 수리 서비스’ 지원 삼성전자서비스가 추석 연휴 중 임시 공휴일인 10월 2일 월요일에 휴대폰 수리 서비스 제공을 위해 서비스센터 32곳을 운영한다고 27일 밝혔다. 10월 2일이 임시 공휴일로 지정되며 추석 연휴가 6일간 이어짐에 따라 ‘휴대폰 고장으로 통화가...
2023.09.27.,"삼성전자, 일본 KDDI와 '5G 네트워크 슬라이싱 기술 협력' 맞손","뉴데일리 조재범 기자 = 삼성전자는 26일 일본 이동통신사업자 KDDI와 5G 네트워크 슬라이싱(Network Slicing) 기술 발전을 위한 업무 협약(MOU)을 체결했다고 밝혔다. '네트워크 슬라이싱'은 하나의 물리적인 이동통신망을 다수의 독립된 가상 네트워크로 나누는 기술로, 초저지연이 필요한 자율주행이나..."
2023.09.27.,'추석연휴도 이상무'…상공에서 내려다본 삼성전자 평택캠퍼스[포토],"27일 상공에서 바라본 삼성전자 평택캠퍼스. [항공촬영협조=서울경찰청 항공대, 조종사: 경위 신승호-경위 박지환, 승무원: 경위 박상진]"
2023.09.27.,"삼성전자, 예비부부 대상 '비스포크 웨딩 펀딩' 캠페인 전개",‘비스포크 웨딩 펀딩’은 신혼부부의 새로운 시작을 특별한 방식으로 응원하는 삼성전자의 새로운 캠페인이다. 미국과 유럽에서 보편화된 ‘웨딩 레지스트리(Wedding Registry)’ 문화를 현대적으로 적용했다. 결혼 생활에 필요한 제품 목록을 정해 지인들에게 선물 받는 ‘웨딩 레지스트리’ 방식에서 나아가...
2023.09.28.,요새 투자자들에게 삼성전자보다 핫하다는 이 종목,박스권 증시에 CD금리 ETF 인기몰이 일평균 거래대금 삼성전자보다 많아 최근 박스권 증시가 지속되는 가운데 투자자들이 양도성예금증서(CD) 금리 상장지수펀드(ETF)로 대거 몰린 것으로 나타났다. 28일 한국거래소에 따르면 이달 ‘KODEX CD금리 액티브’ ETF의 일평균 거래대금은 1조8820억원으로...
2023.09.28.,폴더블폰 경쟁 '점입가경'··· 삼성전자가 쥔 '양날의 검',삼성전자가 최초 개발한 폴더블 스마트폰이 최근 기술적 발전을 거듭하며 매년 시장 점유율을 급격히 끌어올리고 있다. 커지는 글로벌 폴더블폰 시장만큼 다양한 제조사들은 '타도 삼성'을 외치며 하나둘 추격에 나서고 있다. 업계 관계자들은 다국적 경쟁사들이 폴더블폰 대열에 합류함으로써 시장이...
2023.09.28.,"삼성전자, 일본 KDDI와 '5G 네트워크 슬라이싱 기술 협력' MOU 체결","사진 왼쪽부터 KDDI 기술총괄본부 요카이 토시카즈 부총괄본부장 겸 CNO, 삼성전자 네트워크 사업부 전략마케팅팀장 이준희 부사장 삼성전자가 26일 일본 이동통신사업자 KDDI와 5G 네트워크 슬라이싱(Network Slicing) 기술 발전을 위한 업무 협약(MOU)을 체결했다. '네트워크 슬라이싱'은 하나의 물리적인..."
2023.09.28.,"삼성전자, 업계 최초 LPCAMM 개발","삼성전자가 PC·노트북 D램 시장의 판도를 바꿀 LPDDR D램 기반 7.5Gbps LPCAMM(Low Power Compression Attached Memory Module)을 업계 최초로 개발했다. LPCAMM은 LPDDR 패키지 기반 모듈 제품으로, 기존 DDR 기반 So-DIMM 대비 성능·저전력·디자인 효율성 측면에서 기술 혁신을 이뤄내며 차세대 PC·노트북 시장에..."
2023.09.28.,"삼성·LG전자, 추석연휴 할인혜택 풍성하네","삼성전자와 LG전자가 추석 연휴에도 할인 혜택이 포함된 각종 이벤트를 진행한다. 할인 폭을 확대하는 것은 물론 카드사별 혜택, 할인쿠폰 등을 함께 제공한다. 삼성전자는 지난 7월 '갤럭시 언팩'을 통해 선보인 갤럭시 Z 플립·폴드5 등을 앞세워 할인 혜택을 제공 중이다. 오는 30일까지..."
2023.09.28.,"삼성전자, 반도체 사업 부진…지자체 ‘지방세’ 수입 비상","삼성전자의 반도체 사업 부진으로 인해 관련 산업 단지가 위치한 경기도 내 주요 지방자치단체의 지방세 수입에도 타격이 불가피해지고 있다. 28일 관련 업계에 따르면 삼성전자 디바이스솔루션(DS) 부문 사업장이 있는 화성, 평택, 용인시는 내년 삼성으로부터 납부받을 법인지방소득세가 각각 430억 원..."
2023.09.28.,"삼성전자, 예비부부 대상 '비스포크 웨딩 펀딩' 캠페인 전개",웰컴 기프트부터 새로운 삼성 신혼가전 캠페인 [사진=삼성전자] 삼성전자는 새 캠페인 '비스포크 웨딩 펀딩(BESPOKE Wedding FUNding)'을 통해 합리적인 참여방식과 실용적인 굿즈를 선보였다. '비스포크 웨딩 펀딩'은 신혼부부의 새로운 시작을 특별한 방식으로 응원하는 삼성전자의 새로운 캠페인이다. 미국과...
2023.09.28.,"코스피, 외국인 순매수도 상위 10종목(27일)...삼성전자-현대차-기아","▲ 27일 코스피 시장에서 외국인은 삼성전자, 현대차, 기아를 집중 매수했다. 반면, POSCO홀딩스, 포스코퓨처엠, SK하이닉스를 집중 매도했다.© 연합뉴스. 27일 코스피 시장에서 외국인은 삼성전자, 현대차, 기아를 집중 매수했다. 반면, POSCO홀딩스, 포스코퓨처엠, SK하이닉스를 집중 매도했다."
2023.09.28.,"기업대상 부문 1위 삼성전자, 노트북 시장 판도 바꾼다 [네티즌 어워즈]","삼성전자가 9월 네티즌 어워즈 순위에서 선두를 달리고 있다. 삼성전자는 28일 오전 10시 40분 현재 2765 득표, 65%의 득표율을 기록 중이다. LG(득표539, 12.7%)가 2위, 신세계(득표265, 6.2%)가 3위에 자리해 있다. 이어 4위 현대자동차(득표211, 5%), 5위 CJ(득표166, 3.9%), 6위 롯데(득표128, 3..."
2023.09.28.,"미 선물 하락, GDP와 실업수당 주목..가치투자와 배당주 관심 필요..삼성전자...","삼성전자와 SK하이닉스는 나란히 조정을 보였고, LG에너지솔루션과 삼성바이오로직스, 현대차, NAVER, 기아, POSCO홀딩스 등은 미약하나마 반등에 성공했다. 포스코퓨처엠과 LG화학, 현대모비스는 조정을 이어갔다. 코스닥에선 에코프로비엠과 에스엠을 제외한 탑10 종목이 모두 반등을 보였는데, 알테오젠이 7..."
2023.09.29.,"""삼성, 절호의 기회 왔다""…애플·TSMC 발칵 뒤집힌 까닭 [황정수의 반도체 이...",이 경우 애플과 TSMC를 경쟁사로 둔 삼성전자가 반사 이익을 얻을 '절호의 찬스'가 될 것이란 분석이 나온다. 아이폰15 30분 만에 온도 45도까지 상승 아이폰15 발열 논란은 유튜브에서 시작됐다. '기커완'이란 채널을 운영하는 유튜버가 아이폰15 프로와 프로맥스의 발열을 실험한 영상을 공개한 게...
2023.09.29.,삼성전자 '갤럭시S24' 내년 1월 출시(?)… 아이폰15 견제 나서나,삼성전자 차기 플래그십 스마트폰 '갤럭시S24' 시리즈가 내년 1월 조기 출시된다는 전망이 나왔다. 정보기술(IT) 매체 샘모바일은 최근 팁스터 아이스유니버스 웨이보 보고서를 인용해 갤럭시S24 시리즈가 오는 1월18일 발표될 수 있다고 보도했다. 아이스유니버스는 중국 사회관계망서비스(SNS) 웨이보...
